# {'date': u'2017_apr_06_1626', 'frameRate': 58.441126700097001, 'expName': 'pilot4', u'participant': u'11'}
subj,trial,time,stimulus,response
11,0,0.0012953799,stimulus,
11,0,0.7167422486,tap,rctrl
11,1,0.7505263161,stimulus,
11,1,1.2286875796,tap,rctrl
11,2,1.5005777114,stimulus,
11,2,2.0126978331,tap,lalt
11,3,2.2505746790,stimulus,
11,3,2.5886949569,tap,rctrl
11,4,3.0005763119,stimulus,
11,4,3.1327084823,tap,rctrl
11,4,3.6446525692,tap,lalt
11,5,3.7506028259,stimulus,
11,5,4.2046395438,tap,lalt
11,6,4.5006159664,stimulus,
11,6,4.7966595683,tap,rctrl
11,6,5.2126183375,tap,rctrl
11,7,5.2506396813,stimulus,
11,7,5.6766140853,tap,rctrl
11,8,6.0006674394,stimulus,
11,8,6.1246003061,tap,lalt
11,8,6.7325844493,tap,rctrl
11,9,6.7506868002,stimulus,
11,9,7.2925757782,tap,lalt
11,10,7.5006912321,stimulus,
11,10,7.8365933468,tap,rctrl
11,11,8.2506913099,stimulus,
11,11,8.2685569779,tap,rctrl
11,11,8.7645692916,tap,rctrl
11,12,9.0007053833,stimulus,
11,12,9.4045631584,tap,rctrl
11,13,9.7507368737,stimulus,
11,13,9.9645283620,tap,lalt
11,14,10.5007403726,stimulus,
11,14,10.5885354059,tap,lalt
11,14,11.2285050134,tap,lalt
11,15,11.2507435605,stimulus,
11,15,11.7565059017,tap,rctrl
11,16,12.0007741178,stimulus,
11,16,12.3965100320,tap,rctrl
11,17,12.7507776167,stimulus,
11,17,12.8444971858,tap,lalt
11,17,13.3564524692,tap,lalt
11,18,13.5008122172,stimulus,
11,18,13.9164758327,tap,rctrl
11,19,14.2508371762,stimulus,
11,19,14.4284930082,tap,rctrl
11,19,14.8925108381,tap,lalt
11,20,15.0008378760,stimulus,
11,20,15.4204753376,tap,lalt
11,21,15.7508858501,stimulus,
11,21,15.8044405561,tap,lalt
11,21,16.1884546040,tap,rctrl
11,22,16.5009061439,stimulus,
11,22,16.7164275009,tap,rctrl
11,22,17.1643978598,tap,lalt
11,23,17.2509046666,stimulus,
11,23,17.6123958992,tap,lalt
11,24,18.0009075435,stimulus,
11,24,18.0123435864,tap,lalt
11,24,18.5243473882,tap,rctrl
11,25,18.7509213059,stimulus,
11,25,18.9883798359,tap,rctrl
11,26,19.5009671029,stimulus,
11,26,19.5643601648,tap,lalt
11,26,20.0123504287,tap,rctrl
11,27,20.2509852196,stimulus,
11,27,20.4923581917,tap,lalt
11,28,21.0009678805,stimulus,
11,28,21.0523507646,tap,rctrl
11,28,21.7083047069,tap,lalt
11,29,21.7510093233,stimulus,
11,29,22.1403230768,tap,rctrl
11,30,22.5010205976,stimulus,
11,30,22.5402984443,tap,rctrl
11,30,23.0202937667,tap,rctrl
11,31,23.2510284508,stimulus,
11,31,23.5482934109,tap,rctrl
11,32,24.0010577640,stimulus,
11,32,24.0922916965,tap,rctrl
11,32,24.5242587488,tap,lalt
11,33,24.7510609519,stimulus,
11,33,24.9082650214,tap,lalt
11,33,25.3242502270,tap,rctrl
11,34,25.5010815567,stimulus,
11,34,25.7882655687,tap,rctrl
11,34,26.2202288888,tap,rctrl
11,35,26.2511071377,stimulus,
11,35,26.7162290729,tap,rctrl
11,36,27.0011473365,stimulus,
11,36,27.1642345767,tap,lalt
11,36,27.5322070630,tap,lalt
11,37,27.7511303084,stimulus,
11,37,27.9162170677,tap,lalt
11,37,28.4282012756,tap,lalt
11,38,28.5011534013,stimulus,
11,38,28.9722095138,tap,rctrl
11,39,29.2511870687,stimulus,
11,39,29.3881922313,tap,rctrl
11,39,29.9161539316,tap,lalt
11,40,30.0011924337,stimulus,
11,40,30.3641690768,tap,lalt
11,41,30.7512099284,stimulus,
11,41,30.8281766432,tap,rctrl
11,41,31.2601377861,tap,lalt
11,42,31.5012843388,stimulus,
11,42,31.7402233030,tap,rctrl
11,42,32.2041279232,tap,lalt
11,43,32.2512850386,stimulus,
11,43,32.7321630232,tap,rctrl
11,44,33.0013106197,stimulus,
11,44,33.3401512096,tap,lalt
11,45,33.7513924945,stimulus,
11,45,33.8361118947,tap,lalt
11,45,34.4120891134,tap,lalt
11,46,34.5014053239,stimulus,
11,46,35.1321278162,tap,lalt
11,47,35.2514396134,stimulus,
11,47,35.7400789917,tap,rctrl
11,48,39.2122416977,probe1,0
11,49,39.9777598978,stimulus,
11,49,40.5400023575,tap,rctrl
11,50,40.7276526752,stimulus,
11,50,41.1319925244,tap,rctrl
11,51,41.4777398373,stimulus,
11,51,41.6439680239,tap,rctrl
11,51,42.2039276292,tap,rctrl
11,52,42.2277318287,stimulus,
11,52,42.7799353274,tap,lalt
11,53,42.9777993968,stimulus,
11,53,43.3719398011,tap,rctrl
11,54,43.7277836128,stimulus,
11,54,43.8519217497,tap,lalt
11,54,44.3958957762,tap,rctrl
11,55,44.4778530470,stimulus,
11,55,45.1958751248,tap,lalt
11,56,45.2277983860,stimulus,
11,56,45.5798512288,tap,lalt
11,57,45.9778609779,stimulus,
11,57,46.0758759832,tap,lalt
11,58,46.7278846928,stimulus,
11,58,46.7478531372,tap,lalt
11,58,47.2598376561,tap,rctrl
11,59,47.4779205374,stimulus,
11,59,47.9158569117,tap,rctrl
11,60,48.2280397341,stimulus,
11,60,48.5558367828,tap,rctrl
11,61,48.9780323475,stimulus,
11,61,49.0998307142,tap,lalt
11,61,49.6758060669,tap,lalt
11,62,49.7280448659,stimulus,
11,62,50.2038389897,tap,rctrl
11,63,50.4780673367,stimulus,
11,63,50.6678362926,tap,rctrl
11,63,51.1798198784,tap,lalt
11,64,51.2280608832,stimulus,
11,64,51.5797790732,tap,lalt
11,65,51.9782525465,stimulus,
11,65,52.0917716785,tap,lalt
11,66,52.7282075270,stimulus,
11,66,52.7477551673,tap,lalt
11,66,53.2597418633,tap,rctrl
11,67,53.4782492809,stimulus,
11,67,53.7397272331,tap,rctrl
11,68,54.2282425163,stimulus,
11,68,54.3797139465,tap,rctrl
11,69,54.9782870692,stimulus,
11,69,55.0037524030,tap,rctrl
11,69,55.6917194901,tap,rctrl
11,70,55.7282756394,stimulus,
11,71,56.4782800714,stimulus,
11,71,56.5557266832,tap,lalt
11,71,57.1156651395,tap,lalt
11,72,57.2283202702,stimulus,
11,72,57.7396606758,tap,lalt
11,73,57.9783645121,stimulus,
11,73,58.2996591580,tap,rctrl
11,74,58.7283757864,stimulus,
11,74,58.7796439058,tap,rctrl
11,74,59.2596261655,tap,lalt
11,75,59.4784113200,stimulus,
11,75,59.6756197685,tap,lalt
11,75,60.2036016848,tap,lalt
11,76,60.2284101537,stimulus,
11,76,60.9075991370,tap,lalt
11,77,60.9784270263,stimulus,
11,77,61.4675957531,tap,rctrl
11,78,61.7284908622,stimulus,
11,78,62.0435788812,tap,lalt
11,79,62.4785012035,stimulus,
11,79,62.6035842058,tap,rctrl
11,79,63.1155469536,tap,lalt
11,80,63.2285277176,stimulus,
11,80,63.5475581700,tap,rctrl
11,80,63.9315454706,tap,rctrl
11,81,63.9785840891,stimulus,
11,81,64.4115140456,tap,lalt
11,82,64.7286081151,stimulus,
11,82,64.8115217588,tap,lalt
11,82,65.1475044265,tap,lalt
11,83,70.1279241296,probe1,1
11,84,70.8928619747,stimulus,
11,84,71.3234869947,tap,rctrl
11,85,71.6427765232,stimulus,
11,85,71.8674081485,tap,rctrl
11,86,72.3928260524,stimulus,
11,86,72.4753873155,tap,rctrl
11,86,73.0353553182,tap,lalt
11,87,73.1428311064,stimulus,
11,87,73.5313797615,tap,lalt
11,88,73.8928775255,stimulus,
11,88,74.0753802243,tap,lalt
11,89,74.6428981303,stimulus,
11,89,74.6833304668,tap,lalt
11,89,75.3713140377,tap,lalt
11,90,75.3930901046,stimulus,
11,90,75.9313305589,tap,rctrl
11,91,76.1429701304,stimulus,
11,91,76.5073388792,tap,rctrl
11,92,76.8929779835,stimulus,
11,92,77.1953218280,tap,rctrl
11,93,77.6430038756,stimulus,
11,93,77.8673139108,tap,rctrl
11,94,78.3930369210,stimulus,
11,94,78.5712852377,tap,rctrl
11,94,79.0832576270,tap,lalt
11,95,79.1430736986,stimulus,
11,95,79.7552584182,tap,lalt
11,96,79.8930939923,stimulus,
11,96,80.4272411705,tap,lalt
11,97,80.6430940701,stimulus,
11,97,80.9072539097,tap,rctrl
11,98,81.3931224503,stimulus,
11,98,81.4032093076,tap,lalt
11,98,81.9632003254,tap,rctrl
11,99,82.1431545626,stimulus,
11,99,82.5552150626,tap,lalt
11,100,82.8932065800,stimulus,
11,100,82.9871982877,tap,rctrl
11,100,83.4991529491,tap,lalt
11,101,83.6431991934,stimulus,
11,101,83.9791834162,tap,lalt
11,102,84.3932440573,stimulus,
11,102,84.5231705053,tap,lalt
11,102,85.0991371495,tap,lalt
11,103,85.1432780358,stimulus,
11,103,85.6111754741,tap,rctrl
11,104,85.8932877550,stimulus,
11,104,86.0751796193,tap,rctrl
11,105,86.6433105369,stimulus,
11,105,86.6831684277,tap,rctrl
11,105,87.2911245795,tap,lalt
11,106,87.3933616212,stimulus,
11,106,87.8031087873,tap,lalt
11,107,88.1433753837,stimulus,
11,107,88.2511058937,tap,lalt
11,107,88.6670627968,tap,lalt
11,108,88.8934087401,stimulus,
11,108,89.2111068018,tap,rctrl
11,109,89.6434467618,stimulus,
11,109,89.8990514958,tap,lalt
11,110,90.3934571030,stimulus,
11,110,90.4270359002,tap,rctrl
11,110,90.9550467410,tap,rctrl
11,111,91.1435069433,stimulus,
11,111,91.4990621325,tap,rctrl
11,112,91.8935598937,stimulus,
11,112,91.8990272366,tap,lalt
11,112,92.4110683603,tap,rctrl
11,113,92.6435618375,stimulus,
11,113,92.9710379181,tap,lalt
11,114,93.3937382611,stimulus,
11,114,93.5310099640,tap,rctrl
11,114,93.9309772452,tap,rctrl
11,115,94.1436282393,stimulus,
11,115,94.3309899346,tap,rctrl
11,116,98.3315351449,probe1,1
11,117,99.0969136991,stimulus,
11,117,99.4669087197,tap,rctrl
11,118,99.8468537508,stimulus,
11,118,100.0748872646,tap,lalt
11,118,100.5548598828,tap,rctrl
11,119,100.5968413880,stimulus,
11,119,101.1308495422,tap,lalt
11,120,101.3469018027,stimulus,
11,120,101.6588578948,tap,rctrl
11,121,102.0969317380,stimulus,
11,121,102.1388448197,tap,rctrl
11,121,102.6028209735,tap,lalt
11,122,102.8471314877,stimulus,
11,122,102.9868418638,tap,lalt
11,122,103.5308267758,tap,rctrl
11,123,103.5969797899,stimulus,
11,123,104.0908697333,tap,rctrl
11,124,104.3470818808,stimulus,
11,124,104.5708457727,tap,lalt
11,124,104.9707903497,tap,lalt
11,125,105.0970343731,stimulus,
11,125,105.3707850002,tap,lalt
11,126,105.8470789261,stimulus,
11,126,105.8668299706,tap,lalt
11,126,106.5067582131,tap,rctrl
11,127,106.5970902004,stimulus,
11,127,106.9067733906,tap,rctrl
11,128,107.3471164035,stimulus,
11,128,107.4347403782,tap,rctrl
11,128,107.8347281864,tap,lalt
11,129,108.0971643776,stimulus,
11,129,108.2827196944,tap,rctrl
11,129,108.7787145913,tap,lalt
11,130,108.8471669435,stimulus,
11,130,109.4027409181,tap,rctrl
11,131,109.5972124296,stimulus,
11,131,110.0107235062,tap,rctrl
11,132,110.3472370775,stimulus,
11,132,110.6186892995,tap,lalt
11,133,111.0972691899,stimulus,
11,133,111.1466867666,tap,lalt
11,133,111.5946636569,tap,rctrl
11,134,111.8473174751,stimulus,
11,134,112.0106622361,tap,rctrl
11,134,112.5386528609,tap,rctrl
11,135,112.5973169308,stimulus,
11,135,112.8906481658,tap,lalt
11,135,113.3066156435,tap,lalt
11,136,113.3473310042,stimulus,
11,136,113.8346258623,tap,rctrl
11,137,114.0973799114,stimulus,
11,137,114.2186231154,tap,rctrl
11,138,114.8474048704,stimulus,
11,138,115.0666288679,tap,rctrl
11,139,115.5974176998,stimulus,
11,139,115.8186132251,tap,rctrl
11,139,116.2345682622,tap,lalt
11,140,116.3474526113,stimulus,
11,141,117.0974533111,stimulus,
11,141,117.1305823798,tap,rctrl
11,141,117.6905454063,tap,rctrl
11,142,117.8475208793,stimulus,
11,142,118.0265535773,tap,rctrl
11,142,118.4105290593,tap,lalt
11,143,118.5975262443,stimulus,
11,143,118.9065587899,tap,rctrl
11,143,119.3225054296,tap,lalt
11,144,119.3475623998,stimulus,
11,144,119.8185003264,tap,rctrl
11,145,120.0976187714,stimulus,
11,145,120.2504991023,tap,lalt
11,145,120.6665113662,tap,rctrl
11,146,120.8476160500,stimulus,
11,146,121.3385090473,tap,lalt
11,147,121.5976630911,stimulus,
11,147,121.6585101794,tap,lalt
11,147,122.1544634002,tap,lalt
11,148,122.3477151085,stimulus,
11,148,122.6664783986,tap,lalt
11,148,123.0344524400,tap,rctrl
11,149,125.1788899418,probe1,1
11,150,125.9449415337,stimulus,
11,150,126.3784167005,tap,rctrl
11,151,126.6948790974,stimulus,
11,151,126.8104232518,tap,rctrl
11,151,127.3543556022,tap,lalt
11,152,127.4449538189,stimulus,
11,152,127.8983725488,tap,rctrl
11,153,128.1949405229,stimulus,
11,153,128.4103601778,tap,lalt
11,153,128.8743528155,tap,rctrl
11,154,128.9449489981,stimulus,
11,154,129.4823584187,tap,lalt
11,155,129.6949786223,stimulus,
