# {'date': u'2017_mai_19_1017', 'frameRate': 59.015608996855832, 'expName': 'pilot4', u'participant': u'19'}
subj,trial,time,stimulus,response
19,0,0.0014664476,stimulus,
19,0,0.3746803129,tap,rctrl
19,1,0.7505823025,stimulus,
19,2,1.5005960651,stimulus,
19,3,2.2506157369,stimulus,
19,3,2.3426535952,tap,lalt
19,4,3.0007483081,stimulus,
19,4,3.1106693626,tap,lalt
19,5,3.7506333094,stimulus,
19,5,3.8946421946,tap,lalt
19,6,4.5006411626,stimulus,
19,6,4.5666502760,tap,rctrl
19,7,5.2506546141,stimulus,
19,7,5.2866119711,tap,lalt
19,8,6.0008089566,stimulus,
19,8,6.0385891872,tap,rctrl
19,9,6.7506936468,stimulus,
19,9,6.8866316274,tap,rctrl
19,10,7.5007210941,stimulus,
19,10,7.5745737583,tap,rctrl
19,10,8.2305644377,tap,lalt
19,11,8.2506910032,stimulus,
19,11,8.9985739847,tap,rctrl
19,12,9.0007200055,stimulus,
19,13,9.7507079536,stimulus,
19,13,9.7665496308,tap,rctrl
19,14,10.5007329128,stimulus,
19,14,10.5025906204,tap,lalt
19,15,11.2507675135,stimulus,
19,15,11.2705252122,tap,lalt
19,16,12.0007887404,stimulus,
19,16,12.0065235924,tap,lalt
19,17,12.7508180538,stimulus,
19,17,12.7905219278,tap,rctrl
19,18,13.5008389697,stimulus,
19,18,13.5905208704,tap,lalt
19,18,14.2465398524,tap,rctrl
19,19,14.2508374924,stimulus,
19,20,15.0008372592,stimulus,
19,20,15.0465338186,tap,rctrl
19,21,15.7508746590,stimulus,
19,21,15.8145607826,tap,lalt
19,22,16.5008731817,stimulus,
19,22,16.5344867107,tap,rctrl
19,23,17.2508990739,stimulus,
19,23,17.2864343801,tap,rctrl
19,23,17.9904365224,tap,rctrl
19,24,18.0008826677,stimulus,
19,25,18.7509418388,stimulus,
19,25,18.8064279856,tap,rctrl
19,26,19.5009403615,stimulus,
19,26,19.5264525062,tap,lalt
19,27,20.2509385731,stimulus,
19,27,20.2784421630,tap,lalt
19,27,20.9824794503,tap,rctrl
19,28,21.0009442492,stimulus,
19,29,21.7509589448,stimulus,
19,29,21.7823959732,tap,lalt
19,30,22.5009826598,stimulus,
19,30,22.5503840600,tap,lalt
19,31,23.2510191266,stimulus,
19,31,23.2543793599,tap,rctrl
19,32,24.0010913605,stimulus,
19,32,24.0223814425,tap,lalt
19,32,24.7263689669,tap,rctrl
19,33,24.7511048120,stimulus,
19,33,25.4784083865,tap,lalt
19,34,25.5011188855,stimulus,
19,35,26.2512579881,stimulus,
19,35,26.2783749832,tap,lalt
19,36,27.0012611760,stimulus,
19,36,27.0784152911,tap,lalt
19,37,27.7512914225,stimulus,
19,37,27.7663281863,tap,rctrl
19,38,28.5012840358,stimulus,
19,38,28.5503140810,tap,lalt
19,39,29.2513071289,stimulus,
19,39,29.2863021977,tap,lalt
19,39,29.9743189727,tap,rctrl
19,40,30.0013439067,stimulus,
19,41,30.7513691769,stimulus,
19,41,30.7743281788,tap,rctrl
19,41,31.4943038697,tap,rctrl
19,42,31.5013851165,stimulus,
19,43,32.2514194062,stimulus,
19,43,32.3103388754,tap,rctrl
19,44,33.0014966163,stimulus,
19,44,33.0783170096,tap,lalt
19,45,33.7515044695,stimulus,
19,45,33.8142693592,tap,rctrl
19,46,34.5015117006,stimulus,
19,46,34.5662630592,tap,lalt
19,47,35.2515584310,stimulus,
19,47,35.3182066854,tap,lalt
19,48,36.0016334640,stimulus,
19,48,36.0862302282,tap,rctrl
19,49,36.7516481596,stimulus,
19,49,36.8062211590,tap,lalt
19,50,37.5016329975,stimulus,
19,50,37.5742204424,tap,lalt
19,51,38.2517083415,stimulus,
19,51,38.3102393497,tap,lalt
19,52,41.7572642028,probe1,0
19,53,42.5230807653,stimulus,
19,53,42.9341827844,tap,rctrl
19,53,42.9661056222,tap,lalt
19,54,43.2729573691,stimulus,
19,54,43.6061759370,tap,lalt
19,55,44.0229938359,stimulus,
19,55,44.2461492144,tap,lalt
19,55,44.7581453155,tap,rctrl
19,56,44.7729889374,stimulus,
19,57,45.5230338017,stimulus,
19,57,45.5901069061,tap,lalt
19,58,46.2730712016,stimulus,
19,58,46.3421223773,tap,rctrl
19,59,47.0230700352,stimulus,
19,59,47.0300557997,tap,lalt
19,60,47.7731108563,stimulus,
19,60,47.7981157315,tap,rctrl
19,61,48.5231619409,stimulus,
19,61,48.5984120068,tap,rctrl
19,62,49.2731657509,stimulus,
19,62,49.3981008648,tap,rctrl
