# {'date': u'2017_mai_09_1029', 'frameRate': 58.994493668924335, 'expName': 'pilot4', u'participant': u'18'}
subj,trial,time,stimulus,response
18,0,0.0013022303,stimulus,
18,0,0.1938301589,tap,rctrl
18,1,0.7506504154,stimulus,
18,1,0.8178622335,tap,lalt
18,2,1.5005705616,stimulus,
18,2,1.5538556375,tap,rctrl
18,3,2.2505771708,stimulus,
18,3,2.3858144289,tap,rctrl
18,4,3.0006693097,stimulus,
18,4,3.0577512874,tap,lalt
18,5,3.7506283331,stimulus,
18,5,3.8097708019,tap,lalt
18,6,4.5006784847,stimulus,
18,6,4.5777647980,tap,rctrl
18,7,5.2506735862,stimulus,
18,7,5.2657937027,tap,lalt
18,8,6.0006721089,stimulus,
18,8,6.1297163862,tap,lalt
18,9,6.7506709425,stimulus,
18,9,6.8657511555,tap,lalt
18,10,7.5006862601,stimulus,
18,10,7.6017311857,tap,lalt
18,11,8.2507065540,stimulus,
18,11,8.3057277297,tap,rctrl
18,12,9.0007392886,stimulus,
18,12,9.0097199194,tap,rctrl
18,12,9.7137034006,tap,lalt
18,13,9.7507686020,stimulus,
18,13,10.4976902284,tap,rctrl
18,14,10.5008532766,stimulus,
18,14,11.2176929778,tap,rctrl
18,15,11.2507790211,stimulus,
18,16,12.0007781658,stimulus,
18,16,12.1136924528,tap,rctrl
18,17,12.7508326716,stimulus,
18,17,12.8177536884,tap,rctrl
18,18,13.5008635401,stimulus,
18,18,13.6016596517,tap,lalt
18,19,14.2508402916,stimulus,
18,19,14.3856582981,tap,rctrl
18,20,15.0008814236,stimulus,
18,20,15.1056818857,tap,lalt
18,21,15.7509017175,stimulus,
18,21,15.8096603906,tap,rctrl
18,22,16.5008741147,stimulus,
18,22,16.5776665164,tap,rctrl
18,23,17.2509395062,stimulus,
18,23,17.4256470642,tap,rctrl
18,24,18.0009504695,stimulus,
18,24,18.0817462887,tap,rctrl
18,25,18.7509667202,stimulus,
18,25,18.8016069031,tap,lalt
18,26,19.5009633768,stimulus,
18,26,19.5855834673,tap,lalt
18,27,20.2518109772,stimulus,
18,27,20.4016200280,tap,lalt
18,28,21.0016826048,stimulus,
18,28,21.0575341972,tap,rctrl
18,28,21.7295621838,tap,lalt
18,29,21.7517041427,stimulus,
18,30,22.5016796501,stimulus,
18,30,22.5136021955,tap,rctrl
18,31,23.2517204711,stimulus,
18,31,23.3455482352,tap,lalt
18,32,24.0017413871,stimulus,
18,32,24.0655273473,tap,lalt
18,33,24.7517790979,stimulus,
18,33,24.8655318882,tap,lalt
18,34,25.5017536723,stimulus,
18,34,25.5695147474,tap,rctrl
18,35,26.2519372504,stimulus,
18,35,26.2894876391,tap,rctrl
18,36,27.0018210076,stimulus,
18,36,27.0254769998,tap,lalt
18,37,27.7519647754,stimulus,
18,37,27.8574777786,tap,rctrl
18,38,28.5018420012,stimulus,
