# {'date': u'2017_apr_21_1447', 'frameRate': 59.86844873779701, 'expName': 'pilot4', u'participant': u'14'}
subj,trial,time,stimulus,response
14,0,0.0013019193,stimulus,
14,0,0.7446757689,tap,rctrl
14,1,0.7505894559,stimulus,
14,2,1.5006022854,stimulus,
14,2,1.5769449558,tap,lalt
14,3,2.2506403073,stimulus,
14,3,2.3286291934,tap,lalt
14,4,3.0006049291,stimulus,
14,4,3.0806645698,tap,rctrl
14,5,3.7506410849,stimulus,
14,5,3.8326875055,tap,lalt
14,6,4.5006514262,stimulus,
14,6,4.5686429653,tap,rctrl
14,7,5.2506465277,stimulus,
14,7,5.4166340876,tap,rctrl
14,8,6.0006997894,stimulus,
14,8,6.0886384369,tap,rctrl
14,9,6.7506871154,stimulus,
14,9,6.8085827150,tap,lalt
14,10,7.5007089644,stimulus,
14,10,7.6086149364,tap,rctrl
14,11,8.2507199278,stimulus,
14,11,8.3925918116,tap,lalt
14,12,9.0007526624,stimulus,
14,12,9.1125905178,tap,lalt
14,13,9.7507536732,stimulus,
14,13,9.8165755541,tap,rctrl
14,14,10.5007770773,stimulus,
14,14,10.6005813539,tap,rctrl
14,14,11.2405229075,tap,lalt
14,15,11.2507712457,stimulus,
14,16,12.0007843862,stimulus,
14,16,12.0565361419,tap,rctrl
14,17,12.7508056131,stimulus,
14,17,12.8405363435,tap,lalt
14,18,13.5008585639,stimulus,
14,18,13.6085318947,tap,lalt
14,19,14.2508583306,stimulus,
14,19,14.3605299490,tap,lalt
14,20,15.0008490778,stimulus,
14,20,15.1125401329,tap,rctrl
14,21,15.7509007845,stimulus,
14,21,15.8325223552,tap,rctrl
14,22,16.5009024173,stimulus,
14,22,16.6325097901,tap,rctrl
14,23,17.2509395062,stimulus,
14,23,17.3205088371,tap,lalt
14,24,18.0009299424,stimulus,
14,24,18.1044626970,tap,rctrl
14,25,18.7509458820,stimulus,
14,25,18.8404187789,tap,rctrl
14,26,19.5009580895,stimulus,
14,26,19.6724335534,tap,rctrl
14,27,20.2509768283,stimulus,
14,27,20.3124217597,tap,lalt
14,28,21.0009784611,stimulus,
14,28,21.1284427695,tap,lalt
14,29,21.7510034203,stimulus,
14,29,21.9444118394,tap,lalt
14,30,22.5010249582,stimulus,
14,30,22.5684423590,tap,rctrl
14,31,23.2510576928,stimulus,
14,31,23.2883769955,tap,lalt
14,32,24.0010643019,stimulus,
14,32,24.0883868237,tap,lalt
14,33,24.7510777534,stimulus,
14,33,24.8083746442,tap,rctrl
14,34,25.5011185745,stimulus,
14,34,25.6243835244,tap,rctrl
14,35,26.2511569074,stimulus,
14,35,26.3923812527,tap,rctrl
14,36,27.0011644496,stimulus,
14,36,27.1123787148,tap,lalt
14,37,27.7512245537,stimulus,
14,37,27.9283676899,tap,lalt
14,38,28.5012504459,stimulus,
14,38,28.7283445502,tap,lalt
14,39,29.2512800703,stimulus,
14,39,29.3203141401,tap,rctrl
14,40,30.0012941439,stimulus,
14,40,30.0883019159,tap,rctrl
14,41,30.7514257820,stimulus,
14,41,30.8883142322,tap,rctrl
14,42,31.5014087538,stimulus,
14,42,31.6403160187,tap,lalt
14,43,32.2513935917,stimulus,
14,43,32.3443218932,tap,rctrl
14,44,37.0961302268,probe1,0
14,45,37.8628459409,stimulus,
14,46,38.6127082379,stimulus,
14,46,38.6642366868,tap,rctrl
14,47,39.3627279097,stimulus,
14,47,39.4322487220,tap,lalt
14,48,40.1129932854,stimulus,
14,48,40.2482803064,tap,lalt
14,49,40.8628023984,stimulus,
14,49,40.8721624706,tap,rctrl
14,50,41.6128139838,stimulus,
14,50,41.6721738538,tap,lalt
14,51,42.3628778202,stimulus,
14,51,42.4401554092,tap,rctrl
14,52,43.1130514457,stimulus,
14,52,43.1761612539,tap,rctrl
14,53,43.8629299156,stimulus,
14,53,43.9601284876,tap,rctrl
14,54,44.6129467883,stimulus,
14,54,44.6961243796,tap,lalt
14,55,45.3630012941,stimulus,
14,55,45.4801208490,tap,lalt
14,56,46.1131624790,stimulus,
14,56,46.1201043899,tap,rctrl
14,57,46.8630599209,stimulus,
14,57,46.9361107820,tap,lalt
14,58,47.6130531563,stimulus,
14,58,47.7041109984,tap,rctrl
14,59,48.3630669188,stimulus,
14,59,48.4400633480,tap,rctrl
14,60,49.1133326056,stimulus,
14,60,49.2241294853,tap,lalt
14,61,49.8631407855,stimulus,
14,61,49.9761116777,tap,rctrl
14,62,50.6131284226,stimulus,
14,62,50.7600932182,tap,lalt
14,63,51.3631204139,stimulus,
14,63,51.5120576826,tap,lalt
14,64,52.1131416408,stimulus,
14,64,52.2320616760,tap,rctrl
14,65,52.8631849500,stimulus,
14,65,52.9840491557,tap,rctrl
14,66,53.6131657447,stimulus,
14,66,53.7200120799,tap,rctrl
14,67,54.3631701767,stimulus,
14,67,54.4399641335,tap,lalt
14,68,55.1134762956,stimulus,
14,68,55.2400087956,tap,lalt
14,69,55.8632571061,stimulus,
14,69,55.9439978751,tap,rctrl
14,70,56.6132770889,stimulus,
14,70,56.7120055560,tap,rctrl
14,71,57.3632815209,stimulus,
14,71,57.4799808911,tap,rctrl
14,72,58.1132713351,stimulus,
14,72,58.1999845735,tap,rctrl
14,73,58.8633211757,stimulus,
14,73,58.9679804358,tap,rctrl
14,73,59.5759441014,tap,lalt
14,74,59.6133181432,stimulus,
14,75,60.3633284846,stimulus,
14,75,60.4079423921,tap,lalt
14,76,61.1133857895,stimulus,
14,76,61.1759768205,tap,rctrl
14,77,61.8633895995,stimulus,
14,77,61.9919070132,tap,lalt
14,78,62.6134120705,stimulus,
14,78,62.6959346590,tap,rctrl
14,79,63.3634245890,stimulus,
14,79,63.5439024550,tap,lalt
14,80,64.1134710083,stimulus,
14,80,64.2319098995,tap,rctrl
14,81,64.8634605115,stimulus,
14,81,64.9679070356,tap,rctrl
14,82,65.6139277376,stimulus,
14,82,65.6878472705,tap,rctrl
14,83,66.3634830603,stimulus,
14,83,66.4238515600,tap,lalt
14,84,67.1135027321,stimulus,
14,84,67.1917976595,tap,lalt
14,85,67.8635345337,stimulus,
14,85,68.0398712014,tap,lalt
14,86,68.6135442530,stimulus,
14,86,68.6958730775,tap,rctrl
14,86,69.3518276789,tap,rctrl
14,87,69.3635088747,stimulus,
14,88,70.1135316568,stimulus,
14,88,70.3118420230,tap,rctrl
14,89,70.8635690566,stimulus,
14,89,71.0317943876,tap,lalt
14,90,71.6135498513,stimulus,
14,90,71.7517850073,tap,lalt
14,91,72.3635732554,stimulus,
14,91,72.5997786177,tap,lalt
14,92,73.1136162535,stimulus,
14,92,73.2717751916,tap,lalt
14,93,73.8636213076,stimulus,
14,93,73.9437935366,tap,rctrl
14,94,78.3653457442,probe1,0
14,95,79.1306419744,stimulus,
14,95,79.7837401909,tap,rctrl
