# {'date': u'2017_mai_19_1217', 'frameRate': 59.697710127833368, 'expName': 'pilot4', u'participant': u'21'}
subj,trial,time,stimulus,response
21,0,0.0013093837,stimulus,
21,0,0.3779823858,tap,rctrl
21,1,0.7506096721,stimulus,
21,1,0.9539684746,tap,rctrl
21,2,1.5006066397,stimulus,
21,2,1.6099554219,tap,lalt
21,3,2.2506151149,stimulus,
21,3,2.3619643617,tap,rctrl
21,4,3.0007324462,stimulus,
21,4,3.0820003900,tap,rctrl
21,5,3.7506647222,stimulus,
21,5,3.8018606934,tap,lalt
21,6,4.5006996339,stimulus,
21,6,4.6179579025,tap,lalt
21,7,5.2507149515,stimulus,
21,7,5.3378608153,tap,lalt
21,8,6.0007274700,stimulus,
21,8,6.0419192518,tap,rctrl
21,9,6.7507773105,stimulus,
21,9,6.8259250516,tap,rctrl
21,10,7.5007665027,stimulus,
21,10,7.5298435302,tap,lalt
21,11,8.2507186837,stimulus,
21,11,8.2818260336,tap,lalt
21,11,8.9698568044,tap,rctrl
21,12,9.0007172064,stimulus,
21,13,9.7507682910,stimulus,
21,13,9.8018442095,tap,rctrl
21,14,10.5008103561,stimulus,
21,14,10.5538295120,tap,rctrl
21,15,11.2508362483,stimulus,
21,15,11.2738499894,tap,rctrl
21,15,11.9937939565,tap,lalt
21,16,12.0008332159,stimulus,
21,17,12.7508068572,stimulus,
21,17,12.7617901297,tap,lalt
21,18,13.5008240409,stimulus,
21,18,13.5297884801,tap,rctrl
21,19,14.2508673501,stimulus,
21,19,14.2817572987,tap,lalt
21,20,15.0008742702,stimulus,
21,20,15.2257803663,tap,lalt
21,21,15.7509132252,stimulus,
21,21,15.8657810132,tap,lalt
21,21,16.4257745813,tap,rctrl
21,22,16.5011226177,stimulus,
21,23,17.2509276875,stimulus,
21,23,17.2897865269,tap,rctrl
21,24,18.0009831264,stimulus,
21,24,18.0257286130,tap,lalt
21,24,18.7137261049,tap,lalt
21,25,18.7509664092,stimulus,
21,25,19.3377280108,tap,rctrl
21,26,19.5010470405,stimulus,
