# {'date': u'2016_May_11_1141', 'frameRate': None, 'expName': 'RNGT', u'participant': u'015'}
subj,time,stimulus,response
015,173.0003439812,1,
015,173.1144586557,0,4
015,173.9944524479,0,b
015,174.0003334067,1,
015,175.0003837910,1,
015,176.0003125688,1,
015,176.1544127252,0,n
015,177.0003044825,1,
015,177.0583536425,0,9
015,178.0003044825,1,
015,178.0023313590,0,4
015,179.0003032384,1,
015,179.0503095831,0,3
015,180.0003060375,1,
015,180.0422869836,0,q
015,181.0003368279,1,
015,181.1382630256,0,4
015,182.0003038604,1,
015,182.0582954830,0,5
015,183.0003952985,1,
015,183.0422437527,0,n
015,184.0003974756,1,
015,184.0662294435,0,0
015,185.0003128798,1,
015,185.0981689999,0,minus
015,186.0003411821,1,
015,186.1861383041,0,bracketright
015,187.0003271865,1,
015,187.1781206808,0,minus
015,188.0003194111,1,
015,188.1700812866,0,q
015,189.0003072816,1,
015,189.1220651188,0,3
015,190.0003175450,1,
015,190.2261020150,0,4
015,191.0003047935,1,
015,191.2180128586,0,5
015,192.0003026164,1,
015,192.0900288372,0,n
015,193.0004351082,1,
015,193.1060503992,0,0
015,194.0003498905,1,
015,194.0339384417,0,9
015,195.0003334067,1,
015,195.0499189498,0,b
015,196.0003362059,1,
015,196.0098933472,0,5
015,197.0003517565,1,
015,197.0018869204,0,4
015,198.0003545557,1,
015,198.0818532189,0,3
015,199.0003856570,1,
015,199.1218368347,0,q
015,200.0003576658,1,
015,200.0977973385,0,3
015,200.9937819022,0,0
015,201.0003716614,1,
015,202.0003147459,1,
015,202.1617458072,0,9
015,203.0003256314,1,
015,203.1537213416,0,n
015,204.0003334067,1,
015,204.0497021732,0,minus
015,205.0003635751,1,
015,205.0096709723,0,0
015,206.0003302966,1,
015,206.0816488829,0,9
015,207.0003352728,1,
015,207.0176335462,0,b
015,208.0003004393,1,
015,208.0655909323,0,5
015,209.0003041714,1,
015,209.2015807585,0,4
015,210.0003113248,1,
015,210.1375949680,0,3
015,211.0002904868,1,
015,211.1215410607,0,0
015,212.0003116358,1,
015,212.0095030249,0,minus
015,213.0003150569,1,
015,213.0734804180,0,9
015,213.9934435193,0,n
015,214.0003044825,1,
015,215.0003072816,1,
015,215.0254381251,0,bracketright
015,216.0003166120,1,
015,216.0894043216,0,q
015,217.0003287415,1,
015,217.0654214298,0,3
015,218.0003057265,1,
015,218.2093508148,0,4
015,219.0003100807,1,
015,219.0893312334,0,5
015,220.0003107027,1,
015,220.0813036576,0,b
015,221.0003116358,1,
015,221.0492826157,0,9
015,222.0003088366,1,
015,222.0572560750,0,0
015,223.0003097697,1,
015,223.0332405268,0,minus
015,224.0003299856,1,
015,224.1612071314,0,bracketright
015,225.0003125688,1,
015,225.1051951114,0,minus
015,226.0003222102,1,
015,226.0731634949,0,9
015,227.0003629530,1,
015,227.1771400545,0,0
015,227.9211611263,0,n
015,228.0003449142,1,
015,229.0003673072,1,
015,229.0731149768,0,b
015,230.0003265644,1,
015,230.1450620970,0,5
015,231.0003116358,1,
015,231.1290411571,0,4
015,232.0003551777,1,
015,232.1290081896,0,3
015,233.0003427371,1,
015,233.1369916014,0,4
015,234.0003306076,1,
015,234.1929597685,0,b
015,235.0003315406,1,
015,235.1049861101,0,n
015,236.0003632641,1,
015,236.1049621621,0,9
015,237.0004217346,1,
015,237.1049397691,0,0
015,238.0004705638,1,
015,238.1288775638,0,q
015,239.0003371389,1,
015,239.0728555913,0,bracketright
015,239.9928205588,0,3
015,240.0003153679,1,
015,241.0003380719,1,
015,241.0488008554,0,0
015,242.0003315406,1,
015,242.1527777259,0,9
015,243.0003424261,1,
015,243.0567618742,0,b
015,244.0003259424,1,
015,244.1447961803,0,9
015,245.0003405600,1,
015,245.0647623917,0,minus
015,246.0003374499,1,
015,246.1207243386,0,0
015,247.0003418041,1,
015,247.1526595407,0,n
015,248.0003744605,1,
015,248.1446515589,0,b
015,249.0003256314,1,
015,249.1126043918,0,4
015,250.0003194111,1,
015,250.1685822003,0,5
015,251.0003209662,1,
015,251.0805594018,0,3
015,252.0003281195,1,
015,252.0485259193,0,q
015,253.0003358948,1,
015,253.0725035238,0,3
015,254.0003212772,1,
015,254.1124849625,0,b
015,255.0003169230,1,
015,255.1124541721,0,n
015,256.0003228323,1,
015,256.0484363473,0,9
015,257.0003408711,1,
015,257.1284181965,0,0
015,258.0003405600,1,
015,258.0723934249,0,bracketright
015,259.0003442922,1,
015,259.0403680288,0,minus
015,260.0003859681,1,
015,260.1203775582,0,n
015,261.0003735275,1,
015,261.1443564068,0,5
015,262.0003293636,1,
015,262.1522987648,0,0
015,263.0003334067,1,
015,263.0723057190,0,3
015,264.0003408711,1,
015,264.0082689224,0,q
015,265.0003875231,1,
015,265.0006347790,0,b
015,266.0003900112,1,
015,266.0481981108,0,5
015,267.0003691733,1,
015,267.0721735382,0,0
015,268.0004074280,1,
015,268.1041986233,0,minus
015,269.0003159900,1,
015,269.0801068768,0,n
015,270.0003321627,1,
015,270.0640937122,0,b
015,271.0003175450,1,
015,271.0080627203,0,4
015,272.0003321627,1,
015,272.0480457140,0,3
015,273.0003377609,1,
015,273.1040216565,0,4
015,273.9919889080,0,5
015,274.0003085256,1,
015,275.0002889318,1,
015,275.0079697272,0,b
015,276.0003113248,1,
015,276.1279498098,0,n
015,277.0003166120,1,
015,277.0799221346,0,9
015,278.0003194111,1,
015,278.1038988061,0,0
015,279.0003131908,1,
015,279.0958727854,0,bracketright
015,280.0003191001,1,
015,280.1758574338,0,minus
015,281.0003218992,1,
015,281.0558558912,0,9
015,282.0003097697,1,
015,282.0558198136,0,0
015,283.0003072816,1,
015,283.1037709794,0,n
015,283.9997446577,0,b
015,284.0003355838,1,
015,285.0003060375,1,
015,285.0317187366,0,4
015,286.0003169230,1,
015,286.0556972742,0,5
015,287.0003380719,1,
015,287.8876593479,0,q
015,288.0003449142,1,
015,289.0003386940,1,
015,289.1196280151,0,b
015,290.0003533116,1,
015,290.0876054181,0,4
015,291.0003623310,1,
015,291.0635768073,0,0
015,292.0003530006,1,
015,292.1755573055,0,9
015,293.0003539336,1,
015,293.1355307698,0,minus
015,293.9675068392,0,bracketright
015,294.0003446032,1,
015,295.0003511345,1,
015,295.0554848518,0,b
015,295.9914629838,0,n
015,296.0003666852,1,
015,297.0003498905,1,
015,297.0394352986,0,9
015,298.0003685513,1,
015,298.0474221315,0,4
015,299.0003573548,1,
015,299.1274095790,0,3
015,300.0002609405,1,
015,300.1753489263,0,q
015,301.0003265644,1,
015,301.1833314050,0,bracketright
015,302.0003200331,1,
015,302.1273147198,0,minus
015,303.0003284305,1,
015,303.1192983406,0,n
015,304.0003343398,1,
015,304.1512618450,0,9
015,305.0003187891,1,
015,305.0712342767,0,0
015,306.0003306076,1,
015,306.0792201766,0,b
015,307.0003122578,1,
015,307.1111908343,0,4
015,308.0003259424,1,
015,308.1191705139,0,5
015,309.0003175450,1,
015,309.0471350658,0,3
