# {'date': u'2016_May_10_1414', 'frameRate': None, 'expName': 'pilot1', u'participant': u'013'}
subj,sessionix,ISI,time,stimulus,response
013,1,1.25,132.5003327837,1,
013,1,1.25,132.6292161669,0,lalt
013,1,1.25,133.7503540880,1,
013,1,1.25,133.7651900195,0,lalt
013,1,1.25,135.0003225202,1,
013,1,1.25,135.0531505283,0,rctrl
013,1,1.25,136.2503167665,1,
013,1,1.25,136.4371129057,0,lalt
013,1,1.25,137.5003458462,1,
013,1,1.25,137.5490793711,0,lalt
013,1,1.25,138.7503410255,1,
013,1,1.25,138.7650450875,0,lalt
013,1,1.25,140.0003334057,1,
013,1,1.25,140.0850038348,0,lalt
013,1,1.25,141.2503133454,1,
013,1,1.25,141.2610190271,0,lalt
013,1,1.25,142.5003321616,1,
013,1,1.25,142.5249923646,0,rctrl
013,1,1.25,143.7503251639,1,
013,1,1.25,143.8289454614,0,lalt
013,1,1.25,144.9728722216,0,lalt
013,1,1.25,145.0003228313,1,
013,1,1.25,146.2503117903,1,
013,1,1.25,146.3008389259,0,lalt
013,1,1.25,147.5002637388,1,
013,1,1.25,147.5408138956,0,rctrl
013,1,1.25,148.7503397815,1,
013,1,1.25,148.8607894375,0,lalt
013,1,1.25,150.0003464682,1,
013,1,1.25,150.0207485953,0,rctrl
013,1,1.25,151.2503665286,1,
013,1,1.25,151.3167043096,0,rctrl
013,1,1.25,152.5003405590,1,
013,1,1.25,152.5406767389,0,rctrl
013,1,1.25,153.7503540880,1,
013,1,1.25,154.0526358022,0,rctrl
013,1,1.25,154.9165978810,0,lalt
013,1,1.25,155.0003638849,1,
013,1,1.25,156.2365644036,0,rctrl
013,1,1.25,156.2503534660,1,
013,1,1.25,157.5003225202,1,
013,1,1.25,157.5005268556,0,lalt
013,1,1.25,158.6684921043,0,lalt
013,1,1.25,158.7503612413,1,
013,1,1.25,159.9164921367,0,lalt
013,1,1.25,160.0003141229,1,
013,1,1.25,161.2503170775,1,
013,1,1.25,161.3164654518,0,rctrl
013,1,1.25,162.5003225202,1,
013,1,1.25,162.6683984895,0,rctrl
013,1,1.25,163.7503276520,1,
013,1,1.25,163.7883704237,0,rctrl
013,1,1.25,165.0003757034,1,
013,1,1.25,165.1243223809,0,lalt
013,1,1.25,166.2503173885,1,
013,1,1.25,166.5722886995,0,rctrl
013,1,1.25,167.5004357289,1,
013,1,1.25,167.5242512212,0,lalt
013,1,1.25,168.7503543991,1,
013,1,1.25,168.9402289427,0,rctrl
013,1,1.25,170.0003365158,1,
013,1,1.25,170.0121982321,0,lalt
013,1,1.25,171.2503441356,1,
013,1,1.25,171.3721585095,0,lalt
013,1,1.25,172.5004176902,1,
013,1,1.25,172.5005924793,0,lalt
013,1,1.25,173.7503649735,1,
013,1,1.25,173.7561040922,0,rctrl
013,1,1.25,175.0004481694,1,
013,1,1.25,175.1160603265,0,rctrl
013,1,1.25,176.2503886105,1,
013,1,1.25,176.2600200541,0,lalt
013,1,1.25,177.5003859669,1,
013,1,1.25,177.5320078798,0,lalt
013,1,1.25,178.7479726632,0,lalt
013,1,1.25,178.7503279630,1,
013,1,1.25,180.0003330947,1,
013,1,1.25,180.0679205250,0,rctrl
013,1,1.25,181.2503121013,1,
013,1,1.25,181.2518768066,0,rctrl
013,1,1.25,182.5003557986,1,
013,1,1.25,182.5158454789,0,lalt
013,1,1.25,183.7238138128,0,lalt
013,1,1.25,183.7504669857,1,
013,1,1.25,184.8997829753,0,rctrl
013,1,1.25,185.0003477123,1,
013,1,1.25,186.2197861974,0,rctrl
013,1,1.25,186.2503027709,1,
013,1,1.25,187.5003237643,1,
013,1,1.25,187.6197116165,0,rctrl
013,1,1.25,188.7476772011,0,rctrl
013,1,1.25,188.7504268650,1,
013,1,1.25,190.0003663730,1,
013,1,1.25,190.0116424522,0,rctrl
013,1,1.25,191.2503855003,1,
013,1,1.25,191.3956247345,0,rctrl
013,1,1.25,192.5003635739,1,
013,1,1.25,192.5715711930,0,rctrl
013,1,1.25,193.7503702607,1,
013,1,1.25,193.8195444782,0,rctrl
013,1,1.25,195.0003271854,1,
013,1,1.25,195.2515287833,0,rctrl
013,1,1.25,196.2503189436,1,
013,1,1.25,196.2675095528,0,rctrl
013,1,1.25,197.5003116348,1,
013,1,1.25,197.5234332576,0,lalt
013,1,1.25,198.6354006560,0,rctrl
013,1,1.25,198.7503369823,1,
013,1,1.25,200.0003138119,1,
013,1,1.25,200.0113572535,0,lalt
013,1,1.25,201.2503173885,1,
013,1,1.25,201.2993320690,0,lalt
013,1,1.25,202.5003125678,1,
013,1,1.25,202.5312997037,0,rctrl
013,1,1.25,203.6992951206,0,lalt
013,1,1.25,203.7503195656,1,
013,1,1.25,204.9952268869,0,lalt
013,1,1.25,205.0003178551,1,
013,1,1.25,206.2111873162,0,lalt
013,1,1.25,206.2503363603,1,
013,1,1.25,207.4671607830,0,rctrl
013,1,1.25,207.5002463221,1,
013,1,1.25,208.6991172213,0,lalt
013,1,1.25,208.7503217427,1,
013,1,1.25,209.9710848312,0,rctrl
013,1,1.25,210.0004167571,1,
013,1,1.25,211.2503435136,1,
013,1,1.25,211.3630514334,0,rctrl
013,1,1.25,212.5003296735,1,
013,1,1.25,212.5310791957,0,lalt
013,1,1.25,213.6590534886,0,rctrl
013,1,1.25,213.7503488008,1,
013,1,1.25,214.8669705054,0,lalt
013,1,1.25,215.0003169220,1,
013,1,1.25,216.1309149187,0,lalt
013,1,1.25,216.2503484898,1,
013,1,1.25,217.4668818046,0,lalt
013,1,1.25,217.5003436691,1,
013,1,1.25,218.7503509779,1,
013,1,1.25,218.8188540299,0,rctrl
013,1,1.25,220.0003355828,1,
013,1,1.25,220.0668120755,0,rctrl
013,1,1.25,221.1547751969,0,lalt
013,1,1.25,221.2503407145,1,
013,1,1.25,222.4027515922,0,rctrl
013,1,1.25,222.5003358938,1,
013,1,1.25,223.7227075404,0,lalt
013,1,1.25,223.7503488008,1,
013,1,1.25,224.9946757723,0,lalt
013,1,1.25,225.0004092928,1,
013,1,1.25,226.1306343852,0,lalt
013,1,1.25,226.2503957638,1,
013,1,1.25,227.5003125678,1,
013,1,1.25,227.5466117957,0,rctrl
013,1,1.25,228.7503096132,1,
013,1,1.25,228.8745722797,0,rctrl
013,1,1.25,230.0003405590,1,
013,1,1.25,230.0425257099,0,lalt
013,1,1.25,231.2503173885,1,
013,1,1.25,231.3225283348,0,rctrl
013,1,1.25,232.4425043122,0,rctrl
013,1,1.25,232.5003147449,1,
013,1,1.25,233.6744389796,0,rctrl
013,1,1.25,233.7503285850,1,
013,1,1.25,235.0003312286,1,
013,1,1.25,235.0424103241,0,rctrl
013,1,1.25,236.2503447577,1,
013,1,1.25,236.3943772622,0,rctrl
013,1,1.25,237.5003380709,1,
013,1,1.25,237.6903388857,0,lalt
013,1,1.25,238.7503232978,1,
013,1,1.25,238.9062980709,0,lalt
013,1,1.25,240.0003421141,1,
013,1,1.25,240.2182622348,0,lalt
013,1,1.25,241.2503257859,1,
013,1,1.25,241.3302318103,0,lalt
013,1,1.25,242.5003228313,1,
