# {'date': u'2016_Apr_27_1445', 'frameRate': None, 'expName': 'RNGT', u'participant': u'002'}
subj,time,stimulus,response
002,87.0619441586,0,0
002,88.0003116366,1,
002,88.1979567584,0,minus
002,89.0003268764,1,
002,89.1499143310,0,3
002,90.0003113256,1,
002,90.1418739812,0,bracketright
002,91.0003187900,1,
002,91.1498527501,0,4
002,92.0003334077,1,
002,92.1978264433,0,9
002,93.0003461593,1,
002,93.0618045130,0,5
002,94.0003324746,1,
002,94.1257836402,0,q
002,95.0003147468,1,
002,95.1497687762,0,3
002,96.0003570448,1,
002,96.1817454327,0,n
002,97.0003262543,1,
002,97.1257245474,0,0
002,98.0004696321,1,
002,98.1497087504,0,9
002,99.0003769497,1,
002,99.1256841155,0,5
002,100.0003775717,1,
002,100.1576613940,0,9
002,101.0003533126,1,
002,101.1656414070,0,4
002,102.0003051053,1,
002,102.1496244654,0,minus
002,103.0003181679,1,
002,103.1656043963,0,bracketright
002,104.0003268764,1,
002,104.2375694457,0,q
002,105.0003144358,1,
002,105.1575646685,0,3
002,106.0003138137,1,
002,106.1415766513,0,minus
002,107.0003172349,1,
002,107.1815099946,0,0
002,108.0003144358,1,
002,108.1734851955,0,b
002,109.0003222111,1,
002,109.1254688934,0,3
002,110.0003977877,1,
002,110.1334781417,0,4
002,111.0002929758,1,
002,111.1254256624,0,0
002,112.0003243882,1,
002,112.2694061456,0,n
002,113.0003284314,1,
002,113.2293711005,0,5
002,114.0003144358,1,
002,114.1413576970,0,9
002,115.0003306085,1,
002,115.1173766042,0,bracketright
002,116.0003492694,1,
002,116.0853209500,0,q
002,117.0003334077,1,
002,117.0853013561,0,3
002,118.0003147468,1,
002,118.0692722849,0,n
002,119.0003346517,1,
002,119.1573059043,0,4
002,120.0003097706,1,
002,120.1012405440,0,0
002,121.0003346517,1,
002,121.1891973428,0,3
002,122.0003455372,1,
002,122.0691761814,0,n
002,123.0003184790,1,
002,123.1012007341,0,5
002,124.0003138137,1,
002,124.0771739222,0,4
002,125.0004547034,1,
002,125.1171371229,0,q
002,126.0003349627,1,
002,126.0610904235,0,n
002,127.0003505135,1,
002,127.2050901896,0,b
002,128.0003875242,1,
002,128.1330728897,0,minus
002,129.0003741506,1,
002,129.0930390886,0,9
002,130.0003828590,1,
002,130.1970146951,0,0
002,131.0003374509,1,
002,131.1649907644,0,b
002,132.0003237662,1,
002,132.0929681773,0,0
002,133.0003097706,1,
002,133.1729452742,0,minus
002,134.0003131917,1,
002,134.1569252224,0,bracketright
002,135.0003066604,1,
002,135.1569062506,0,q
002,136.0003054164,1,
002,136.1888835291,0,3
002,137.0003302975,1,
002,137.1408647388,0,9
002,138.0003259433,1,
002,138.2048395118,0,0
002,139.0003334077,1,
002,139.1488239138,0,minus
002,140.0003358958,1,
002,140.0607906054,0,4
002,141.0003225222,1,
002,141.1568356502,0,minus
002,142.0003408720,1,
002,142.1407705014,0,bracketright
002,143.0003240772,1,
002,143.1327478794,0,3
002,144.0003128807,1,
002,144.2047048425,0,n
002,145.0003172349,1,
002,145.1886851017,0,q
002,146.0003219001,1,
002,146.1006664110,0,9
002,147.0003150578,1,
002,147.0846491584,0,4
002,148.0003203451,1,
002,148.1566244713,0,0
002,149.0003474033,1,
002,149.2046099830,0,minus
002,150.0003097706,1,
002,150.1645796031,0,3
002,151.0003271874,1,
002,151.2125604496,0,minus
002,152.0003337187,1,
002,152.1645385492,0,4
002,153.0003399390,1,
002,153.1325174176,0,4
002,154.0003334077,1,
002,154.1645009164,0,9
002,155.0003256323,1,
002,155.1564680310,0,0
002,156.0003390059,1,
002,156.0684499623,0,bracketright
002,157.0003309195,1,
002,157.1244307266,0,n
002,158.0003934335,1,
002,158.1644091671,0,b
002,159.0003791268,1,
002,159.1164199232,0,9
002,160.0003430491,1,
002,160.0364387831,0,4
002,161.0003228332,1,
002,161.1803387136,0,0
002,162.0003063494,1,
002,162.1003121654,0,3
002,163.0003113256,1,
002,163.1082977766,0,5
002,164.0003119477,1,
002,164.1162743684,0,n
002,165.0003163019,1,
002,165.2602657371,0,bracketright
002,166.0003187900,1,
002,166.1722364719,0,bracketright
002,167.0003125697,1,
002,167.0362151636,0,0
002,168.0003206561,1,
002,168.1561965152,0,9
002,169.0003530016,1,
002,169.1641746621,0,q
002,170.0003206561,1,
002,170.2201498282,0,3
002,171.0003228332,1,
002,171.1401301223,0,4
002,172.0003163019,1,
002,172.1081257855,0,5
002,173.0003433601,1,
002,173.1720906060,0,b
002,174.0003091485,1,
002,174.0840610298,0,4
002,175.0003340297,1,
002,175.0920447749,0,3
002,176.0003072824,1,
002,176.1160498158,0,0
002,177.0003365178,1,
002,177.1800317422,0,minus
002,178.0003362068,1,
002,178.1399805243,0,n
002,179.0003847251,1,
002,179.1239648267,0,9
002,180.0003147468,1,
002,180.1399416474,0,bracketright
002,181.0003144358,1,
002,181.1399198764,0,minus
002,182.0003293645,1,
002,182.1318857469,0,q
002,183.0006447333,1,
002,183.1398729132,0,3
002,184.0003200340,1,
002,184.1478470169,0,0
002,185.0003458483,1,
002,185.1558270298,0,4
002,186.0003567338,1,
002,186.1958042263,0,9
002,187.0003274984,1,
002,187.1797819974,0,0
002,188.0003741506,1,
002,188.1317684944,0,3
002,189.0003514465,1,
002,189.1717543992,0,minus
002,190.0003281204,1,
002,190.1637314663,0,bracketright
002,191.0003057274,1,
002,191.0916961275,0,q
002,192.0003135027,1,
002,192.1476709826,0,4
002,193.0002730708,1,
002,193.1396592462,0,5
002,194.0003265653,1,
002,194.1716492763,0,n
002,195.0003184790,1,
002,195.0916401449,0,4
002,196.0003125697,1,
002,196.1635915097,0,0
002,197.0003290535,1,
002,197.1075600499,0,3
002,198.0003290535,1,
002,198.1475509310,0,minus
002,199.0003321636,1,
002,199.0995355619,0,3
002,200.0003408720,1,
002,200.1875044903,0,0
002,201.0003144358,1,
002,201.1634786114,0,9
002,202.0003103926,1,
002,202.1474538944,0,4
002,203.0003181679,1,
002,203.1954356739,0,q
002,204.0003253213,1,
002,204.2034306156,0,b
002,205.0003215891,1,
002,205.1553981407,0,n
002,206.0003141248,1,
002,206.0993735233,0,4
002,207.0003271874,1,
002,207.1473521926,0,3
002,208.0003464703,1,
002,208.1873374754,0,3
002,209.0003763277,1,
002,209.1473136268,0,4
002,210.0003952996,1,
002,210.1072876011,0,5
002,211.0003461593,1,
002,211.1072894672,0,minus
002,212.0003526906,1,
002,212.0912694155,0,9
002,213.0003772607,1,
002,213.1072266423,0,5
002,214.0003520685,1,
002,214.1391989445,0,q
002,215.0003433601,1,
002,215.1711790222,0,minus
002,216.0003458483,1,
002,216.1311760116,0,3
002,217.0003206561,1,
002,217.1551399986,0,3
002,218.0003265653,1,
002,218.1711096659,0,4
002,219.0003271874,1,
002,219.1551001887,0,n
002,220.0003219001,1,
002,220.1230840333,0,bracketright
002,221.0003374509,1,
002,221.1230582191,0,9
002,222.0003144358,1,
002,222.1390229103,0,0
002,223.0002285957,1,
002,223.2030023485,0,9
002,224.0003181679,1,
002,224.1549757828,0,4
002,225.0003150578,1,
002,225.2589551215,0,3
002,226.0003153688,1,
002,226.1309542581,0,minus
002,227.0003483364,1,
002,227.1309200465,0,4
002,228.0003380729,1,
002,228.0989088674,0,bracketright
002,229.0003225222,1,
002,229.0908952649,0,q
002,230.0003318526,1,
002,230.1468822496,0,n
002,231.0003573558,1,
002,231.1388418998,0,b
002,232.0003231442,1,
002,232.1148175759,0,9
002,233.0003548677,1,
002,233.1387887163,0,0
002,234.0003169239,1,
002,234.1307751137,0,4
002,235.0003402500,1,
002,235.1227574680,0,minus
002,236.0003368288,1,
002,236.1307353039,0,bracketright
002,237.0003442932,1,
002,237.1227049065,0,3
002,238.0003508245,1,
002,238.2106865865,0,0
002,239.0003455372,1,
002,239.2266578090,0,4
002,240.0003589109,1,
002,240.2106312259,0,9
002,241.0003327856,1,
002,241.1306494638,0,4
002,242.0003701074,1,
002,242.1706002240,0,n
002,243.0003909454,1,
002,243.1146269240,0,q
002,244.0003365178,1,
002,244.2425494117,0,3
002,245.0004338654,1,
002,245.0905438184,0,minus
002,246.0003828590,1,
002,246.1865070664,0,0
002,247.0003125697,1,
002,247.1705109628,0,0
002,248.0003408720,1,
002,248.1865014681,0,minus
002,249.0003306085,1,
002,249.0745778832,0,bracketright
002,250.0003166129,1,
002,250.1224383670,0,bracketright
002,251.0003436711,1,
002,251.0344022595,0,n
002,252.0003107036,1,
002,252.0903746264,0,4
002,253.0003290535,1,
002,253.0663667864,0,0
002,254.0003265653,1,
002,254.1943393474,0,3
002,255.0002954639,1,
002,255.1463252224,0,minus
002,256.0003094595,1,
002,256.0902844322,0,4
002,257.0003212781,1,
002,257.0902747907,0,9
002,258.0003421161,1,
002,258.1382615465,0,5
002,259.0003405610,1,
002,259.1862290193,0,q
002,260.0003349627,1,
002,260.1782091965,0,0
002,261.0003150578,1,
002,261.1621770152,0,3
002,262.0003209671,1,
002,262.0745539351,0,minus
002,263.0003290535,1,
002,263.1221516115,0,n
002,264.0003150578,1,
002,264.0745483368,0,4
002,265.0003306085,1,
002,265.1301235381,0,n
002,266.0003352738,1,
002,266.0821168774,0,3
002,267.0003430491,1,
002,267.0980722381,0,minus
002,268.0003582888,1,
002,268.1380441473,0,minus
002,269.0003293645,1,
002,269.1540197239,0,4
002,270.0003467813,1,
002,270.1459943028,0,3
002,271.0003679303,1,
002,271.1459691107,0,n
002,272.0003480254,1,
002,272.1619443763,0,b
002,273.0003446042,1,
002,273.2019184625,0,9
002,274.0003617100,1,
002,274.1699069724,0,3
002,275.0003044833,1,
002,275.1138879533,0,3
002,276.0003405610,1,
002,276.1458714521,0,0
002,277.0003337187,1,
002,277.1618516939,0,minus
002,278.0003094595,1,
002,278.1298181218,0,n
002,279.0003390059,1,
002,279.1778067436,0,bracketright
002,280.0003231442,1,
002,280.0817682300,0,q
002,281.0003141248,1,
002,281.0417565110,0,3
002,282.0003100816,1,
002,282.2577238147,0,3
002,283.0003402500,1,
002,283.1217528908,0,4
002,284.0003470923,1,
002,284.0739462125,0,5
002,285.0003187900,1,
002,285.1537382557,0,5
002,286.0003172349,1,
002,286.2176433614,0,9
002,287.0003253213,1,
002,287.1616286964,0,0
002,288.0003122587,1,
002,288.0656072887,0,minus
002,289.0003287424,1,
002,289.1215889861,0,0
002,290.0003107036,1,
002,290.0815617163,0,n
002,291.0003150578,1,
002,291.1135809818,0,9
002,292.0003047943,1,
002,292.0655130513,0,3
002,293.0003414940,1,
002,293.1694908349,0,4
002,294.0003237662,1,
002,294.2574675386,0,q
002,295.0004403967,1,
002,295.2814607610,0,b
002,296.0003318526,1,
002,296.1934346059,0,9
002,297.0002982630,1,
002,297.1614091201,0,minus
002,298.0003225222,1,
002,298.0253847018,0,bracketright
002,299.0003613990,1,
002,299.1293767920,0,9
002,300.0003424271,1,
002,300.1293363601,0,0
002,301.0003595329,1,
002,301.1453473924,0,minus
002,302.0003470923,1,
002,302.1453249994,0,n
002,303.0003775717,1,
002,303.0812743388,0,9
002,304.0003175459,1,
002,304.1212608657,0,3
002,305.0003526906,1,
002,305.0972604900,0,3
002,306.0003169239,1,
002,306.1692168310,0,4
002,307.0003107036,1,
002,307.1131978118,0,b
002,308.0003620210,1,
002,308.1691742220,0,5
002,309.0003262543,1,
002,309.0971541230,0,q
