# {'date': u'2016_apr_25_1849', 'frameRate': None, 'expName': 'pilot1', u'participant': u'001'}
subj,sessionix,ISI,time,stimulus,response
001,1,1.25,165.2398482004,0,lalt
001,1,1.25,166.2504012077,1,
001,1,1.25,166.2558187561,0,rctrl
001,1,1.25,167.4797785085,0,lalt
001,1,1.25,167.5003290525,1,
001,1,1.25,168.7437647965,0,rctrl
001,1,1.25,168.7503489574,1,
001,1,1.25,170.0003676182,1,
001,1,1.25,170.2077428737,0,rctrl
001,1,1.25,171.1596990258,0,lalt
001,1,1.25,171.2503716614,1,
001,1,1.25,172.4316820992,0,rctrl
001,1,1.25,172.5003520676,1,
001,1,1.25,173.7116865280,0,rctrl
001,1,1.25,173.7503274975,1,
001,1,1.25,175.0003138129,1,
001,1,1.25,175.0636054206,0,lalt
001,1,1.25,176.2503100807,1,
001,1,1.25,176.2955759539,0,rctrl
001,1,1.25,177.4955702313,0,rctrl
001,1,1.25,177.5003122578,1,
001,1,1.25,178.6795364154,0,lalt
001,1,1.25,178.7503094587,1,
001,1,1.25,179.9674856903,0,rctrl
001,1,1.25,180.0003290525,1,
001,1,1.25,181.2503159900,1,
001,1,1.25,181.4954548452,0,lalt
001,1,1.25,182.4554267544,0,rctrl
001,1,1.25,182.5003197221,1,
001,1,1.25,183.6953897189,0,rctrl
001,1,1.25,183.7503218992,1,
001,1,1.25,184.9593676095,0,lalt
001,1,1.25,185.0003253204,1,
001,1,1.25,186.1913372098,0,rctrl
001,1,1.25,186.2503085256,1,
001,1,1.25,187.3993058795,0,rctrl
001,1,1.25,187.5003147459,1,
001,1,1.25,188.5992668784,0,lalt
001,1,1.25,188.7503240763,1,
001,1,1.25,189.9752401959,0,rctrl
001,1,1.25,190.0003343398,1,
001,1,1.25,191.2503290525,1,
001,1,1.25,191.2872208807,0,rctrl
001,1,1.25,192.5003150569,1,
001,1,1.25,192.5031910010,0,rctrl
001,1,1.25,193.6791457821,0,lalt
001,1,1.25,193.7503421151,1,
001,1,1.25,195.0003225213,1,
001,1,1.25,195.0071753981,0,rctrl
001,1,1.25,196.2503455363,1,
001,1,1.25,196.3271267431,0,lalt
001,1,1.25,197.5003520676,1,
001,1,1.25,197.5991091944,0,rctrl
001,1,1.25,198.7503470913,1,
001,1,1.25,198.9270318217,0,rctrl
001,1,1.25,200.0003542447,1,
001,1,1.25,200.0629992548,0,rctrl
001,1,1.25,201.2503657522,1,
001,1,1.25,201.3110373801,0,lalt
001,1,1.25,202.5003775707,1,
001,1,1.25,202.6789321157,0,lalt
001,1,1.25,203.7503539336,1,
001,1,1.25,203.8389094987,0,rctrl
001,1,1.25,205.0003607759,1,
001,1,1.25,205.0788727742,0,lalt
001,1,1.25,206.2388314965,0,lalt
001,1,1.25,206.2503122578,1,
001,1,1.25,207.5003225213,1,
001,1,1.25,207.5588126988,0,rctrl
001,1,1.25,208.7503231433,1,
001,1,1.25,208.7587929805,0,rctrl
001,1,1.25,210.0003147459,1,
001,1,1.25,210.1907509489,0,lalt
001,1,1.25,211.2503156789,1,
001,1,1.25,211.2707228457,0,rctrl
001,1,1.25,212.5003209662,1,
001,1,1.25,212.5586973127,0,rctrl
001,1,1.25,213.7426862008,0,lalt
001,1,1.25,213.7503159900,1,
001,1,1.25,215.0003225213,1,
001,1,1.25,215.1346471798,0,lalt
001,1,1.25,216.2146088131,0,lalt
001,1,1.25,216.2503181671,1,
001,1,1.25,217.4225712626,0,rctrl
001,1,1.25,217.5003775707,1,
001,1,1.25,218.7425400244,0,rctrl
001,1,1.25,218.7503701064,1,
001,1,1.25,220.0003191001,1,
001,1,1.25,220.1025154170,0,rctrl
001,1,1.25,221.2503402490,1,
001,1,1.25,221.3104878188,0,lalt
001,1,1.25,222.5003592209,1,
001,1,1.25,222.5747456219,0,rctrl
001,1,1.25,223.7503082146,1,
001,1,1.25,224.1824052061,0,lalt
001,1,1.25,225.0003452253,1,
001,1,1.25,225.0943839626,0,rctrl
