# {'date': u'2016_May_06_1540', 'frameRate': None, 'expName': 'RNGT', u'participant': u'009'}
subj,time,stimulus,response
009,0.0013218281,1,
009,0.4701254399,0,9
009,1.0003194159,1,
009,1.1020799666,0,0
009,2.0002593893,1,
009,2.0220810613,0,3
009,3.0003315456,1,
009,3.0940647117,0,b
009,4.0003237701,1,
009,4.1660744877,0,bracketright
009,5.0003318566,1,
009,5.0460742637,0,b
009,6.0003645135,1,
009,6.1100964655,0,9
009,7.0003766433,1,
009,7.0860301738,0,q
009,8.0003819306,1,
009,8.1580265759,0,0
009,9.0003545610,1,
009,9.0940065513,0,3
009,10.0003458524,1,
009,10.1180056630,0,9
009,11.0003558050,1,
009,11.0219995745,0,bracketright
009,12.0003638915,1,
009,12.0299843496,0,n
009,12.9899681020,0,q
009,13.0003974815,1,
009,14.0003402541,1,
009,14.0939738944,0,5
009,15.0004201858,1,
009,15.1500013685,0,3
009,16.0003592262,1,
009,16.1979656909,0,0
009,17.0003539389,1,
009,17.0619467760,0,9
009,18.0003271913,1,
009,18.1499400979,0,n
009,19.0003290575,1,
009,19.1899367513,0,bracketright
009,20.0003467855,1,
009,20.1259145496,0,q
009,21.0003278134,1,
009,21.0618988792,0,3
009,22.0003281244,1,
009,22.0859262936,0,9
009,23.0003303015,1,
009,23.0859172741,0,0
009,24.0003813085,1,
009,24.0139345568,0,minus
009,25.0003610923,1,
009,25.0138748412,0,b
009,25.9818474119,0,3
009,26.0003250142,1,
009,27.0003390100,1,
009,27.0058474567,0,n
009,27.9418473372,0,bracketright
009,28.0003679348,1,
009,28.9658308981,0,minus
009,29.0003579822,1,
009,30.0003284354,1,
009,30.0058673619,0,9
009,31.0003368329,1,
009,31.0858112168,0,3
009,32.0003909501,1,
009,32.1980263395,0,q
009,33.0003850408,1,
009,33.1018028492,0,n
009,34.0003813085,1,
009,34.1017838771,0,5
009,35.0003561161,1,
009,35.1817650542,0,9
009,36.0003187938,1,
009,36.1177512500,0,0
009,37.0003303015,1,
009,37.1577696747,0,bracketright
009,38.0003551830,1,
009,38.1257584183,0,3
009,39.0003511398,1,
009,39.1577332856,0,b
009,40.0003262583,1,
009,40.1337534570,0,n
009,41.0003402541,1,
009,41.1817827823,0,q
009,41.9657285730,0,0
009,42.0003163057,1,
009,43.0003212820,1,
009,43.1496850628,0,3
009,44.0003498957,1,
009,44.1016796859,0,9
009,45.0003411872,1,
009,45.0456721170,0,bracketright
009,46.0003237701,1,
009,46.1816639732,0,n
009,47.0003178608,1,
009,47.0856466881,0,b
009,48.0003215930,1,
009,48.0776563147,0,q
009,49.0003393211,1,
009,49.0296444065,0,bracketright
009,50.0003747772,1,
009,50.1576150986,0,3
009,51.0003097743,1,
009,51.0616099431,0,0
009,52.0003321676,1,
009,52.1496110404,0,9
009,53.0003452304,1,
009,53.0935972511,0,b
009,54.0003492736,1,
009,54.0935798341,0,n
009,55.0003567381,1,
009,55.0935798341,0,bracketright
009,56.0003163057,1,
009,56.1495612775,0,b
