# {'date': u'2016_May_13_1600', 'frameRate': None, 'expName': 'RNGT', u'participant': u'019'}
subj,time,stimulus,response
019,137.0868696124,0,minus
019,138.0003461635,1,
019,138.0468272392,0,3
019,138.9108263634,0,0
019,139.0003399431,1,
019,140.0003660686,1,
019,140.0788503143,0,4
019,141.0003358999,1,
019,141.0868139401,0,bracketright
019,142.0003122625,1,
019,142.0547992625,0,b
019,143.0003281244,1,
019,143.0467877399,0,9
019,143.9827866874,0,q
019,144.0003290575,1,
019,145.0003131955,1,
019,145.0787818903,0,minus
019,146.0003530059,1,
019,146.1587658666,0,3
019,147.0003365219,1,
019,147.0707871627,0,9
019,148.0003063531,1,
019,148.0547718929,0,4
019,149.0003231481,1,
019,149.0947585937,0,3
019,150.0003119514,1,
019,150.1187234935,0,bracketright
019,151.0003150616,1,
019,151.1187203833,0,q
019,152.0003225261,1,
019,152.0626981965,0,n
019,153.0003271913,1,
019,153.0866997963,0,5
019,154.0003573601,1,
019,154.0946988782,0,9
019,155.0003523838,1,
019,155.2066816702,0,minus
019,156.0003290575,1,
019,156.1426678660,0,3
019,157.0003623364,1,
019,157.0946683984,0,5
019,158.0003153726,1,
019,158.0706381848,0,b
019,159.0003570491,1,
019,159.0146371473,0,9
019,159.8866260228,0,0
019,160.0003452304,1,
019,161.0003881509,1,
019,161.0066355773,0,minus
019,162.0003421202,1,
019,162.0386166649,0,bracketright
019,163.0003085302,1,
019,163.0386004919,0,3
019,164.0003172388,1,
019,164.1426013080,0,0
019,165.0003091523,1,
019,165.1505985238,0,4
019,166.0003209710,1,
019,166.1026065207,0,minus
019,167.0003281244,1,
019,167.1425863791,0,3
019,168.0003116404,1,
019,168.1345490420,0,5
019,169.0003303015,1,
019,169.1265493381,0,0
019,170.0003082192,1,
019,170.1025337424,0,0
019,171.0003265693,1,
019,171.0385224263,0,4
019,172.0003219040,1,
019,172.1105150962,0,3
019,173.0003175498,1,
019,173.0625087863,0,q
019,174.0003187938,1,
019,174.0464981818,0,n
019,175.0003309236,1,
019,175.0304878883,0,b
019,176.0003819306,1,
019,176.0464997369,0,9
019,177.0003893950,1,
019,177.0064785130,0,5
019,178.0003533169,1,
019,178.0544583864,0,0
019,179.0003144396,1,
019,179.0464593045,0,minus
019,180.0003349668,1,
019,180.0384431166,0,3
019,181.0003464745,1,
019,181.0944233159,0,0
019,182.0003601593,1,
019,182.0224272248,0,4
019,182.9904424050,0,9
019,183.0003483406,1,
019,184.0004148985,1,
019,184.1504713173,0,n
019,185.0003219040,1,
019,185.0704002558,0,b
019,186.0003993476,1,
019,186.0143802461,0,9
019,187.0003604703,1,
019,187.0943931471,0,0
019,188.0003346558,1,
019,188.0783812986,0,minus
019,189.0003303015,1,
019,189.0623616746,0,bracketright
019,190.0003125735,1,
019,190.1023483754,0,4
019,191.0003128845,1,
019,191.0703392962,0,minus
019,191.9823204709,0,3
019,192.0003337227,1,
019,193.0003085302,1,
019,193.0783259373,0,bracketright
019,194.0003318566,1,
019,194.1503148750,0,q
019,195.0003299905,1,
019,195.0622926285,0,9
019,195.9822847037,0,5
019,196.0003166167,1,
019,197.0003623364,1,
019,197.0622873412,0,5
019,197.9342687522,0,4
019,198.0003449194,1,
019,199.0003284354,1,
019,199.0062747959,0,minus
019,200.0003225261,1,
019,200.0782668438,0,3
019,201.0003340337,1,
019,201.0942874009,0,bracketright
019,202.0003813085,1,
019,202.0782736862,0,3
019,203.0003368329,1,
019,203.0942261303,0,0
019,204.0003377660,1,
019,204.0462182652,0,4
019,205.0003526948,1,
019,205.0942093353,0,9
019,206.0003135065,1,
019,206.1901970737,0,5
019,207.0003368329,1,
019,207.1262031746,0,n
019,208.0003138176,1,
019,208.1341773750,0,b
019,209.0003293685,1,
019,209.1661681042,0,9
019,210.0003166167,1,
019,210.1021490126,0,5
019,210.9821416353,0,0
019,211.0003147506,1,
019,212.0003069751,1,
019,212.1261419040,0,q
019,213.0003166167,1,
019,213.0701312249,0,3
019,214.0003365219,1,
019,214.0941300256,0,minus
019,215.0003194159,1,
019,215.0861138377,0,0
019,216.0003284354,1,
019,216.0781026261,0,9
019,217.0003974815,1,
019,217.1421173634,0,n
019,218.0003408762,1,
019,218.1901451336,0,4
019,219.0003629585,1,
019,219.1101020638,0,0
019,220.0003327897,1,
019,220.0220847936,0,5
019,221.0003331007,1,
019,221.0300645923,0,minus
019,222.0003312346,1,
019,222.0780590835,0,bracketright
019,223.0003312346,1,
019,223.1020283375,0,3
019,224.0003551830,1,
019,224.1100339508,0,0
019,225.0003987256,1,
019,225.0780205173,0,4
019,226.0003732221,1,
019,226.0780096316,0,q
019,227.0003542499,1,
019,227.1260125204,0,minus
019,228.0003278134,1,
019,228.0699881564,0,n
019,229.0003237701,1,
019,229.0699747826,0,b
019,230.0003405651,1,
019,230.1499615581,0,9
019,231.0003187938,1,
019,231.0939760715,0,n
019,232.0003334117,1,
019,232.0459517225,0,4
019,233.0003327897,1,
019,233.0459492343,0,minus
019,234.0003324787,1,
019,234.1339350917,0,3
019,235.0003119514,1,
019,235.1499245469,0,bracketright
019,236.0003875289,1,
019,236.2219567162,0,4
019,237.0003374549,1,
019,237.0779710653,0,minus
019,238.0003194159,1,
019,238.0698911187,0,3
019,239.0003405651,1,
019,239.1498878468,0,0
019,240.0003604703,1,
019,240.0298730050,0,5
019,241.0003694898,1,
019,241.1018653639,0,9
019,242.0003508287,1,
019,242.0698500643,0,0
019,243.0003321676,1,
019,243.0858454288,0,4
019,244.0004021468,1,
019,244.0458419330,0,minus
019,245.0003617144,1,
019,245.0378332095,0,3
019,246.0004432012,1,
019,246.0618273450,0,bracketright
019,247.0004273393,1,
019,247.0858239686,0,q
019,248.0003131955,1,
019,248.0537893858,0,3
019,249.0003075972,1,
019,249.0777856984,0,n
019,250.0003060421,1,
019,250.0217946134,0,4
019,250.9977671990,0,3
019,251.0003290575,1,
019,252.0003212820,1,
019,252.0218322466,0,minus
019,253.0003368329,1,
019,253.1337677638,0,4
019,253.1577507026,0,9
019,254.0003225261,1,
019,254.0777794780,0,0
019,255.0003191049,1,
019,255.1577466594,0,5
019,255.9977074835,0,n
019,256.0003057311,1,
019,257.0003424312,1,
019,257.1097247985,0,4
019,258.0003107074,1,
019,258.0777197625,0,minus
019,259.0003231481,1,
019,259.0857194664,0,3
019,260.0003424312,1,
019,260.0776948810,0,n
019,261.0003306125,1,
019,261.1496791534,0,9
019,262.0003358999,1,
019,262.0616578400,0,5
019,263.0003436753,1,
019,263.0616597061,0,0
019,264.0003362109,1,
019,264.0856550856,0,4
019,265.0003147506,1,
019,265.0616460213,0,bracketright
019,266.0003530059,1,
019,266.0616270491,0,b
019,267.0003670017,1,
019,267.0936407937,0,9
019,268.0003371439,1,
019,268.0536170816,0,minus
019,269.0003141286,1,
019,269.0855981692,0,3
019,270.0003299905,1,
019,270.0455903191,0,9
019,271.0004155206,1,
019,271.1096675711,0,5
019,272.0003166167,1,
019,272.0856037676,0,n
019,273.0003097743,1,
019,273.0375840838,0,b
019,273.9815556766,0,0
019,274.0003222150,1,
019,275.0003172388,1,
019,275.0535623424,0,minus
019,275.9975286479,0,bracketright
019,276.0003138176,1,
019,277.0003402541,1,
019,277.0215302478,0,q
019,278.0003159947,1,
019,278.0775340845,0,bracketright
019,279.0003296795,1,
019,279.0055059585,0,n
019,280.0003060421,1,
019,280.0694948813,0,b
019,281.0003156837,1,
019,281.0054916516,0,0
019,282.0003209710,1,
019,282.0694755981,0,3
019,283.0003464745,1,
019,283.0374581214,0,9
019,284.0003931272,1,
019,284.1014644612,0,5
019,285.0003088413,1,
019,285.0454559592,0,q
019,286.0002979556,1,
019,286.0134381714,0,n
019,287.0004099222,1,
019,287.1734384700,0,4
019,288.0003831747,1,
019,288.1174218815,0,minus
019,289.0003906391,1,
019,289.1814282213,0,5
019,290.0003135065,1,
019,290.0774118543,0,0
019,290.9893796552,0,b
019,291.0003178608,1,
019,292.0003141286,1,
019,292.0693866469,0,n
019,293.0003116404,1,
019,293.0453744724,0,n
019,294.0003526948,1,
019,294.0693925562,0,3
019,294.9653541069,0,minus
019,295.0003172388,1,
019,296.0003172388,1,
019,296.0613471326,0,5
019,296.9573388520,0,0
019,297.0003293685,1,
019,298.0003097743,1,
019,298.1173304421,0,4
019,299.0003181718,1,
019,299.0613228732,0,bracketright
019,300.0003315456,1,
019,300.0692983176,0,q
019,300.9252874743,0,n
019,301.0003362109,1,
019,302.0003334117,1,
019,302.0372917265,0,9
019,303.0003085302,1,
019,303.0532727843,0,0
019,304.0003290575,1,
019,304.0372693332,0,3
019,305.0003545610,1,
019,305.0132562257,0,9
019,306.0003900171,1,
019,306.0212612169,0,3
019,306.9493363490,0,q
019,307.0003390100,1,
019,308.0003601593,1,
019,308.1332698234,0,0
019,309.0003508287,1,
019,309.0852218370,0,4
