# {'date': u'2016_May_02_1616', 'frameRate': None, 'expName': 'pilot1', u'participant': u'006'}
subj,sessionix,ISI,time,stimulus,response
006,1,1.0,0.0013205681,1,
006,1,1.0,0.3296307044,0,rctrl
006,1,1.0,1.0003430491,1,
006,1,1.0,1.1055714225,0,lalt
006,1,1.0,2.0003315416,1,
006,1,1.0,2.0415534185,0,lalt
006,1,1.0,3.0003125697,1,
006,1,1.0,3.0735384724,0,rctrl
006,1,1.0,4.0003144358,1,
006,1,1.0,4.1535180574,0,rctrl
006,1,1.0,5.0003209671,1,
006,1,1.0,5.2574871325,0,lalt
006,1,1.0,6.0003539346,1,
006,1,1.0,6.3214827435,0,lalt
006,1,1.0,7.0003411830,1,
006,1,1.0,7.3054511842,0,rctrl
006,1,1.0,8.0003747726,1,
006,1,1.0,8.2814253053,0,rctrl
006,1,1.0,9.0003645091,1,
006,1,1.0,9.2414070550,0,rctrl
006,1,1.0,10.0003520685,1,
006,1,1.0,10.0653867793,0,lalt
006,1,1.0,11.0004071181,1,
006,1,1.0,11.2093753489,0,lalt
006,1,1.0,12.0003240772,1,
006,1,1.0,12.1453607661,0,rctrl
006,1,1.0,13.0003278094,1,
006,1,1.0,13.0653298637,0,rctrl
006,1,1.0,14.0003327856,1,
006,1,1.0,14.0813412070,0,lalt
006,1,1.0,15.0003797488,1,
006,1,1.0,15.1053095482,0,lalt
006,1,1.0,16.0003433601,1,
006,1,1.0,16.0892720796,0,rctrl
006,1,1.0,17.0004080512,1,
006,1,1.0,17.0892456434,0,rctrl
006,1,1.0,18.0003172349,1,
006,1,1.0,18.0252158208,0,rctrl
006,1,1.0,19.0003302975,1,
006,1,1.0,19.0891940150,0,lalt
006,1,1.0,20.0003122587,1,
006,1,1.0,20.1051723907,0,rctrl
006,1,1.0,21.0003215891,1,
006,1,1.0,21.0571467582,0,lalt
006,1,1.0,22.0003352738,1,
006,1,1.0,22.0571274753,0,lalt
006,1,1.0,23.0003256323,1,
006,1,1.0,23.1610990386,0,lalt
006,1,1.0,24.0003265653,1,
006,1,1.0,24.2170875783,0,rctrl
006,1,1.0,25.0003439822,1,
006,1,1.0,25.1530661531,0,lalt
006,1,1.0,26.0003212781,1,
006,1,1.0,26.0490504257,0,rctrl
006,1,1.0,27.0003589109,1,
006,1,1.0,27.0250270349,0,rctrl
006,1,1.0,28.0003212781,1,
006,1,1.0,28.0569915619,0,rctrl
006,1,1.0,29.0003358958,1,
006,1,1.0,29.0729898426,0,lalt
006,1,1.0,30.0003091485,1,
006,1,1.0,30.1689655312,0,lalt
