# {'date': u'2016_May_03_1620', 'frameRate': None, 'expName': 'pilot1', u'participant': u'007'}
subj,sessionix,ISI,time,stimulus,response
007,1,1.0,0.0015264555,1,
007,1,1.0,0.3392963998,0,rctrl
007,1,1.0,0.9712502006,0,lalt
007,1,1.0,1.0003293636,1,
007,1,1.0,2.0003097697,1,
007,1,1.0,2.0832328759,0,rctrl
007,1,1.0,3.0003399380,1,
007,1,1.0,3.0832023965,0,lalt
007,1,1.0,4.0003172340,1,
007,1,1.0,4.0591778289,0,lalt
007,1,1.0,5.0003548667,1,
007,1,1.0,5.0991605117,0,lalt
007,1,1.0,6.0003408711,1,
007,1,1.0,6.0271449685,0,rctrl
007,1,1.0,7.0003411821,1,
007,1,1.0,7.0351100304,0,rctrl
007,1,1.0,8.0003542447,1,
007,1,1.0,8.0511079554,0,rctrl
007,1,1.0,8.9630947982,0,rctrl
007,1,1.0,9.0003585988,1,
007,1,1.0,10.0003222102,1,
007,1,1.0,10.0350406744,0,rctrl
007,1,1.0,10.9310180848,0,lalt
007,1,1.0,11.0003175450,1,
007,1,1.0,11.9469873965,0,lalt
007,1,1.0,12.0003324737,1,
007,1,1.0,12.9869644810,0,rctrl
007,1,1.0,13.0003234543,1,
007,1,1.0,14.0003505125,1,
007,1,1.0,14.0349318196,0,lalt
007,1,1.0,15.0003778817,1,
007,1,1.0,15.0669264253,0,rctrl
007,1,1.0,16.0007361695,1,
007,1,1.0,16.0348969860,0,lalt
007,1,1.0,16.9948716944,0,rctrl
007,1,1.0,17.0003924993,1,
007,1,1.0,18.0003156789,1,
007,1,1.0,18.0348403815,0,rctrl
007,1,1.0,19.0003968535,1,
007,1,1.0,19.0028336462,0,rctrl
007,1,1.0,19.9867840930,0,lalt
007,1,1.0,20.0003281195,1,
007,1,1.0,21.0003452253,1,
007,1,1.0,21.0347672933,0,lalt
007,1,1.0,21.9707432482,0,lalt
007,1,1.0,22.0003116358,1,
007,1,1.0,23.0003131908,1,
007,1,1.0,23.0587190837,0,rctrl
007,1,1.0,24.0003181671,1,
007,1,1.0,24.0586998008,0,rctrl
007,1,1.0,25.0003399380,1,
007,1,1.0,25.0026896469,0,lalt
007,1,1.0,26.0003302966,1,
007,1,1.0,26.0346798984,0,lalt
007,1,1.0,27.0003141239,1,
007,1,1.0,27.1546484736,0,lalt
007,1,1.0,28.0003324737,1,
007,1,1.0,28.0747359804,0,lalt
007,1,1.0,28.9945746763,0,lalt
007,1,1.0,29.0003315407,1,
007,1,1.0,30.0003110137,1,
007,1,1.0,30.0585595336,0,rctrl
007,1,1.0,31.0003225213,1,
007,1,1.0,31.0265207639,0,lalt
007,1,1.0,32.0003439812,1,
007,1,1.0,32.0425106025,0,rctrl
007,1,1.0,33.0003433592,1,
007,1,1.0,33.0904819842,0,rctrl
007,1,1.0,34.0003365169,1,
007,1,1.0,34.1464653910,0,lalt
007,1,1.0,35.0003327847,1,
007,1,1.0,35.0824369917,0,rctrl
007,1,1.0,36.0003287415,1,
007,1,1.0,36.0103971894,0,lalt
007,1,1.0,37.0003178560,1,
007,1,1.0,37.0503814273,0,rctrl
007,1,1.0,38.0003452253,1,
007,1,1.0,38.0583632840,0,rctrl
007,1,1.0,39.0003355838,1,
007,1,1.0,39.1463409855,0,rctrl
007,1,1.0,39.9862982895,0,rctrl
007,1,1.0,40.0003026164,1,
007,1,1.0,40.9302812933,0,rctrl
007,1,1.0,41.0003523786,1,
