# {'date': u'2016_May_10_1236', 'frameRate': None, 'expName': 'RNGT', u'participant': u'012'}
subj,time,stimulus,response
012,0.0013168281,1,
012,0.5872630316,0,9
012,1.0003418030,1,
012,1.2912133915,0,0
012,2.0003296735,1,
012,2.2112125082,0,bracketright
012,3.0003206542,1,
012,3.1231707006,0,3
012,4.0003169220,1,
012,4.1551449910,0,4
012,5.0003187881,1,
012,5.1071168431,0,9
012,6.0003427361,1,
012,6.0671268204,0,minus
012,7.0003508224,1,
012,7.0670975852,0,n
012,8.0003390039,1,
012,8.0430678051,0,n
012,9.0003753924,1,
012,9.0190209193,0,b
012,10.0003573537,1,
012,10.0509821472,0,4
012,11.0003480233,1,
012,11.0269536112,0,5
012,12.0003747704,1,
012,12.0429605057,0,3
012,13.0003352718,1,
012,13.0589126620,0,bracketright
012,14.0003355828,1,
012,14.0588694312,0,0
012,15.0003327837,1,
012,15.0028793563,0,9
012,16.0003567317,1,
012,16.0508191766,0,minus
012,17.0006525048,1,
012,17.0267897075,0,0
012,18.0003766365,1,
012,18.0507824770,0,minus
012,19.0003377599,1,
012,19.0907364223,0,3
012,20.0003713493,1,
012,20.0667081972,0,3
012,20.9226769367,0,q
012,21.0003383819,1,
012,22.0003293625,1,
012,22.0506524737,0,4
012,23.0003390039,1,
012,23.0266245597,0,5
012,23.9305971881,0,b
012,24.0003405590,1,
012,24.9945865116,0,4
012,25.0003125678,1,
012,25.9065614987,0,3
012,26.0003256304,1,
012,26.9066134379,0,bracketright
012,27.0003324727,1,
012,27.8344855320,0,bracketright
012,28.0003262524,1,
012,28.9544667966,0,9
012,29.0003362048,1,
012,29.9704267282,0,n
012,30.0002942181,1,
012,30.9784023398,0,b
012,31.0003175440,1,
012,32.0003576647,1,
012,32.0343896157,0,4
012,33.0003184771,1,
012,33.0023640081,0,3
012,34.0003103908,1,
012,34.0103243801,0,q
012,34.9382944433,0,q
012,35.0003215872,1,
012,36.0003181661,1,
012,36.0342736079,0,3
012,37.0003200321,1,
012,37.0102991881,0,bracketright
012,37.9622060385,0,9
012,38.0003113238,1,
012,39.0003153670,1,
012,39.0501769352,0,5
012,40.0002472552,1,
012,40.0341697296,0,4
012,40.9941660224,0,b
012,41.0003206542,1,
012,42.0003505114,1,
012,42.0181280017,0,n
012,43.0004444373,1,
012,43.0340981967,0,9
012,43.9780508954,0,n
012,44.0003551766,1,
012,44.9700292539,0,minus
012,45.0003439801,1,
012,46.0003271854,1,
012,46.0579945523,0,minus
012,47.0003396260,1,
012,47.0099636053,0,3
012,48.0003875219,1,
012,48.0259387765,0,5
012,48.9379159407,0,bracketright
012,49.0003548656,1,
012,50.0003523775,1,
012,50.0338770666,0,q
012,51.0003732153,1,
012,51.0658578883,0,3
012,52.0003850338,1,
012,52.1138353411,0,4
012,52.9617908364,0,9
012,53.0003837898,1,
012,53.9937757013,0,0
012,54.0003234533,1,
012,55.0003256304,1,
012,55.0337520395,0,minus
012,56.0003063476,1,
012,56.0337156510,0,4
012,57.0003274965,1,
012,58.0002991943,1,
012,58.0816884386,0,3
012,59.0003215872,1,
012,59.0896326379,0,q
012,60.0003399370,1,
012,60.0256445584,0,bracketright
012,61.0003330947,1,
012,61.0256056818,0,n
012,62.0003486453,1,
012,62.0335800494,0,n
012,62.9775227957,0,0
012,63.0003427361,1,
012,63.9854987183,0,5
012,64.0003358938,1,
012,65.0003408700,1,
012,65.0014738895,0,b
012,65.9854383818,0,minus
012,66.0003141229,1,
012,67.0003271854,1,
012,67.0334211219,0,3
012,67.9693960319,0,bracketright
012,68.0006963576,1,
012,69.0003623299,1,
012,69.0173691305,0,5
012,70.0003107018,1,
012,70.0173383402,0,9
012,70.9613311596,0,9
012,71.0003442911,1,
012,71.9932827461,0,9
012,72.0003816127,1,
012,72.9932448025,0,9
012,73.0003181661,1,
012,73.9692265299,0,9
012,74.0003107018,1,
012,75.0003918761,1,
012,75.0412350069,0,4
012,76.0003212762,1,
012,76.1051618168,0,3
012,77.0003374489,1,
012,77.1531411357,0,3
012,78.0003302956,1,
012,78.2571587366,0,3
012,79.0003113238,1,
012,79.2411073672,0,b
012,80.0003330947,1,
012,80.1450454732,0,n
012,81.0003362048,1,
012,81.2490251305,0,minus
012,82.0003231423,1,
012,82.3129995254,0,0
012,83.0003418030,1,
012,83.1369740696,0,9
012,84.0003626409,1,
012,84.1209450932,0,3
012,85.0003859669,1,
012,85.1449195130,0,4
012,86.0003545546,1,
012,86.1368848090,0,5
012,87.0004164461,1,
012,87.1128705795,0,5
012,88.0003993404,1,
012,88.1368344249,0,minus
012,89.0003502004,1,
012,89.2488099096,0,bracketright
012,90.0003330947,1,
012,90.1527837821,0,minus
012,91.0003489563,1,
012,91.2487439749,0,0
012,92.0003729043,1,
012,92.1767236795,0,9
012,93.0004260875,1,
012,93.1447018041,0,b
012,94.0003358938,1,
012,94.1926683714,0,n
012,95.0002998163,1,
012,95.1766543236,0,n
012,96.0003399370,1,
012,96.1366269794,0,n
012,97.0003200321,1,
012,97.2005886228,0,n
012,98.0003181661,1,
012,98.0806061141,0,n
012,99.0003446022,1,
012,99.0805404904,0,4
012,100.0003505114,1,
012,100.0965097524,0,5
012,101.0003968523,1,
012,101.0964823833,0,3
012,102.0003433581,1,
012,102.0644524216,0,q
012,103.0004018285,1,
012,103.1684345670,0,bracketright
012,104.0003949862,1,
012,104.2563911570,0,3
012,105.0002861318,1,
012,105.2083745166,0,4
012,106.0003803686,1,
012,106.1523446320,0,0
012,107.0003694832,1,
012,107.1283160960,0,4
012,108.0003380709,1,
012,108.1602857212,0,5
012,109.0003172330,1,
012,109.0562578570,0,bracketright
012,110.0003079026,1,
012,110.0802366310,0,minus
012,111.0003368268,1,
012,111.0322066170,0,9
012,112.0003557986,1,
012,112.1041883468,0,n
012,113.0003551766,1,
012,113.1202017726,0,minus
012,114.0003449132,1,
012,114.0081818131,0,0
012,115.0003103908,1,
012,115.0961163213,0,0
012,116.0003110128,1,
012,116.0880778851,0,minus
012,117.0003523775,1,
012,117.0320392921,0,4
012,118.0003390039,1,
012,118.0800627748,0,3
012,119.0003430471,1,
012,119.1679814213,0,bracketright
012,120.0003592198,1,
012,120.0239526489,0,5
012,121.0003452242,1,
012,121.0959290916,0,b
012,121.1199417660,0,q
012,122.0003856558,1,
012,122.1519104582,0,q
012,123.0003533105,1,
012,123.1758733705,0,n
012,124.0003302956,1,
012,124.0718417741,0,5
012,125.0003097687,1,
012,125.0638247978,0,0
012,126.0003156780,1,
012,126.0078033105,0,minus
012,127.0003200321,1,
012,127.0877656282,0,bracketright
012,128.0003156780,1,
012,128.1837342184,0,0
012,129.0003309176,1,
012,129.5037660537,0,0
012,130.0003184771,1,
012,130.1356877208,0,minus
012,131.0003088357,1,
012,131.2076682066,0,4
012,132.0003725933,1,
012,132.1036481177,0,5
012,133.0003374489,1,
012,133.0636070889,0,3
012,134.0003673061,1,
012,134.1115749003,0,q
012,135.0003215872,1,
012,135.2075901424,0,q
012,136.0003144339,1,
012,136.1355116875,0,3
012,137.0003318506,1,
012,137.1274922231,0,0
012,138.0003156780,1,
012,138.1274577007,0,9
012,138.9834572305,0,minus
012,138.9994330237,0,bracketright
012,139.0003190991,1,
012,139.7114121784,0,minus
012,140.0003215872,1,
012,141.0003135009,1,
012,141.1033797136,0,0
012,142.0003271854,1,
012,142.1193570619,0,4
012,143.0003166110,1,
012,143.1433209073,0,5
012,144.0003349608,1,
012,144.1353017539,0,9
012,145.0003418030,1,
012,145.0952660123,0,4
012,146.0003222092,1,
012,146.0392389269,0,q
012,146.9992212240,0,n
012,147.0002777344,1,
012,148.0003421141,1,
012,148.0312091990,0,b
012,149.0003452242,1,
012,149.0551783316,0,b
012,150.0003346497,1,
012,150.1191741864,0,b
012,151.0003169220,1,
012,151.1510993369,0,5
012,152.0003439801,1,
012,152.1510756999,0,4
012,153.0003268744,1,
012,153.1190444941,0,b
012,154.0003508224,1,
012,154.1590503785,0,b
012,155.0003377599,1,
012,155.1029949908,0,bracketright
012,155.9989640164,0,minus
012,156.0003660620,1,
012,157.0003128789,1,
012,157.0949459802,0,0
012,157.9909090966,0,9
012,158.0003271854,1,
012,159.0003159890,1,
012,159.0948850217,0,n
012,160.0003119458,1,
012,160.0788523131,0,9
012,161.0003172330,1,
012,161.1108253595,0,n
012,162.0003383819,1,
012,162.1348125308,0,4
012,163.0003060366,1,
012,163.3587722086,0,b
012,164.0003181661,1,
012,164.1107485393,0,3
012,165.0003135009,1,
012,165.1587281692,0,minus
012,166.0003097687,1,
012,166.2147033156,0,3
012,167.0003343387,1,
012,167.1186846523,0,4
012,167.9906581093,0,n
012,168.0003439801,1,
012,169.0003166110,1,
012,169.0786025698,0,b
012,170.0003194101,1,
012,170.0946869065,0,bracketright
012,171.0003324727,1,
012,171.0625577317,0,minus
012,172.0003271854,1,
012,172.1345379065,0,0
012,173.0003175440,1,
012,173.1664935362,0,3
012,174.0003181661,1,
012,174.1104760921,0,q
012,175.0003321616,1,
012,175.0464497581,0,q
012,175.9664149744,0,q
012,176.0003144339,1,
012,177.0003309176,1,
012,177.1423903571,0,4
012,178.0003467792,1,
012,178.1263595146,0,5
012,179.0003085247,1,
012,179.1103330263,0,3
012,180.0003265634,1,
012,180.1103103223,0,3
012,181.0003738374,1,
012,181.0942872551,0,minus
012,182.0003999624,1,
012,182.0782806716,0,minus
012,182.1662397498,0,bracketright
012,183.0003520665,1,
012,183.1662214000,0,9
012,184.0003800576,1,
012,184.1502340993,0,n
012,185.0003380709,1,
012,185.1102107982,0,b
012,186.0003766365,1,
012,186.1181490883,0,0
012,187.0003439801,1,
012,187.0701190744,0,5
012,188.0003427361,1,
012,188.0381391857,0,minus
012,189.0003722823,1,
012,189.0700665132,0,3
012,190.0003996514,1,
012,190.1020367605,0,4
012,191.0003551766,1,
012,191.0380045171,0,4
012,192.0003921871,1,
012,192.0379821242,0,5
012,193.0003119458,1,
012,193.1499516997,0,5
012,194.0003147449,1,
012,194.1259172544,0,0
012,195.0003097687,1,
012,195.0938975561,0,minus
012,196.0003365158,1,
012,196.1098693062,0,bracketright
012,197.0003390039,1,
012,197.1258500757,0,n
012,198.0003181661,1,
012,198.1098210992,0,5
012,199.0003203432,1,
012,199.0777861613,0,0
012,200.0003380709,1,
012,200.1097657390,0,minus
012,201.0003131899,1,
012,201.1497237274,0,3
012,202.0003430471,1,
012,202.1417322541,0,minus
012,203.0003343387,1,
012,203.0377028348,0,b
012,204.0003209652,1,
012,204.1256488504,0,5
012,205.0003368268,1,
012,205.1016221804,0,5
012,206.0003147449,1,
012,206.0616010564,0,minus
012,207.0003340277,1,
012,207.1175749587,0,bracketright
012,208.0003175440,1,
012,208.1255371968,0,bracketright
012,209.0003228313,1,
012,209.1175099571,0,9
012,210.0002354367,1,
012,210.1494886017,0,3
012,211.0003184771,1,
012,211.0454622925,0,minus
012,212.0003402480,1,
012,212.0854355205,0,0
012,213.0003250084,1,
012,213.0453991569,0,b
012,213.9813771770,0,9
012,214.0004046276,1,
012,215.0003103908,1,
012,215.1413630819,0,minus
012,216.0003489563,1,
012,216.0853160916,0,minus
012,216.1653263053,0,n
012,217.0003514444,1,
012,217.0773096897,0,n
012,218.0003442911,1,
012,218.0932820618,0,b
012,219.0003620189,1,
012,219.0932329218,0,4
012,220.0003150559,1,
012,220.1892223499,0,3
012,221.0003371378,1,
012,221.1172412420,0,3
012,222.0003433581,1,
012,222.0611556862,0,3
012,223.0003324727,1,
012,223.1971217634,0,3
012,224.0003598418,1,
012,224.1890929686,0,q
012,225.0003520665,1,
012,225.1170655198,0,q
012,226.0003999624,1,
012,226.0850514197,0,minus
012,226.9650216372,0,minus
012,227.0003327837,1,
012,228.0003131899,1,
012,228.0529922228,0,bracketright
012,229.0003103908,1,
012,229.0689574416,0,9
012,230.0003414920,1,
012,230.1649372283,0,minus
012,231.0003262524,1,
012,231.0529007851,0,4
012,232.0003128789,1,
012,232.0848766306,0,b
012,233.0003234533,1,
012,233.1088473182,0,b
012,234.0003150559,1,
012,234.0928170977,0,4
012,235.0003128789,1,
012,235.1327921918,0,9
012,236.0003166110,1,
012,236.0687689679,0,0
012,237.0003212762,1,
012,237.0767968297,0,minus
012,238.0003383819,1,
012,238.3007555744,0,bracketright
012,239.0003256304,1,
012,239.2927099849,0,minus
012,239.3246649926,0,bracketright
012,240.0003909431,1,
012,240.1966493350,0,minus
012,241.0003365158,1,
012,241.0686352324,0,bracketright
012,242.0003253194,1,
012,242.0526025238,0,4
012,243.0003321616,1,
012,243.0685668096,0,3
012,244.0003383819,1,
012,244.1485449889,0,3
012,245.0003262524,1,
012,245.1325169455,0,3
012,246.0003122568,1,
012,246.2524845256,0,3
012,247.0003427361,1,
012,247.2284706071,0,minus
012,248.0003408700,1,
012,248.1244393217,0,0
012,249.0003411810,1,
012,249.0764341888,0,9
012,250.0003246973,1,
012,250.0443871213,0,n
012,251.0003495784,1,
012,251.1003504492,0,b
012,252.0003502004,1,
012,252.0203371254,0,b
012,253.0003380709,1,
012,253.0362992341,0,5
012,254.0003421141,1,
012,254.0682800558,0,4
012,255.0003209652,1,
012,255.0602633905,0,3
012,256.0003685501,1,
012,256.0842278579,0,minus
012,257.0003589087,1,
012,257.0522489023,0,0
012,258.0003495784,1,
012,258.0441678573,0,minus
012,259.0003290515,1,
012,259.0681407221,0,bracketright
012,260.0003464682,1,
012,260.0761309513,0,bracketright
012,261.0003315396,1,
012,261.0040764445,0,4
012,261.8680525189,0,n
012,262.0003688612,1,
012,263.0003060366,1,
012,263.0440272796,0,b
012,264.0003281185,1,
012,264.0279930159,0,n
012,265.0003405590,1,
012,265.1079739944,0,b
012,266.0003194101,1,
012,266.0839407931,0,4
012,267.0003287405,1,
012,267.0999256057,0,5
012,268.0003215872,1,
012,268.0438832806,0,5
012,269.0003461572,1,
012,269.1158721638,0,5
012,270.0003122568,1,
012,270.0518399205,0,5
012,271.0003075916,1,
012,271.0678113596,0,0
012,272.0002618728,1,
012,272.1077932959,0,minus
012,273.0003144339,1,
012,273.0597803877,0,bracketright
012,274.0003088357,1,
012,274.0437321284,0,minus
012,275.0003284295,1,
012,275.0276994198,0,4
012,276.0003206542,1,
012,276.1076660917,0,3
012,276.1876582666,0,4
012,277.0003424251,1,
012,277.0996497374,0,4
012,278.0003156780,1,
012,278.0116194373,0,5
012,279.0002814666,1,
012,279.0515799138,0,3
012,279.6915754725,0,minus
012,280.0003097687,1,
012,281.0003218982,1,
012,281.1075419976,0,minus
012,282.0003184771,1,
012,282.1555023447,0,minus
012,283.0003237643,1,
012,283.0914744556,0,9
012,284.0003197211,1,
012,284.1794559267,0,minus
012,285.0003452242,1,
012,285.1074191476,0,0
012,286.0003362048,1,
012,286.0994052814,0,n
012,287.0002954621,1,
012,287.0833766159,0,n
012,288.0003589087,1,
012,288.0913410311,0,9
012,289.0003324727,1,
012,289.1793069516,0,4
012,290.0003246973,1,
012,290.1712968175,0,3
012,291.0003097687,1,
012,291.1152678660,0,3
012,292.0003545546,1,
012,292.0512524173,0,minus
012,293.0003617079,1,
012,293.1392012321,0,bracketright
012,294.0003477123,1,
012,294.0591701806,0,q
012,295.0004214223,1,
012,295.1631573022,0,4
012,296.0003707272,1,
012,296.0191154672,0,5
012,297.0003175440,1,
012,297.0590902503,0,5
012,298.0002295274,1,
012,298.0670720822,0,9
012,299.0003178551,1,
012,299.0350834852,0,minus
012,300.0003362048,1,
012,300.0990109172,0,bracketright
012,301.0003150559,1,
012,301.1069874618,0,bracketright
012,302.0003156780,1,
012,302.0349923584,0,3
012,303.0003318506,1,
012,303.0909280061,0,3
012,304.0003125678,1,
012,304.0828970342,0,4
012,305.0003091467,1,
012,305.2668694885,0,4
012,306.0003047925,1,
012,306.2108613748,0,9
012,307.0003337167,1,
012,307.1388227296,0,9
012,308.0003190991,1,
012,308.1068111176,0,minus
012,309.0003349608,1,
012,309.0588041186,0,n
