# {'date': u'2016_May_09_1610', 'frameRate': None, 'expName': 'RNGT', u'participant': u'011'}
subj,time,stimulus,response
011,0.0013311425,1,
011,0.7030351605,0,5
011,1.0003352738,1,
011,1.1109945843,0,3
011,2.0003346517,1,
011,2.0470083038,0,4
011,2.9829791032,0,9
011,3.0003144358,1,
011,4.0003327856,1,
011,4.0069869433,0,q
011,4.8870006155,0,minus
011,5.0004027639,1,
011,6.0003271874,1,
011,6.1029141136,0,0
011,6.9188730821,0,4
011,7.0003380729,1,
011,8.0003327856,1,
011,8.0468829649,0,9
011,8.9748292763,0,n
011,9.0003735286,1,
011,10.0003365178,1,
011,10.0308063085,0,q
011,11.0003629541,1,
011,11.1027878417,0,3
011,11.9987646500,0,minus
011,12.0003268764,1,
011,12.9027438642,0,0
011,13.0003383839,1,
011,13.9347220758,0,n
011,14.0003607770,1,
011,14.9427160844,0,5
011,15.0003691743,1,
011,15.8626686982,0,q
011,16.0003806819,1,
011,16.8386552599,0,bracketright
011,17.0003480254,1,
011,17.9986408661,0,minus
011,18.0003163019,1,
011,18.9666175575,0,4
011,19.0003234552,1,
011,19.9026029746,0,b
011,20.0003237662,1,
011,20.9266008622,0,4
011,21.0003234552,1,
011,21.9425811041,0,0
011,22.0003156798,1,
011,22.8625315408,0,b
011,23.0003184790,1,
011,23.8065436231,0,minus
011,24.0003508245,1,
011,24.8544868368,0,3
011,25.0002618743,1,
011,25.8304609579,0,q
011,26.0003203451,1,
011,26.9904465641,0,9
011,27.0003147468,1,
011,27.9424252857,0,n
011,28.0003520685,1,
011,28.9184000289,0,0
011,29.0003215891,1,
011,29.8943694847,0,q
011,30.0003396280,1,
011,30.9503580245,0,5
011,31.0003449152,1,
011,31.9903308667,0,b
011,32.0003268764,1,
011,33.0003480254,1,
011,33.0463349571,0,bracketright
011,34.0003253213,1,
011,34.0382837218,0,9
011,34.9182784221,0,4
011,35.0003461593,1,
011,35.9982502318,0,3
011,36.0003657532,1,
011,37.0003601549,1,
011,37.0142363829,0,minus
011,37.9182103099,0,n
011,38.0003710404,1,
011,39.0003461593,1,
011,39.0063583828,0,0
011,39.9421882926,0,bracketright
011,40.0003489584,1,
011,40.9501748369,0,q
011,41.0003309195,1,
011,41.8781124399,0,5
011,42.0003707294,1,
011,42.9100915845,0,0
011,43.0003408720,1,
011,43.9420707291,0,n
011,44.0003589109,1,
011,44.9900584179,0,b
011,45.0004024529,1,
011,45.9660689277,0,4
011,46.0002351270,1,
011,46.8140092179,0,0
011,47.0003243882,1,
011,47.9660344051,0,minus
011,48.0003290535,1,
011,49.0003194120,1,
011,49.0539666337,0,q
011,50.0003349627,1,
011,50.1179417177,0,4
011,51.0003386949,1,
011,51.1739209270,0,9
011,52.0003399390,1,
011,52.0618947072,0,0
011,53.0003355848,1,
011,53.0058865736,0,minus
011,54.0003738396,1,
011,54.0618657829,0,b
011,54.9818603837,0,9
011,55.0003222111,1,
011,55.9818445219,0,4
011,56.0003178569,1,
011,56.9898273340,0,9
011,57.0003240772,1,
011,58.0003408720,1,
011,58.0137882109,0,n
011,58.9977426559,0,minus
011,59.0003175459,1,
011,59.9977143536,0,q
011,60.0003237662,1,
011,61.0003355848,1,
011,61.0537075586,0,4
011,62.0003150578,1,
