# {'date': u'2016_May_10_1524', 'frameRate': None, 'expName': 'pilot1', u'participant': u'014'}
subj,sessionix,ISI,time,stimulus,response
014,1,0.5,0.0015930074,1,
014,1,0.5,0.5003069696,1,
014,1,0.5,0.7940989680,0,rctrl
014,1,0.5,1.0003088357,1,
014,1,0.5,1.3620465511,0,rctrl
014,1,0.5,1.5003066586,1,
014,1,0.5,1.7300346904,0,rctrl
014,1,0.5,2.0002998163,1,
014,1,0.5,2.1220274176,0,lalt
014,1,0.5,2.5003178551,1,
014,1,0.5,2.5300186421,0,rctrl
014,1,0.5,2.9859982048,0,lalt
014,1,0.5,3.0003051035,1,
014,1,0.5,3.4899863217,0,rctrl
014,1,0.5,3.5003054145,1,
014,1,0.5,3.9699689174,0,lalt
014,1,0.5,4.0003085247,1,
014,1,0.5,4.4740011980,0,rctrl
014,1,0.5,4.5003554876,1,
014,1,0.5,4.9939809697,0,rctrl
014,1,0.5,5.0003010604,1,
014,1,0.5,5.4739816042,0,rctrl
014,1,0.5,5.5003016824,1,
014,1,0.5,5.9859434666,0,lalt
014,1,0.5,6.0003613968,1,
014,1,0.5,6.5003063476,1,
014,1,0.5,6.5299097876,0,lalt
014,1,0.5,7.0003218982,1,
014,1,0.5,7.0498911144,0,lalt
014,1,0.5,7.4978792039,0,rctrl
014,1,0.5,7.5002988833,1,
014,1,0.5,8.0002960842,1,
014,1,0.5,8.0418595205,0,lalt
014,1,0.5,8.5003206542,1,
014,1,0.5,8.5138553081,0,rctrl
014,1,0.5,9.0003237643,1,
014,1,0.5,9.0738341220,0,lalt
014,1,0.5,9.5003374489,1,
014,1,0.5,9.6418208927,0,lalt
014,1,0.5,10.0003299846,1,
014,1,0.5,10.1378119380,0,lalt
014,1,0.5,10.5003433581,1,
014,1,0.5,10.6497968154,0,lalt
014,1,0.5,11.0003250084,1,
014,1,0.5,11.0897844122,0,lalt
014,1,0.5,11.5003290515,1,
014,1,0.5,11.6097719592,0,lalt
014,1,0.5,12.0003340277,1,
014,1,0.5,12.0817553063,0,rctrl
014,1,0.5,12.5003178551,1,
014,1,0.5,12.5777581701,0,lalt
014,1,0.5,13.0003041705,1,
014,1,0.5,13.0977342097,0,rctrl
014,1,0.5,13.5003091467,1,
014,1,0.5,13.5697094705,0,lalt
014,1,0.5,14.0003190991,1,
014,1,0.5,14.0737072287,0,rctrl
014,1,0.5,14.5003334057,1,
014,1,0.5,14.5536916905,0,rctrl
014,1,0.5,15.0003281185,1,
014,1,0.5,15.0816763091,0,rctrl
014,1,0.5,15.5003418030,1,
014,1,0.5,15.6016632341,0,rctrl
014,1,0.5,16.0006879603,1,
014,1,0.5,16.0896447674,0,rctrl
014,1,0.5,16.5003480233,1,
014,1,0.5,16.5776437174,0,rctrl
014,1,0.5,17.0003256304,1,
014,1,0.5,17.1056236708,0,rctrl
014,1,0.5,17.5003318506,1,
014,1,0.5,17.5856109317,0,rctrl
014,1,0.5,18.0003526885,1,
014,1,0.5,18.1295791189,0,lalt
014,1,0.5,18.5003610858,1,
014,1,0.5,18.6015745955,0,lalt
014,1,0.5,19.0003246973,1,
014,1,0.5,19.0575594454,0,rctrl
014,1,0.5,19.5003091467,1,
014,1,0.5,19.5295490128,0,rctrl
014,1,0.5,20.0003841008,1,
014,1,0.5,20.1215325963,0,rctrl
014,1,0.5,20.5003209652,1,
014,1,0.5,20.6415213874,0,rctrl
014,1,0.5,21.0003051035,1,
014,1,0.5,21.1375074565,0,rctrl
014,1,0.5,21.5003187881,1,
014,1,0.5,21.6415077029,0,rctrl
014,1,0.5,22.0003125678,1,
014,1,0.5,22.1215394386,0,rctrl
014,1,0.5,22.5003010604,1,
014,1,0.5,22.5854939909,0,rctrl
014,1,0.5,23.0003268744,1,
014,1,0.5,23.1454858673,0,lalt
014,1,0.5,23.5003299846,1,
014,1,0.5,23.6174552188,0,lalt
014,1,0.5,24.0002951511,1,
014,1,0.5,24.1214193877,0,lalt
014,1,0.5,24.5003060366,1,
014,1,0.5,24.6094071412,0,lalt
014,1,0.5,25.0003302956,1,
014,1,0.5,25.1533967882,0,lalt
014,1,0.5,25.5003144339,1,
014,1,0.5,25.6333880923,0,rctrl
014,1,0.5,26.0002970172,1,
014,1,0.5,26.1133691330,0,lalt
014,1,0.5,26.5003100797,1,
014,1,0.5,26.6013627958,0,rctrl
014,1,0.5,27.0003063476,1,
014,1,0.5,27.0653440952,0,lalt
014,1,0.5,27.5003038595,1,
014,1,0.5,27.6253260191,0,lalt
014,1,0.5,28.0002948401,1,
014,1,0.5,28.1293178681,0,rctrl
014,1,0.5,28.5003088357,1,
014,1,0.5,28.5932985455,0,lalt
014,1,0.5,29.0003038595,1,
014,1,0.5,29.1692882970,0,lalt
014,1,0.5,29.5002985723,1,
014,1,0.5,29.6492690267,0,lalt
014,1,0.5,30.0003097687,1,
014,1,0.5,30.1132612115,0,lalt
014,1,0.5,30.5003222092,1,
014,1,0.5,30.5852529560,0,rctrl
014,1,0.5,31.0003051035,1,
014,1,0.5,31.0812340489,0,lalt
014,1,0.5,31.5003060366,1,
014,1,0.5,31.5932095959,0,lalt
014,1,0.5,32.0003215872,1,
014,1,0.5,32.1211988796,0,lalt
014,1,0.5,32.5003088357,1,
014,1,0.5,32.6251932167,0,rctrl
014,1,0.5,33.0003371378,1,
014,1,0.5,33.0651742822,0,lalt
014,1,0.5,33.5003166110,1,
014,1,0.5,33.5691599110,0,lalt
014,1,0.5,34.0003231423,1,
014,1,0.5,34.1451465523,0,lalt
014,1,0.5,34.5003041705,1,
014,1,0.5,34.5451338630,0,lalt
014,1,0.5,35.0002991943,1,
014,1,0.5,35.0411273964,0,rctrl
014,1,0.5,35.5003016824,1,
014,1,0.5,35.5451083600,0,lalt
014,1,0.5,36.0003047925,1,
014,1,0.5,36.1211033987,0,rctrl
014,1,0.5,36.5003915651,1,
014,1,0.5,36.5450837900,0,lalt
014,1,0.5,37.0003358938,1,
014,1,0.5,37.0810782315,0,lalt
014,1,0.5,37.5003156780,1,
014,1,0.5,37.5690606979,0,rctrl
014,1,0.5,38.0003066586,1,
014,1,0.5,38.0730413504,0,lalt
014,1,0.5,38.5003203432,1,
014,1,0.5,38.5610300370,0,rctrl
014,1,0.5,39.0003085247,1,
014,1,0.5,39.0730152253,0,lalt
014,1,0.5,39.5003016824,1,
014,1,0.5,39.5690171561,0,rctrl
014,1,0.5,40.0003051035,1,
014,1,0.5,40.0650153547,0,lalt
014,1,0.5,40.5003079026,1,
014,1,0.5,40.6010057531,0,rctrl
014,1,0.5,41.0003054145,1,
014,1,0.5,41.1129766349,0,rctrl
014,1,0.5,41.5003175440,1,
014,1,0.5,41.6169541772,0,lalt
014,1,0.5,42.0003113238,1,
014,1,0.5,42.1129374472,0,rctrl
014,1,0.5,42.5003228313,1,
014,1,0.5,42.6089185402,0,lalt
014,1,0.5,43.0003271854,1,
014,1,0.5,43.1209024844,0,rctrl
014,1,0.5,43.5003374489,1,
014,1,0.5,43.5928895637,0,lalt
014,1,0.5,44.0003340277,1,
014,1,0.5,44.0808835375,0,rctrl
014,1,0.5,44.5003377599,1,
014,1,0.5,44.6088563376,0,lalt
014,1,0.5,45.0003337167,1,
014,1,0.5,45.1368549517,0,rctrl
014,1,0.5,45.5003641960,1,
014,1,0.5,45.6168384805,0,rctrl
014,1,0.5,46.0002870648,1,
014,1,0.5,46.0968207652,0,rctrl
014,1,0.5,46.5003380709,1,
014,1,0.5,46.6008104371,0,rctrl
014,1,0.5,47.0005299658,1,
014,1,0.5,47.0887851281,0,lalt
014,1,0.5,47.5002914190,1,
014,1,0.5,47.5687879397,0,rctrl
014,1,0.5,48.0003579757,1,
014,1,0.5,48.1527725856,0,rctrl
014,1,0.5,48.5003069696,1,
014,1,0.5,48.6407491427,0,rctrl
014,1,0.5,49.0003402480,1,
014,1,0.5,49.1047338633,0,lalt
014,1,0.5,49.5003393149,1,
014,1,0.5,49.6407295489,0,lalt
014,1,0.5,50.0003495784,1,
014,1,0.5,50.1367112638,0,lalt
014,1,0.5,50.5003819237,1,
014,1,0.5,50.6406937824,0,lalt
014,1,0.5,51.0003243863,1,
014,1,0.5,51.1046887664,0,rctrl
014,1,0.5,51.5003281185,1,
014,1,0.5,51.6086622656,0,lalt
014,1,0.5,52.0003424251,1,
014,1,0.5,52.1686510318,0,lalt
014,1,0.5,52.5003648180,1,
014,1,0.5,52.6326416617,0,lalt
014,1,0.5,53.0003514444,1,
014,1,0.5,53.1046215876,0,lalt
014,1,0.5,53.5003371378,1,
014,1,0.5,53.6326118044,0,lalt
014,1,0.5,54.0003859669,1,
014,1,0.5,54.1366027204,0,rctrl
014,1,0.5,54.5003576647,1,
014,1,0.5,54.5925875703,0,lalt
014,1,0.5,55.0003334057,1,
014,1,0.5,55.1445618483,0,lalt
014,1,0.5,55.5003063476,1,
014,1,0.5,55.6405603579,0,lalt
014,1,0.5,56.0003144339,1,
014,1,0.5,56.1125424610,0,lalt
014,1,0.5,56.5003063476,1,
014,1,0.5,56.6085341284,0,rctrl
