# {'date': u'2016_May_11_1150', 'frameRate': None, 'expName': 'pilot1', u'participant': u'015'}
subj,sessionix,ISI,time,stimulus,response
015,1,0.3,0.0016163384,1,
015,1,0.3,0.3002909223,1,
015,1,0.3,0.6002972669,1,
015,1,0.3,0.8058994331,0,rctrl
015,1,0.3,0.9003104539,1,
015,1,0.3,1.0458679958,0,rctrl
015,1,0.3,1.2002953387,1,
015,1,0.3,1.3018375936,0,lalt
015,1,0.3,1.5002817785,1,
015,1,0.3,1.5898406739,0,rctrl
015,1,0.3,1.8003167364,1,
015,1,0.3,1.8938342147,0,rctrl
015,1,0.3,2.1003006881,1,
015,1,0.3,2.1098195747,0,rctrl
015,1,0.3,2.4002939702,1,
015,1,0.3,2.4377888540,0,lalt
015,1,0.3,2.7003161766,1,
015,1,0.3,2.7977860176,0,rctrl
015,1,0.3,3.0003458473,1,
015,1,0.3,3.1337890929,0,rctrl
015,1,0.3,3.3003042958,1,
015,1,0.3,3.4857574366,0,lalt
015,1,0.3,3.6002935348,1,
015,1,0.3,3.8297644506,0,lalt
015,1,0.3,3.9003297368,1,
015,1,0.3,4.0937572699,0,lalt
015,1,0.3,4.2003052911,1,
015,1,0.3,4.3977442795,0,rctrl
015,1,0.3,4.5003103917,1,
015,1,0.3,4.8003008747,1,
015,1,0.3,4.8697409131,0,rctrl
015,1,0.3,5.1003258802,1,
015,1,0.3,5.1977238770,0,lalt
015,1,0.3,5.4003260046,1,
015,1,0.3,5.4777348371,0,rctrl
015,1,0.3,5.7003289281,1,
015,1,0.3,5.7737244393,0,lalt
015,1,0.3,6.0003197221,1,
015,1,0.3,6.0777235784,0,rctrl
015,1,0.3,6.3002986976,1,
015,1,0.3,6.3816953484,0,rctrl
015,1,0.3,6.6003927482,1,
015,1,0.3,6.6857125263,0,rctrl
015,1,0.3,6.9003060997,1,
015,1,0.3,6.9736829501,0,rctrl
015,1,0.3,7.2002953387,1,
015,1,0.3,7.2696653990,0,lalt
015,1,0.3,7.5002991952,1,
015,1,0.3,7.6296731370,0,rctrl
015,1,0.3,7.8003136263,1,
015,1,0.3,7.9096505076,0,lalt
015,1,0.3,8.1003205930,1,
015,1,0.3,8.2136577331,0,rctrl
015,1,0.3,8.4003151191,1,
015,1,0.3,8.5096389379,0,rctrl
015,1,0.3,8.7003320383,1,
015,1,0.3,8.7896374575,0,rctrl
015,1,0.3,9.0003383830,1,
015,1,0.3,9.1016321379,0,rctrl
015,1,0.3,9.3003285549,1,
015,1,0.3,9.3816179059,0,rctrl
015,1,0.3,9.6003184159,1,
015,1,0.3,9.6856074036,0,lalt
015,1,0.3,9.9003160522,1,
015,1,0.3,10.0456064333,0,rctrl
015,1,0.3,10.2003373255,1,
015,1,0.3,10.3496005962,0,rctrl
015,1,0.3,10.5003274975,1,
015,1,0.3,10.6055941420,0,lalt
015,1,0.3,10.8003409955,1,
015,1,0.3,10.9256139100,0,lalt
015,1,0.3,11.1003336555,1,
015,1,0.3,11.2295763495,0,lalt
015,1,0.3,11.4003197843,1,
015,1,0.3,11.5415710299,0,lalt
015,1,0.3,11.7002794769,1,
015,1,0.3,11.8295725552,0,rctrl
015,1,0.3,12.0003284305,1,
