# {'date': u'2016_May_02_1607', 'frameRate': None, 'expName': 'RNGT', u'participant': u'006'}
subj,time,stimulus,response
006,0.0013488704,1,
006,0.3240843808,0,minus
006,1.0003436711,1,
006,1.0920494401,0,9
006,2.0003122587,1,
006,2.0520190602,0,3
006,3.0003082155,1,
006,3.1159981874,0,b
006,4.0003209671,1,
006,4.0759957988,0,4
006,5.0003601549,1,
006,5.0439967493,0,5
006,6.0003225222,1,
006,6.0679318119,0,q
006,7.0003271874,1,
006,7.1479148181,0,minus
006,8.0003433601,1,
006,8.2118802606,0,3
006,9.0003405610,1,
006,9.0838660236,0,n
006,10.0003613990,1,
006,10.1238463302,0,0
006,11.0003439822,1,
006,11.1478339543,0,5
006,12.0003545567,1,
006,12.1238030991,0,b
006,13.0003505135,1,
006,13.1637899370,0,minus
006,14.0003421161,1,
006,14.1877794272,0,3
006,15.0003654422,1,
006,15.1477375397,0,0
006,16.0003511355,1,
006,16.1317125118,0,5
006,17.0003738396,1,
006,17.2437113623,0,n
006,18.0003163019,1,
006,18.1236724730,0,bracketright
006,19.0003324746,1,
006,19.0756779419,0,q
006,20.0003442932,1,
006,20.1636322526,0,9
006,21.0003302975,1,
006,21.1876450689,0,5
006,22.0003433601,1,
006,22.0516162963,0,minus
006,23.0003091485,1,
006,23.1315933932,0,3
006,24.0003340297,1,
006,24.0995402271,0,n
006,25.0003194120,1,
006,25.0675274929,0,4
006,26.0003197230,1,
006,26.0755183914,0,b
006,27.0003172349,1,
006,27.0914824605,0,0
006,28.0003178569,1,
006,28.1474501622,0,5
006,29.0003514465,1,
006,29.0674665340,0,minus
006,30.0003153688,1,
006,30.1474097303,0,3
006,31.0003744616,1,
006,31.0834128753,0,0
006,32.0003757057,1,
006,32.0674136616,0,4
006,33.0003116366,1,
006,33.0993467760,0,b
006,34.0003159908,1,
006,34.1873723091,0,9
006,35.0003461593,1,
006,35.1393015794,0,5
006,36.0003225222,1,
006,36.0673088496,0,n
006,37.0003483364,1,
006,37.0672677957,0,b
006,38.0003694854,1,
006,38.1872398168,0,minus
006,39.0003660642,1,
006,39.1392552382,0,3
006,40.0003327856,1,
006,40.0913173117,0,9
006,41.0003530016,1,
006,41.1232140375,0,4
006,42.0003368288,1,
006,42.0831519341,0,b
006,43.0003760167,1,
006,43.0031443577,0,b
006,44.0003284314,1,
006,44.1071401802,0,minus
006,45.0004012089,1,
006,45.1071361370,0,9
006,46.0003573558,1,
006,46.0830919082,0,3
006,47.0003349627,1,
006,47.1150536360,0,bracketright
006,48.0003172349,1,
006,48.1070260378,0,5
006,49.0003470923,1,
006,49.1150026296,0,9
006,50.0003138137,1,
006,50.2029752902,0,3
006,51.0003368288,1,
006,51.1309604784,0,0
006,52.0003439822,1,
006,52.0429461419,0,q
006,53.0003178569,1,
006,53.0509190015,0,5
006,54.0003091485,1,
006,54.0829000122,0,n
006,55.0003119477,1,
006,55.0988755889,0,b
006,56.0003135027,1,
006,56.0188876065,0,0
006,57.0003144358,1,
006,57.0428565697,0,4
006,58.0003107036,1,
006,58.0988637703,0,9
006,59.0003383839,1,
006,59.1547882410,0,5
006,60.0003243882,1,
006,60.0507672264,0,n
006,61.0003613990,1,
006,61.1227652434,0,minus
006,62.0003253213,1,
006,62.1067290189,0,3
006,63.0004826947,1,
006,63.1627051180,0,b
006,64.0003309195,1,
006,64.0586788161,0,0
006,65.0003511355,1,
006,65.0346653778,0,4
006,66.0003788158,1,
006,66.0749641633,0,bracketright
006,67.0003533126,1,
006,67.0266194298,0,q
006,68.0003464703,1,
006,68.1545888807,0,9
006,69.0007420809,1,
006,69.0985835461,0,5
006,70.0003533126,1,
006,70.1305468290,0,n
006,71.0004055631,1,
006,71.0825311489,0,4
006,72.0003545567,1,
006,72.2665078004,0,3
006,73.0003676193,1,
006,73.1704926129,0,minus
006,74.0003582888,1,
006,74.1784847555,0,4
006,75.0003635761,1,
006,75.0904601555,0,b
006,76.0003135027,1,
006,76.0424569159,0,9
006,77.0003352738,1,
006,77.0984522980,0,q
006,78.0003184790,1,
006,78.1543773907,0,bracketright
006,79.0003498914,1,
006,79.1863770623,0,5
006,80.0003368288,1,
006,80.0823448511,0,minus
006,81.0003585998,1,
006,81.1623266132,0,9
006,82.0003365178,1,
006,82.1382970022,0,n
006,83.0003125697,1,
006,83.0342657240,0,3
006,84.0003246993,1,
006,84.1782455852,0,5
006,85.0003103926,1,
006,85.0822247995,0,q
006,86.0003268764,1,
006,86.0022175342,0,minus
006,87.0003147468,1,
006,87.0421832231,0,0
006,88.0003284314,1,
006,88.0661552964,0,n
006,89.0003309195,1,
006,89.0821367824,0,4
006,90.0005088199,1,
006,90.1061561300,0,b
006,91.0003517575,1,
006,91.2020997841,0,5
006,92.0003464703,1,
006,92.0341077286,0,9
006,93.0003383839,1,
006,93.0260925710,0,3
006,94.0003669972,1,
006,94.1060855296,0,minus
006,95.0003648201,1,
006,95.1380158450,0,4
006,96.0003623320,1,
006,96.1539970199,0,bracketright
006,97.0003809929,1,
006,97.0499834696,0,q
006,98.0003654422,1,
006,98.0419474740,0,9
006,99.0003781938,1,
006,99.1939247649,0,5
006,100.0003604659,1,
006,100.1218975126,0,n
006,100.9778868610,0,b
006,101.0004018309,1,
006,102.0003144358,1,
006,102.0498627959,0,0
006,103.0004161376,1,
006,103.1298535774,0,4
006,104.0003156798,1,
006,104.1618296119,0,0
006,105.0003265653,1,
006,105.0578020659,0,3
006,106.0003069714,1,
006,106.0817682300,0,b
006,107.0003135027,1,
006,107.1297562299,0,9
006,108.0003175459,1,
006,108.0417428264,0,n
006,109.0003561117,1,
006,109.1217267656,0,5
006,110.0003131917,1,
006,110.0417322519,0,bracketright
006,111.0003449152,1,
006,111.0817203338,0,q
006,112.0003138137,1,
006,112.0576773491,0,9
006,113.0003072824,1,
006,113.0896179279,0,b
006,114.0003128807,1,
006,114.1376025065,0,5
006,115.0003178569,1,
006,115.0815869085,0,minus
006,116.0003094595,1,
006,116.0655621916,0,3
006,117.0003175459,1,
006,117.0575342824,0,4
006,118.0003278094,1,
006,118.0895177812,0,b
006,119.0003390059,1,
006,119.0734955523,0,9
006,120.0003178569,1,
006,120.0974996602,0,bracketright
006,121.0003536236,1,
006,121.0494671853,0,n
006,122.0003483364,1,
006,122.1214365889,0,minus
006,123.0003648201,1,
006,123.0094060150,0,3
006,124.0003651312,1,
006,124.0333877298,0,4
006,125.0003604659,1,
006,125.0813601789,0,b
006,126.0003380729,1,
006,126.0493437125,0,q
006,127.0003508245,1,
006,127.1533326926,0,5
006,128.0003710404,1,
006,128.0493670386,0,9
006,129.0003645091,1,
006,129.0333180625,0,minus
006,130.0003750836,1,
006,130.0732495398,0,3
006,131.0003405610,1,
006,131.2412328868,0,4
006,132.0003368288,1,
006,132.0572142483,0,b
006,133.0003187900,1,
006,133.0091907928,0,9
006,134.0003141248,1,
006,134.0731646328,0,q
006,135.0003187900,1,
006,135.0971494578,0,bracketright
006,136.0003172349,1,
006,136.0731307322,0,9
006,137.0003119477,1,
006,137.0571075703,0,n
006,138.0003306085,1,
006,138.0170871429,0,5
006,139.0003355848,1,
006,139.1130712289,0,b
006,140.0003343407,1,
006,140.0650325337,0,0
006,141.0003330967,1,
006,141.0410209614,0,3
006,142.0003321636,1,
006,142.1290104168,0,minus
006,143.0003144358,1,
006,143.0969917733,0,9
006,144.0003234552,1,
006,144.1129499332,0,5
006,145.0003128807,1,
006,145.0169599379,0,bracketright
006,146.0003271874,1,
006,146.0489378384,0,n
006,146.9449146467,0,3
006,147.0003150578,1,
006,148.0003508245,1,
006,148.0488628839,0,b
006,149.0003287424,1,
006,149.0408495924,0,4
006,150.0003256323,1,
006,150.2168235269,0,q
006,151.0003679303,1,
006,151.1288144776,0,9
006,152.0003744616,1,
006,152.0647790568,0,n
006,153.0003623320,1,
006,153.0967572683,0,5
006,154.0003337187,1,
006,154.1367487714,0,bracketright
006,155.0003837920,1,
006,155.0807397047,0,b
006,156.0003452262,1,
006,156.0326985214,0,9
006,157.0003719735,1,
006,157.1046980934,0,4
006,158.0003446042,1,
006,158.1446516527,0,b
006,159.0003928115,1,
006,159.0486364653,0,3
006,160.0003598439,1,
006,160.1206099121,0,5
006,161.0003225222,1,
006,161.1126283441,0,bracketright
006,162.0003113256,1,
