# {'date': u'2016_May_11_1320', 'frameRate': None, 'expName': 'pilot1', u'participant': u'016'}
subj,sessionix,ISI,time,stimulus,response
016,1,0.75,29.1701609061,0,lalt
016,1,0.75,29.2503508235,1,
016,1,0.75,30.0003159900,1,
016,1,0.75,30.0261254654,0,rctrl
016,1,0.75,30.7503386940,1,
016,1,0.75,30.8261302550,0,rctrl
016,1,0.75,31.5003592209,1,
016,1,0.75,31.5860901592,0,rctrl
016,1,0.75,32.2503197221,1,
016,1,0.75,32.3060676915,0,rctrl
016,1,0.75,33.0003306076,1,
016,1,0.75,33.0580472940,0,lalt
016,1,0.75,33.7220358213,0,rctrl
016,1,0.75,33.7503281195,1,
016,1,0.75,34.5003318517,1,
016,1,0.75,34.5780395684,0,lalt
016,1,0.75,35.2503225213,1,
016,1,0.75,35.3700553480,0,rctrl
016,1,0.75,36.0003887672,1,
016,1,0.75,36.1540208479,0,rctrl
016,1,0.75,36.7503181671,1,
016,1,0.75,36.8419950661,0,rctrl
016,1,0.75,37.5003128798,1,
016,1,0.75,37.5059556022,0,lalt
016,1,0.75,38.2503551777,1,
016,1,0.75,38.2899861039,0,rctrl
016,1,0.75,39.0003533116,1,
016,1,0.75,39.0979009060,0,lalt
016,1,0.75,39.7138785529,0,rctrl
016,1,0.75,39.7504630995,1,
016,1,0.75,40.5003551777,1,
016,1,0.75,40.5458701729,0,rctrl
016,1,0.75,41.2503530006,1,
016,1,0.75,41.3858495589,0,rctrl
016,1,0.75,42.0003399380,1,
016,1,0.75,42.1378260513,0,rctrl
016,1,0.75,42.7503343398,1,
016,1,0.75,42.9138103165,0,rctrl
016,1,0.75,43.5003234543,1,
016,1,0.75,43.5937905484,0,lalt
016,1,0.75,44.2503517565,1,
016,1,0.75,44.3377746096,0,lalt
016,1,0.75,45.0003408711,1,
016,1,0.75,45.0657713203,0,rctrl
016,1,0.75,45.7503377609,1,
016,1,0.75,45.8177344390,0,lalt
016,1,0.75,46.5003676182,1,
016,1,0.75,46.5537279351,0,rctrl
016,1,0.75,47.2503271865,1,
016,1,0.75,47.2897027704,0,lalt
016,1,0.75,47.8737066493,0,rctrl
016,1,0.75,48.0003408711,1,
016,1,0.75,48.7503725945,1,
016,1,0.75,48.7936706837,0,rctrl
016,1,0.75,49.5003181671,1,
016,1,0.75,49.6336463376,0,lalt
016,1,0.75,50.2503526896,1,
016,1,0.75,50.2976264675,0,lalt
016,1,0.75,51.0003079036,1,
016,1,0.75,51.0816205807,0,rctrl
016,1,0.75,51.7503141239,1,
016,1,0.75,51.7775971825,0,rctrl
016,1,0.75,52.5003302966,1,
016,1,0.75,52.5695809276,0,rctrl
016,1,0.75,53.2503215882,1,
016,1,0.75,53.2976790288,0,rctrl
016,1,0.75,53.9775513390,0,lalt
016,1,0.75,54.0003253204,1,
016,1,0.75,54.7503079036,1,
016,1,0.75,54.7535415135,0,lalt
016,1,0.75,55.5003274975,1,
016,1,0.75,55.5215230841,0,rctrl
016,1,0.75,56.2503191001,1,
016,1,0.75,56.3374887880,0,rctrl
016,1,0.75,57.0003079036,1,
016,1,0.75,57.1374618542,0,lalt
016,1,0.75,57.7503256314,1,
016,1,0.75,57.8574490280,0,rctrl
016,1,0.75,58.5003228323,1,
016,1,0.75,58.5774346467,0,lalt
016,1,0.75,59.2503228323,1,
016,1,0.75,59.3454180833,0,rctrl
016,1,0.75,60.0003026164,1,
016,1,0.75,60.1773972628,0,rctrl
016,1,0.75,60.7503103917,1,
016,1,0.75,60.8973735511,0,rctrl
016,1,0.75,61.5003135019,1,
016,1,0.75,61.6253512900,0,lalt
016,1,0.75,62.2503203442,1,
016,1,0.75,62.3293371177,0,lalt
016,1,0.75,63.0003138129,1,
016,1,0.75,63.0973224205,0,rctrl
016,1,0.75,63.7373106393,0,lalt
016,1,0.75,63.7503318517,1,
016,1,0.75,64.5003191001,1,
016,1,0.75,64.5772909583,0,rctrl
016,1,0.75,65.2503225213,1,
016,1,0.75,65.4012606009,0,rctrl
016,1,0.75,66.0004183135,1,
016,1,0.75,66.1132485012,0,lalt
016,1,0.75,66.7503094587,1,
016,1,0.75,66.7772273871,0,lalt
016,1,0.75,67.5003079036,1,
016,1,0.75,67.6172154815,0,rctrl
016,1,0.75,68.2503318517,1,
016,1,0.75,68.3931969476,0,rctrl
016,1,0.75,69.0003343398,1,
016,1,0.75,69.0891813247,0,rctrl
016,1,0.75,69.7503256314,1,
016,1,0.75,69.8571520098,0,rctrl
016,1,0.75,70.5003545557,1,
016,1,0.75,70.6251488201,0,rctrl
016,1,0.75,71.2503551777,1,
016,1,0.75,71.4171599345,0,rctrl
016,1,0.75,72.0003358948,1,
016,1,0.75,72.1291307290,0,lalt
016,1,0.75,72.7503321627,1,
016,1,0.75,72.8171012151,0,lalt
016,1,0.75,73.5003607759,1,
016,1,0.75,73.5610725247,0,rctrl
016,1,0.75,74.2502705820,1,
016,1,0.75,74.3210492235,0,rctrl
016,1,0.75,75.0003418041,1,
016,1,0.75,75.0970201151,0,lalt
016,1,0.75,75.7503184781,1,
016,1,0.75,75.7930125786,0,rctrl
016,1,0.75,76.4889954007,0,lalt
016,1,0.75,76.5003716614,1,
016,1,0.75,77.2329828830,0,rctrl
016,1,0.75,77.2503172340,1,
016,1,0.75,78.0003327847,1,
016,1,0.75,78.0649654837,0,rctrl
016,1,0.75,78.7503613980,1,
016,1,0.75,78.8089632295,0,rctrl
016,1,0.75,79.5003750826,1,
016,1,0.75,79.5769276943,0,lalt
016,1,0.75,80.2088933136,0,lalt
016,1,0.75,80.2503632641,1,
016,1,0.75,81.0003013723,1,
016,1,0.75,81.0968866902,0,rctrl
016,1,0.75,81.7503169230,1,
016,1,0.75,81.7848525111,0,lalt
016,1,0.75,82.5003511345,1,
016,1,0.75,82.5368625929,0,rctrl
016,1,0.75,83.2503253204,1,
016,1,0.75,83.3688526579,0,lalt
016,1,0.75,84.0003082146,1,
016,1,0.75,84.1208135995,0,rctrl
016,1,0.75,84.7503243873,1,
016,1,0.75,84.8967966206,0,rctrl
016,1,0.75,85.5003371389,1,
016,1,0.75,85.6327677237,0,lalt
016,1,0.75,86.2503184781,1,
016,1,0.75,86.3447497148,0,lalt
016,1,0.75,87.0003974756,1,
016,1,0.75,87.0967482891,0,rctrl
016,1,0.75,87.7503169230,1,
016,1,0.75,87.8807290287,0,rctrl
016,1,0.75,88.5003685513,1,
016,1,0.75,88.5847369384,0,rctrl
016,1,0.75,89.2503433592,1,
016,1,0.75,89.3047309545,0,rctrl
016,1,0.75,90.0003079036,1,
016,1,0.75,90.0806719887,0,lalt
016,1,0.75,90.7503110137,1,
016,1,0.75,90.7526722301,0,lalt
016,1,0.75,91.5003079036,1,
016,1,0.75,91.6086507851,0,rctrl
016,1,0.75,92.2503178560,1,
016,1,0.75,92.3206116272,0,rctrl
016,1,0.75,93.0003088366,1,
016,1,0.75,93.1765889381,0,lalt
016,1,0.75,93.7365554979,0,lalt
016,1,0.75,93.7503016833,1,
016,1,0.75,94.5003306076,1,
016,1,0.75,94.5605549978,0,rctrl
016,1,0.75,95.2503321627,1,
016,1,0.75,95.3205226773,0,lalt
016,1,0.75,96.0003079036,1,
016,1,0.75,96.0885468567,0,rctrl
016,1,0.75,96.7503088366,1,
016,1,0.75,96.8165015806,0,rctrl
016,1,0.75,97.5003592209,1,
016,1,0.75,97.5764860548,0,lalt
016,1,0.75,98.2503424261,1,
016,1,0.75,98.3044591284,0,lalt
016,1,0.75,99.0003237653,1,
016,1,0.75,99.0244400820,0,rctrl
016,1,0.75,99.7503047935,1,
016,1,0.75,99.8004249692,0,rctrl
016,1,0.75,100.5003163010,1,
016,1,0.75,100.5684018745,0,lalt
016,1,0.75,101.2503100807,1,
016,1,0.75,101.2883853162,0,rctrl
016,1,0.75,102.0003474024,1,
016,1,0.75,102.0323650231,0,lalt
016,1,0.75,102.7503564217,1,
016,1,0.75,102.7923476313,0,lalt
016,1,0.75,103.5003617090,1,
016,1,0.75,103.6323282613,0,rctrl
016,1,0.75,104.2503330957,1,
016,1,0.75,104.3043135740,0,rctrl
016,1,0.75,105.0003234543,1,
016,1,0.75,105.0882880933,0,lalt
016,1,0.75,105.7362774516,0,rctrl
016,1,0.75,105.7502861326,1,
016,1,0.75,106.5003287415,1,
016,1,0.75,106.5522832763,0,lalt
016,1,0.75,107.2503458473,1,
016,1,0.75,107.3122829902,0,lalt
016,1,0.75,108.0004649655,1,
016,1,0.75,108.0162905888,0,rctrl
016,1,0.75,108.7503315407,1,
016,1,0.75,108.8482016563,0,rctrl
016,1,0.75,109.5003610870,1,
016,1,0.75,109.5681841649,0,lalt
016,1,0.75,110.2503483354,1,
016,1,0.75,110.3281779695,0,lalt
016,1,0.75,111.0003418041,1,
016,1,0.75,111.0721492791,0,rctrl
016,1,0.75,111.7503853460,1,
016,1,0.75,111.8561253535,0,rctrl
016,1,0.75,112.5003878341,1,
016,1,0.75,112.6321136618,0,lalt
016,1,0.75,113.2503296746,1,
016,1,0.75,113.3441043613,0,rctrl
016,1,0.75,114.0003103917,1,
016,1,0.75,114.0800760864,0,lalt
016,1,0.75,114.7503135019,1,
016,1,0.75,114.7760557984,0,lalt
016,1,0.75,115.5003290525,1,
016,1,0.75,115.6000394365,0,rctrl
016,1,0.75,116.2503178560,1,
016,1,0.75,116.4000233882,0,rctrl
016,1,0.75,117.0003147459,1,
016,1,0.75,117.1120038242,0,rctrl
016,1,0.75,117.7503128798,1,
016,1,0.75,117.7839857158,0,rctrl
016,1,0.75,118.5003551777,1,
016,1,0.75,118.5760098927,0,rctrl
016,1,0.75,119.2503119468,1,
016,1,0.75,119.3199519670,0,rctrl
016,1,0.75,120.0003197221,1,
016,1,0.75,120.0239234881,0,lalt
016,1,0.75,120.7359045461,0,rctrl
016,1,0.75,120.7503103917,1,
016,1,0.75,121.5003100807,1,
016,1,0.75,121.5118850792,0,lalt
016,1,0.75,122.2078759876,0,rctrl
016,1,0.75,122.2503138129,1,
016,1,0.75,123.0003041714,1,
016,1,0.75,123.1518524601,0,lalt
016,1,0.75,123.7503287415,1,
016,1,0.75,123.8318308259,0,lalt
016,1,0.75,124.5003178560,1,
016,1,0.75,124.6638333315,0,lalt
016,1,0.75,125.2503116358,1,
016,1,0.75,125.3358174001,0,lalt
016,1,0.75,126.0004195575,1,
016,1,0.75,126.1278266484,0,rctrl
016,1,0.75,126.7503274975,1,
016,1,0.75,126.8237584642,0,lalt
016,1,0.75,127.5003306076,1,
016,1,0.75,127.5917577626,0,rctrl
016,1,0.75,128.2503735275,1,
016,1,0.75,128.3437519827,0,rctrl
016,1,0.75,129.0003262534,1,
016,1,0.75,129.1357117798,0,lalt
016,1,0.75,129.7503228323,1,
016,1,0.75,129.8156972990,0,rctrl
016,1,0.75,130.5003461583,1,
016,1,0.75,130.5916753439,0,lalt
016,1,0.75,131.2503253204,1,
016,1,0.75,131.3196487286,0,lalt
016,1,0.75,132.0003094587,1,
016,1,0.75,132.1116337179,0,lalt
016,1,0.75,132.7503455363,1,
016,1,0.75,132.8076109417,0,lalt
016,1,0.75,133.5003722835,1,
016,1,0.75,133.6236099241,0,rctrl
016,1,0.75,134.2503334067,1,
016,1,0.75,134.3675734583,0,lalt
016,1,0.75,135.0003641971,1,
016,1,0.75,135.0875643643,0,rctrl
016,1,0.75,135.7503306076,1,
016,1,0.75,135.7915355744,0,lalt
016,1,0.75,136.4315275253,0,rctrl
016,1,0.75,136.5003296746,1,
016,1,0.75,137.2503396270,1,
016,1,0.75,137.2635017286,0,lalt
016,1,0.75,138.0003355838,1,
016,1,0.75,138.1194930352,0,rctrl
016,1,0.75,138.7503470913,1,
016,1,0.75,138.8634767853,0,rctrl
016,1,0.75,139.5003713504,1,
016,1,0.75,139.5194567088,0,lalt
016,1,0.75,140.2504649655,1,
016,1,0.75,140.3114345447,0,lalt
016,1,0.75,141.0003355838,1,
016,1,0.75,141.1194208800,0,rctrl
016,1,0.75,141.7503704174,1,
016,1,0.75,141.8554265056,0,lalt
016,1,0.75,142.5003844130,1,
016,1,0.75,142.6154119128,0,rctrl
016,1,0.75,143.2503371389,1,
016,1,0.75,143.3273817743,0,lalt
016,1,0.75,144.0003103917,1,
016,1,0.75,144.0793675971,0,rctrl
016,1,0.75,144.7503119468,1,
016,1,0.75,144.8313210744,0,rctrl
016,1,0.75,145.5003368279,1,
016,1,0.75,145.6313022270,0,lalt
016,1,0.75,146.2503169230,1,
016,1,0.75,146.3512800704,0,lalt
016,1,0.75,147.0003051045,1,
016,1,0.75,147.1032724244,0,rctrl
016,1,0.75,147.7503194111,1,
016,1,0.75,147.8712474637,0,lalt
016,1,0.75,148.5003862791,1,
016,1,0.75,148.6232699861,0,rctrl
016,1,0.75,149.2503330957,1,
016,1,0.75,149.3432204602,0,lalt
016,1,0.75,150.0003259424,1,
016,1,0.75,150.0551974751,0,rctrl
016,1,0.75,150.7503085256,1,
016,1,0.75,150.8471771771,0,rctrl
016,1,0.75,151.5003113248,1,
016,1,0.75,151.5671808346,0,lalt
016,1,0.75,152.2503293636,1,
016,1,0.75,152.3031488275,0,lalt
016,1,0.75,153.0003343398,1,
016,1,0.75,153.1111267655,0,rctrl
016,1,0.75,153.7190951864,0,lalt
016,1,0.75,153.7503141239,1,
016,1,0.75,154.5003110137,1,
016,1,0.75,154.5270914741,0,rctrl
016,1,0.75,155.2503131908,1,
016,1,0.75,155.4310675360,0,rctrl
016,1,0.75,156.0003324737,1,
016,1,0.75,156.0310500570,0,lalt
016,1,0.75,156.7503135019,1,
016,1,0.75,156.8310312096,0,lalt
016,1,0.75,157.5003116358,1,
016,1,0.75,157.5990183784,0,rctrl
016,1,0.75,158.2503617090,1,
016,1,0.75,158.3590212024,0,rctrl
016,1,0.75,159.0003138129,1,
016,1,0.75,159.1669773694,0,lalt
016,1,0.75,159.7503452253,1,
016,1,0.75,159.8950014493,0,rctrl
016,1,0.75,160.5003191001,1,
016,1,0.75,160.6389786682,0,lalt
016,1,0.75,161.2503290525,1,
016,1,0.75,161.3669803551,0,rctrl
016,1,0.75,162.0003044825,1,
016,1,0.75,162.1268995164,0,rctrl
016,1,0.75,162.7503293636,1,
016,1,0.75,162.8069161370,0,rctrl
016,1,0.75,163.5003383830,1,
016,1,0.75,163.5988737570,0,lalt
016,1,0.75,164.2503449142,1,
016,1,0.75,164.3188456912,0,lalt
016,1,0.75,165.0003841020,1,
016,1,0.75,165.0868754689,0,rctrl
016,1,0.75,165.7348094668,0,lalt
016,1,0.75,165.7503582878,1,
016,1,0.75,166.3827969590,0,rctrl
016,1,0.75,166.5003735275,1,
016,1,0.75,167.2387714708,0,lalt
016,1,0.75,167.2503853460,1,
016,1,0.75,168.0003094587,1,
016,1,0.75,168.1507704432,0,rctrl
016,1,0.75,168.7503427371,1,
016,1,0.75,168.8467442459,0,rctrl
016,1,0.75,169.5003125688,1,
016,1,0.75,169.6867164786,0,lalt
016,1,0.75,170.2503613980,1,
016,1,0.75,170.3907041724,0,lalt
016,1,0.75,171.0003405600,1,
016,1,0.75,171.1026818093,0,rctrl
016,1,0.75,171.7503539336,1,
016,1,0.75,171.8066626608,0,lalt
016,1,0.75,172.5003629530,1,
016,1,0.75,172.5826581225,0,rctrl
016,1,0.75,173.2503520676,1,
016,1,0.75,173.3106392825,0,rctrl
016,1,0.75,174.0003753936,1,
016,1,0.75,174.1186131773,0,rctrl
016,1,0.75,174.7503312296,1,
016,1,0.75,174.8706014881,0,rctrl
016,1,0.75,175.5003082146,1,
016,1,0.75,175.7345755844,0,lalt
016,1,0.75,176.2503181671,1,
016,1,0.75,176.4705662814,0,rctrl
016,1,0.75,177.0003079036,1,
016,1,0.75,177.0625311791,0,lalt
016,1,0.75,177.7503250094,1,
016,1,0.75,177.8065578492,0,rctrl
016,1,0.75,178.5003523786,1,
016,1,0.75,178.5425547664,0,lalt
016,1,0.75,179.2503141239,1,
016,1,0.75,179.2704967387,0,lalt
016,1,0.75,180.0003237653,1,
016,1,0.75,180.1584661673,0,lalt
016,1,0.75,180.7503355838,1,
016,1,0.75,180.8144389374,0,lalt
016,1,0.75,181.5003159900,1,
016,1,0.75,181.6224377133,0,rctrl
016,1,0.75,182.2503418041,1,
016,1,0.75,182.3104169077,0,rctrl
016,1,0.75,183.0003166120,1,
016,1,0.75,183.0703942286,0,rctrl
016,1,0.75,183.7503172340,1,
016,1,0.75,183.8703741371,0,rctrl
016,1,0.75,184.5003191001,1,
016,1,0.75,184.5663585143,0,rctrl
016,1,0.75,185.2503358948,1,
016,1,0.75,185.2863879859,0,rctrl
016,1,0.75,186.0003187891,1,
016,1,0.75,186.0543169952,0,lalt
016,1,0.75,186.6703027283,0,rctrl
016,1,0.75,186.7503377609,1,
016,1,0.75,187.5003075926,1,
016,1,0.75,187.5902816914,0,lalt
016,1,0.75,188.2503548667,1,
016,1,0.75,188.2942808927,0,lalt
016,1,0.75,189.0003203442,1,
016,1,0.75,189.1502600697,0,rctrl
016,1,0.75,189.7503187891,1,
016,1,0.75,189.8222285876,0,rctrl
016,1,0.75,190.5003368279,1,
016,1,0.75,190.5422201156,0,rctrl
016,1,0.75,191.2503293636,1,
016,1,0.75,191.2861895591,0,lalt
016,1,0.75,192.0003057265,1,
016,1,0.75,192.1101794176,0,rctrl
016,1,0.75,192.7503128798,1,
016,1,0.75,192.8381658649,0,lalt
016,1,0.75,193.5002920419,1,
016,1,0.75,193.6061642302,0,rctrl
016,1,0.75,194.2503178560,1,
016,1,0.75,194.2701120147,0,lalt
016,1,0.75,195.0003206552,1,
016,1,0.75,195.1261319345,0,rctrl
016,1,0.75,195.7503520676,1,
016,1,0.75,195.7981100939,0,rctrl
016,1,0.75,196.5003449142,1,
016,1,0.75,196.5741960606,0,lalt
016,1,0.75,197.2503380719,1,
016,1,0.75,197.2620390310,0,lalt
016,1,0.75,197.9900298324,0,rctrl
016,1,0.75,198.0003676182,1,
016,1,0.75,198.6460480106,0,lalt
016,1,0.75,198.7503601539,1,
016,1,0.75,199.5003075926,1,
016,1,0.75,199.5259976388,0,lalt
016,1,0.75,200.2503321627,1,
016,1,0.75,200.2619808714,0,rctrl
016,1,0.75,200.9419439976,0,lalt
016,1,0.75,201.0003595319,1,
016,1,0.75,201.6779278523,0,lalt
016,1,0.75,201.7503312296,1,
016,1,0.75,202.5003660632,1,
016,1,0.75,202.5099288027,0,rctrl
016,1,0.75,203.2219011524,0,rctrl
016,1,0.75,203.2503576658,1,
016,1,0.75,203.9658796153,0,lalt
016,1,0.75,204.0003526896,1,
016,1,0.75,204.7258858604,0,lalt
016,1,0.75,204.7503548667,1,
016,1,0.75,205.4058489867,0,lalt
016,1,0.75,205.5003343398,1,
016,1,0.75,206.1818254765,0,lalt
016,1,0.75,206.2503464693,1,
016,1,0.75,207.0003079036,1,
016,1,0.75,207.0458456028,0,rctrl
016,1,0.75,207.7177839524,0,lalt
016,1,0.75,207.7503159900,1,
016,1,0.75,208.4617991150,0,lalt
016,1,0.75,208.5003641971,1,
016,1,0.75,209.2503218992,1,
016,1,0.75,209.2697546599,0,lalt
016,1,0.75,210.0003271865,1,
016,1,0.75,210.0057391366,0,rctrl
016,1,0.75,210.7503259424,1,
016,1,0.75,210.7577115858,0,lalt
016,1,0.75,211.5003128798,1,
016,1,0.75,211.5739814611,0,rctrl
016,1,0.75,212.2503119468,1,
016,1,0.75,212.2936728608,0,lalt
016,1,0.75,213.0003116358,1,
016,1,0.75,213.1097076098,0,rctrl
016,1,0.75,213.7177463198,0,lalt
016,1,0.75,213.7503103917,1,
016,1,0.75,214.5003212772,1,
016,1,0.75,214.6056656752,0,rctrl
016,1,0.75,215.2376076574,0,rctrl
016,1,0.75,215.2503119468,1,
016,1,0.75,216.0003019943,1,
016,1,0.75,216.1735885885,0,lalt
016,1,0.75,216.7503231433,1,
016,1,0.75,216.8375699625,0,lalt
016,1,0.75,217.4935561063,0,rctrl
016,1,0.75,217.5003110137,1,
016,1,0.75,218.2504895356,1,
016,1,0.75,218.2775604828,0,rctrl
016,1,0.75,219.0003107027,1,
016,1,0.75,219.0615163413,0,lalt
016,1,0.75,219.7503107027,1,
016,1,0.75,219.7734933561,0,rctrl
016,1,0.75,220.4774804279,0,lalt
016,1,0.75,220.5003135019,1,
016,1,0.75,221.2502967071,1,
016,1,0.75,221.3254730830,0,rctrl
016,1,0.75,222.0003085256,1,
016,1,0.75,222.1414418970,0,lalt
016,1,0.75,222.7503240763,1,
016,1,0.75,222.7894253461,0,lalt
016,1,0.75,223.5003066596,1,
016,1,0.75,223.5494169736,0,rctrl
016,1,0.75,224.2503156789,1,
016,1,0.75,224.2933907714,0,rctrl
016,1,0.75,225.0003054155,1,
016,1,0.75,225.1253674627,0,lalt
016,1,0.75,225.7503082146,1,
016,1,0.75,225.7733502898,0,rctrl
016,1,0.75,226.5003318517,1,
016,1,0.75,226.5653346570,0,lalt
016,1,0.75,227.2503278085,1,
016,1,0.75,227.3413161231,0,rctrl
016,1,0.75,228.0003483354,1,
016,1,0.75,228.1412954096,0,lalt
016,1,0.75,228.7332736809,0,lalt
016,1,0.75,228.7503710394,1,
016,1,0.75,229.5003122578,1,
016,1,0.75,229.5892699637,0,rctrl
016,1,0.75,230.2503548667,1,
016,1,0.75,230.3732684310,0,rctrl
016,1,0.75,231.0003159900,1,
016,1,0.75,231.1412649302,0,lalt
016,1,0.75,231.7503697953,1,
016,1,0.75,231.8852527235,0,rctrl
016,1,0.75,232.5003259424,1,
016,1,0.75,232.6452123166,0,lalt
016,1,0.75,233.2503271865,1,
016,1,0.75,233.3091647664,0,rctrl
016,1,0.75,234.0003349618,1,
016,1,0.75,234.1491450854,0,rctrl
016,1,0.75,234.7503433592,1,
016,1,0.75,234.8211297761,0,rctrl
016,1,0.75,235.5003458473,1,
016,1,0.75,235.5571207841,0,rctrl
016,1,0.75,236.2503340288,1,
016,1,0.75,236.2851265142,0,rctrl
016,1,0.75,237.0003091477,1,
016,1,0.75,237.1010732462,0,rctrl
016,1,0.75,237.7503433592,1,
016,1,0.75,237.8530593800,0,lalt
016,1,0.75,238.5003474024,1,
016,1,0.75,238.5890441677,0,lalt
016,1,0.75,239.2503187891,1,
016,1,0.75,239.2930175549,0,lalt
016,1,0.75,240.0003299856,1,
016,1,0.75,240.0850115635,0,rctrl
016,1,0.75,240.7503268754,1,
016,1,0.75,240.8209839106,0,rctrl
016,1,0.75,241.5003194111,1,
016,1,0.75,241.6609664068,0,rctrl
016,1,0.75,242.2503262534,1,
016,1,0.75,242.2929500649,0,lalt
016,1,0.75,242.9729290528,0,rctrl
016,1,0.75,243.0003091477,1,
016,1,0.75,243.7169103148,0,rctrl
016,1,0.75,243.7503374499,1,
016,1,0.75,244.5003181671,1,
016,1,0.75,244.5249280625,0,rctrl
016,1,0.75,245.2503119468,1,
016,1,0.75,245.3008778052,0,lalt
016,1,0.75,246.0003141239,1,
016,1,0.75,246.0128498438,0,lalt
016,1,0.75,246.7503085256,1,
016,1,0.75,246.7648537054,0,rctrl
016,1,0.75,247.4688180731,0,lalt
016,1,0.75,247.5003082146,1,
016,1,0.75,248.1729040473,0,rctrl
016,1,0.75,248.2503613980,1,
016,1,0.75,248.9168330590,0,rctrl
016,1,0.75,249.0003103917,1,
016,1,0.75,249.7087919231,0,rctrl
016,1,0.75,249.7503054155,1,
016,1,0.75,250.4447854192,0,lalt
016,1,0.75,250.5003411821,1,
016,1,0.75,251.1567285335,0,lalt
016,1,0.75,251.2503309186,1,
016,1,0.75,251.6687153142,0,rctrl
016,1,0.75,252.0003178560,1,
016,1,0.75,252.5886992534,0,lalt
016,1,0.75,252.7503240763,1,
016,1,0.75,253.2286862282,0,rctrl
016,1,0.75,253.5003153679,1,
016,1,0.75,254.0686547287,0,lalt
016,1,0.75,254.2503125688,1,
016,1,0.75,254.9806468588,0,rctrl
016,1,0.75,255.0003368279,1,
016,1,0.75,255.7503859681,1,
016,1,0.75,255.7566311240,0,rctrl
016,1,0.75,256.5003352728,1,
016,1,0.75,256.5085979749,0,lalt
016,1,0.75,257.2503281195,1,
016,1,0.75,257.3325869004,0,lalt
016,1,0.75,258.0003315407,1,
016,1,0.75,258.1405663933,0,rctrl
016,1,0.75,258.7503869011,1,
016,1,0.75,258.8365504595,0,lalt
016,1,0.75,259.5003455363,1,
016,1,0.75,259.6605269444,0,lalt
016,1,0.75,260.2503617090,1,
016,1,0.75,260.3325209654,0,lalt
016,1,0.75,261.0003181671,1,
016,1,0.75,261.0924961092,0,rctrl
016,1,0.75,261.7503051045,1,
016,1,0.75,261.7644708474,0,lalt
016,1,0.75,262.5003302966,1,
