# {'date': u'2018_mar_12_1846', 'frameRate': 99.785536098264956, 'expName': u'RNGT_HDtDCS', u'session': u'stimulation', u'participant': u'018'}
subj,trial,time,stimulus,response
018,0,0.0001205188,stimulus,
018,0,0.3702724936,tap,lctrl
018,1,0.7501622256,stimulus,
018,1,1.0421200444,tap,lctrl
018,2,1.5002215082,stimulus,
018,2,1.6661001611,tap,lctrl
018,3,2.2502637624,stimulus,
018,3,2.3702086615,tap,lctrl
018,4,3.0003034212,stimulus,
018,4,3.0908522571,tap,rctrl
018,5,3.7503352816,stimulus,
018,5,3.8105179044,tap,rctrl
018,6,4.5003797012,stimulus,
018,6,4.7060604276,tap,rctrl
018,7,5.2504475010,stimulus,
018,7,5.4101417705,tap,rctrl
018,8,6.0004952138,stimulus,
018,8,6.1943023067,tap,rctrl
018,9,6.7505246051,stimulus,
018,9,6.9784377997,tap,lctrl
018,10,7.5005653375,stimulus,
018,10,7.6824959038,tap,lctrl
018,11,8.2506284185,stimulus,
018,11,8.3866177785,tap,lctrl
018,12,9.0006735389,stimulus,
018,12,9.1385246343,tap,lctrl
018,13,9.7507175856,stimulus,
018,13,9.8103572800,tap,rctrl
018,14,10.5007586248,stimulus,
018,14,10.6423694612,tap,rctrl
018,15,11.2508214472,stimulus,
018,15,11.3943089932,tap,rctrl
018,16,12.0008699149,stimulus,
018,16,12.1306416317,tap,rctrl
018,17,12.7509346561,stimulus,
018,17,12.8181007888,tap,rctrl
018,18,13.5009830516,stimulus,
018,18,13.5377890704,tap,lctrl
018,19,14.2510292306,stimulus,
018,19,14.4020490133,tap,lctrl
018,20,15.0010725043,stimulus,
018,20,15.1861906626,tap,lctrl
018,21,15.7511409477,stimulus,
018,21,15.9058894764,tap,lctrl
018,22,16.5011945672,stimulus,
018,22,16.7379027463,tap,rctrl
018,23,17.2512485897,stimulus,
018,23,17.4585684107,tap,rctrl
018,24,18.0013082603,stimulus,
018,24,18.1460445571,tap,rctrl
018,25,18.7513434048,stimulus,
018,25,18.8980025791,tap,rctrl
018,26,19.5013812110,stimulus,
018,26,19.6499171852,tap,lctrl
018,27,20.2514415312,stimulus,
018,27,20.4018722328,tap,rctrl
018,28,21.0014889432,stimulus,
018,28,21.1703978819,tap,lctrl
018,29,21.7515463371,stimulus,
018,29,21.8744394899,tap,lctrl
018,30,22.5016106061,stimulus,
018,30,22.5785358853,tap,lctrl
018,31,23.2516766224,stimulus,
018,31,23.3617530292,tap,rctrl
018,32,24.0017089580,stimulus,
018,32,24.1625754499,tap,rctrl
018,33,24.7517432845,stimulus,
018,33,24.8821724004,tap,rctrl
018,34,25.5018016679,stimulus,
018,34,25.6497456286,tap,rctrl
018,35,26.2518567911,stimulus,
018,35,26.4016689564,tap,lctrl
018,36,27.0019172857,stimulus,
018,36,27.1223386659,tap,lctrl
018,37,27.7519431101,stimulus,
018,37,27.8576663218,tap,lctrl
018,38,28.5019859297,stimulus,
018,38,28.5617338453,tap,rctrl
018,39,29.2520341688,stimulus,
018,39,29.3615286041,tap,rctrl
018,40,30.0020956258,stimulus,
018,40,30.1622933114,tap,rctrl
018,41,30.7521501055,stimulus,
018,41,30.8018968327,tap,rctrl
018,42,31.5021928259,stimulus,
018,42,31.5694418628,tap,rctrl
018,43,32.2522387162,stimulus,
018,43,32.3057622849,tap,rctrl
018,44,33.0022775719,stimulus,
018,44,33.0255101026,tap,lctrl
018,45,33.7523364726,stimulus,
018,45,33.8262340073,tap,lctrl
018,46,34.5023870756,stimulus,
018,46,34.7383079655,tap,lctrl
018,47,35.2524342831,stimulus,
018,47,35.4258204363,tap,lctrl
018,48,36.0024895477,stimulus,
018,48,36.1299010513,tap,rctrl
018,49,36.7525397206,stimulus,
018,49,36.9140363518,tap,rctrl
018,50,37.5026034182,stimulus,
018,50,37.6180976769,tap,rctrl
018,51,38.2526625805,stimulus,
018,51,38.3534504964,tap,lctrl
018,52,39.0027131534,stimulus,
018,52,39.1376000885,tap,lctrl
018,53,39.7527501596,stimulus,
018,53,39.8895054315,tap,lctrl
018,54,40.5027844530,stimulus,
018,54,40.5935763535,tap,rctrl
018,55,41.2528367222,stimulus,
018,55,41.3455114765,tap,rctrl
018,56,42.0029079866,stimulus,
018,56,42.1619404119,tap,lctrl
018,57,42.7529603790,stimulus,
018,57,42.8181394126,tap,lctrl
018,58,43.5030071595,stimulus,
018,58,43.7136002647,tap,lctrl
018,59,44.2530565204,stimulus,
018,59,44.4176984795,tap,lctrl
018,60,45.0030956439,stimulus,
018,60,45.1540615777,tap,lctrl
018,61,45.7531438469,stimulus,
018,61,45.9215332765,tap,rctrl
018,62,46.5032115745,stimulus,
018,62,46.6256068661,tap,rctrl
018,63,47.2532611489,stimulus,
018,63,47.4576297930,tap,rctrl
018,64,48.0033279773,stimulus,
018,64,48.1773314698,tap,lctrl
018,65,48.7533812449,stimulus,
018,65,48.8813909995,tap,rctrl
018,66,49.5034526086,stimulus,
018,66,49.6333597522,tap,lctrl
018,67,50.2535101438,stimulus,
018,67,50.3374579821,tap,rctrl
018,68,51.0035615889,stimulus,
018,68,51.0415372528,tap,lctrl
018,69,51.7536000327,stimulus,
018,69,51.8256797803,tap,lctrl
018,70,52.5036535349,stimulus,
018,70,52.5776052133,tap,lctrl
018,71,53.2537218339,stimulus,
018,71,53.3295698457,tap,rctrl
018,72,54.0037811706,stimulus,
018,72,54.2094177983,tap,rctrl
018,73,54.7538250308,stimulus,
018,73,54.9457265122,tap,rctrl
018,74,55.5038683407,stimulus,
018,74,55.6497915967,tap,rctrl
018,75,56.2539234820,stimulus,
018,75,56.4495549153,tap,rctrl
018,76,57.0039696098,stimulus,
018,76,57.1858566970,tap,lctrl
018,77,57.7540263210,stimulus,
018,77,57.8889439264,tap,lctrl
018,78,58.5040877419,stimulus,
018,78,58.5930490193,tap,lctrl
018,79,59.2541384592,stimulus,
018,79,59.3937842954,tap,rctrl
018,80,60.0042024606,stimulus,
018,80,60.1291198038,tap,lctrl
018,81,60.7542474215,stimulus,
018,81,60.8175934622,tap,rctrl
018,82,61.5043005688,stimulus,
018,82,61.6017463955,tap,rctrl
018,83,62.2543294157,stimulus,
018,83,62.3214530588,tap,rctrl
018,84,63.0043835375,stimulus,
018,84,63.0255418422,tap,rctrl
018,85,63.7544284654,stimulus,
018,85,63.9376303717,tap,rctrl
018,86,64.5044887946,stimulus,
018,86,64.6729454533,tap,rctrl
018,87,65.2545194068,stimulus,
018,87,65.4249229127,tap,lctrl
018,88,66.0045610445,stimulus,
018,88,66.1777816329,tap,rctrl
018,89,66.7546052506,stimulus,
018,89,66.9453223984,tap,lctrl
018,90,67.5048008683,stimulus,
018,90,67.6327730504,tap,lctrl
018,91,68.2548599825,stimulus,
018,91,68.4013254841,tap,lctrl
018,92,69.0049370453,stimulus,
018,92,69.1689044958,tap,rctrl
018,93,69.7549509600,stimulus,
018,93,69.8094690603,tap,lctrl
018,94,70.5050140681,stimulus,
018,94,70.5936349620,tap,rctrl
018,95,71.2550644817,stimulus,
018,95,71.3133643016,tap,rctrl
018,96,72.0051035510,stimulus,
018,96,72.0174248418,tap,lctrl
018,97,72.7551485450,stimulus,
018,97,72.8172145510,tap,rctrl
018,98,73.5051865046,stimulus,
018,98,73.5691121287,tap,lctrl
018,99,74.2552444699,stimulus,
018,99,74.4489990191,tap,rctrl
018,100,75.0052964473,stimulus,
018,100,75.1853008129,tap,rctrl
018,101,75.7553607464,stimulus,
018,101,75.9206273560,tap,rctrl
018,102,76.5054066397,stimulus,
018,102,76.6246941247,tap,lctrl
018,103,77.2554517300,stimulus,
018,103,77.3932141287,tap,lctrl
018,104,78.0054892203,stimulus,
018,104,78.1295452725,tap,lctrl
018,105,78.7555525390,stimulus,
018,105,78.9127064382,tap,lctrl
018,106,82.3264423831,probe1,0
018,107,83.0892170808,stimulus,
018,107,83.0894965839,tap,rctrl
018,108,83.8392490645,stimulus,
018,108,83.9848777949,tap,rctrl
018,109,84.5892941247,stimulus,
018,109,84.7846006028,tap,rctrl
018,110,85.3393359639,stimulus,
018,110,85.5052796626,tap,lctrl
018,111,86.0893878300,stimulus,
018,111,86.2572268667,tap,lctrl
018,112,86.8394533261,stimulus,
018,112,87.0091576109,tap,rctrl
018,113,87.5895054418,stimulus,
018,113,87.6810023768,tap,lctrl
018,114,88.3395442254,stimulus,
018,114,88.4329347360,tap,rctrl
018,115,89.0895802842,stimulus,
018,115,89.1047981603,tap,rctrl
018,116,89.8396295610,stimulus,
018,116,89.8566962192,tap,rctrl
018,117,90.5896753039,stimulus,
018,117,90.6408578381,tap,rctrl
018,118,91.3397249745,stimulus,
018,118,91.4573745769,tap,lctrl
018,119,92.0897710814,stimulus,
018,119,92.1603406139,tap,lctrl
018,120,92.8398271820,stimulus,
018,120,92.8966600224,tap,lctrl
018,121,93.5898908586,stimulus,
018,121,93.6808255722,tap,lctrl
018,122,94.3399391578,stimulus,
018,122,94.4805968516,tap,rctrl
018,123,95.0899718633,stimulus,
018,123,95.2491265969,tap,rctrl
018,124,95.8400299098,stimulus,
018,124,95.9688740777,tap,rctrl
018,125,96.5900625912,stimulus,
018,125,96.6885245041,tap,lctrl
018,126,97.3401189506,stimulus,
018,126,97.4082501807,tap,rctrl
018,127,98.0901704348,stimulus,
018,127,98.1289244375,tap,lctrl
018,128,98.8402177265,stimulus,
018,128,98.9286900899,tap,rctrl
018,129,99.5902755565,stimulus,
018,129,99.6484073786,tap,rctrl
018,130,100.3403223159,stimulus,
018,130,100.4169221737,tap,rctrl
018,131,101.0903839654,stimulus,
018,131,101.1844859284,tap,rctrl
018,132,101.8404260633,stimulus,
018,132,102.0008856853,tap,lctrl
018,133,102.5904805850,stimulus,
018,133,102.7684075458,tap,lctrl
018,134,103.3405227039,stimulus,
018,134,103.4725034569,tap,lctrl
018,135,104.0905719926,stimulus,
018,135,104.2244193321,tap,lctrl
018,136,104.8406422796,stimulus,
018,136,104.9285129034,tap,lctrl
018,137,105.5907013907,stimulus,
018,137,105.7448766426,tap,lctrl
018,138,106.3407556809,stimulus,
018,138,106.4802159586,tap,rctrl
018,139,107.0908056884,stimulus,
018,139,107.2165309581,tap,rctrl
018,140,107.8408470284,stimulus,
018,140,107.9206096725,tap,lctrl
018,141,108.5909006268,stimulus,
018,141,108.6569139624,tap,lctrl
018,142,109.3409530283,stimulus,
018,142,109.4400966677,tap,lctrl
018,143,110.0910092012,stimulus,
018,143,110.1607486933,tap,rctrl
018,144,110.8410750972,stimulus,
018,144,110.9928156677,tap,rctrl
018,145,111.5911456819,stimulus,
018,145,111.6968576938,tap,rctrl
018,146,112.3411758280,stimulus,
018,146,112.4800591477,tap,lctrl
018,147,113.0912234386,stimulus,
018,147,113.2486154069,tap,rctrl
018,148,113.8412671334,stimulus,
018,148,113.9683043471,tap,rctrl
018,149,114.5913244040,stimulus,
018,149,114.7524464686,tap,lctrl
018,150,115.3413660718,stimulus,
018,150,115.4242627958,tap,rctrl
018,151,116.0914072583,stimulus,
018,151,116.1761883611,tap,rctrl
018,152,116.8414547306,stimulus,
018,152,116.9124958028,tap,rctrl
018,153,117.5915149094,stimulus,
018,153,117.7122990819,tap,lctrl
018,154,118.3415584598,stimulus,
018,154,118.4964635068,tap,rctrl
018,155,119.0916129184,stimulus,
018,155,119.1526759178,tap,lctrl
018,156,119.8416590132,stimulus,
018,156,119.9681007398,tap,rctrl
018,157,120.5916938420,stimulus,
018,157,120.7366047651,tap,lctrl
018,158,121.3417410074,stimulus,
018,158,121.4885604113,tap,lctrl
018,159,122.0917853549,stimulus,
018,159,122.2404993087,tap,lctrl
018,160,122.8418394556,stimulus,
018,160,123.0402619206,tap,rctrl
018,161,123.5918932796,stimulus,
018,161,123.7599666380,tap,lctrl
018,162,124.3419410796,stimulus,
018,162,124.4962763234,tap,rctrl
018,163,125.0919837128,stimulus,
018,163,125.1837281934,tap,rctrl
018,164,125.8420450826,stimulus,
018,164,125.9357049581,tap,rctrl
018,165,126.5920740107,stimulus,
018,165,126.7520733589,tap,rctrl
018,166,127.3421368631,stimulus,
018,166,127.4718063557,tap,lctrl
018,167,128.0922013968,stimulus,
018,167,128.1758584267,tap,rctrl
018,168,128.8422652868,stimulus,
018,168,128.9121500161,tap,rctrl
018,169,129.5923374083,stimulus,
018,169,129.6162496475,tap,rctrl
018,170,130.3423701319,stimulus,
018,170,130.4160260847,tap,lctrl
018,171,131.0924213093,stimulus,
018,171,131.2480045641,tap,lctrl
018,172,131.8424703725,stimulus,
018,172,131.9365008146,tap,lctrl
018,173,132.5925459075,stimulus,
018,173,132.7841207074,tap,lctrl
018,174,133.3425792956,stimulus,
018,174,133.4559697018,tap,lctrl
018,174,134.0800053065,tap,rctrl
018,175,134.0926189875,stimulus,
018,176,134.8426737499,stimulus,
018,176,134.9275873411,tap,rctrl
018,177,135.5927377903,stimulus,
018,177,135.6638727561,tap,lctrl
018,178,136.3427942458,stimulus,
018,178,136.4324297130,tap,rctrl
018,179,139.4301381181,probe1,0
