# {'date': u'2018_apr_24_1420', 'frameRate': 99.783409484330846, 'expName': u'RNGT_HDtDCS', u'session': u'baseline', u'participant': u'043'}
subj,trial,time,stimulus,response
043,0,0.0001105795,stimulus,
043,1,0.7501524683,stimulus,
043,1,0.9747380723,tap,rctrl
043,2,1.5002136802,stimulus,
043,2,1.7744965384,tap,rctrl
043,3,2.2502615539,stimulus,
043,3,2.4942292290,tap,lctrl
043,4,3.0003232380,stimulus,
043,4,3.1983096510,tap,rctrl
043,5,3.7503630426,stimulus,
043,5,3.9023869574,tap,rctrl
043,6,4.5004150246,stimulus,
043,6,4.7187726971,tap,rctrl
043,7,5.2504507270,stimulus,
043,7,5.4707163049,tap,lctrl
043,8,6.0005088652,stimulus,
043,8,6.2226286257,tap,lctrl
043,9,6.7505767177,stimulus,
043,9,6.9101059664,tap,lctrl
043,10,7.5006355297,stimulus,
043,10,7.6464223040,tap,rctrl
043,11,8.2506922935,stimulus,
043,11,8.3827281665,tap,lctrl
043,12,9.0007564257,stimulus,
043,12,9.1346703457,tap,lctrl
043,13,9.7508213910,stimulus,
043,13,9.9500592519,tap,rctrl
043,14,10.5008841458,stimulus,
043,14,10.6863854661,tap,lctrl
043,15,11.2509190963,stimulus,
043,15,11.5184088279,tap,lctrl
043,16,12.0009815774,stimulus,
043,16,12.2380999038,tap,rctrl
043,17,12.7510430690,stimulus,
043,17,13.0222620979,tap,rctrl
043,18,13.5010965878,stimulus,
043,18,13.7419498294,tap,lctrl
043,19,14.2511556524,stimulus,
043,19,14.4304230052,tap,rctrl
043,20,15.0012151591,stimulus,
043,20,15.1979843795,tap,lctrl
043,21,15.7512756582,stimulus,
043,21,15.9498881500,tap,lctrl
043,22,16.5013115049,stimulus,
043,22,16.7184233265,tap,rctrl
043,23,17.2513696944,stimulus,
043,23,17.3746760393,tap,lctrl
043,24,18.0014296251,stimulus,
043,24,18.1265914037,tap,lctrl
043,25,18.7514874055,stimulus,
043,25,18.8941830034,tap,rctrl
043,26,19.5015261605,stimulus,
043,26,19.7584118268,tap,rctrl
043,27,20.2515788401,stimulus,
043,27,20.4624896804,tap,lctrl
043,28,21.0016321544,stimulus,
043,28,21.2622683749,tap,rctrl
043,29,21.7516824311,stimulus,
043,29,21.9663445023,tap,lctrl
043,30,22.5017514745,stimulus,
043,30,22.8140220544,tap,lctrl
043,31,23.2517960641,stimulus,
043,31,23.4546112085,tap,rctrl
043,32,24.0018588008,stimulus,
043,32,24.2065112137,tap,rctrl
043,33,24.7519031617,stimulus,
043,33,24.9262151466,tap,rctrl
043,34,25.5019447708,stimulus,
043,34,25.7104050608,tap,rctrl
043,35,26.2519770447,stimulus,
043,35,26.3823039909,tap,lctrl
043,36,27.0020311018,stimulus,
043,36,27.1664338725,tap,rctrl
043,37,27.7520814416,stimulus,
043,37,27.8704942346,tap,lctrl
043,38,28.5021365333,stimulus,
043,38,28.7659883202,tap,lctrl
043,39,29.2522094654,stimulus,
043,39,29.4857169807,tap,lctrl
043,40,30.0022404491,stimulus,
043,40,30.2386060872,tap,rctrl
043,41,30.7522991828,stimulus,
043,41,30.9739270949,tap,lctrl
043,42,31.5023663466,stimulus,
043,42,31.7258364564,tap,rctrl
043,43,32.2524203345,stimulus,
043,43,32.4621623548,tap,lctrl
043,44,33.0024883765,stimulus,
043,44,33.1984528459,tap,rctrl
043,45,33.7525293149,stimulus,
043,45,33.9181545052,tap,lctrl
043,46,34.5025833509,stimulus,
043,46,34.6857324148,tap,lctrl
043,47,35.2526212187,stimulus,
043,47,35.6457048816,tap,lctrl
043,48,36.0026639316,stimulus,
043,48,36.2384342214,tap,lctrl
043,49,36.7527153872,stimulus,
043,49,36.9903740819,tap,lctrl
043,50,37.5027439949,stimulus,
043,50,37.7735211147,tap,rctrl
043,51,38.2528117902,stimulus,
043,51,38.4620114422,tap,lctrl
043,52,39.0028563858,stimulus,
043,52,39.2618006359,tap,rctrl
043,53,39.7529006144,stimulus,
043,53,39.9815078109,tap,lctrl
043,54,40.5029590414,stimulus,
043,54,40.7177892074,tap,rctrl
043,55,41.2529992490,stimulus,
043,55,41.4544021018,tap,rctrl
043,56,42.0030638053,stimulus,
043,56,42.1738210567,tap,rctrl
043,57,42.7531262292,stimulus,
043,57,42.9423907322,tap,lctrl
043,58,43.5031652007,stimulus,
043,58,43.7099229639,tap,rctrl
043,59,44.2532048189,stimulus,
043,59,44.4774980344,tap,rctrl
043,60,45.0032460520,stimulus,
043,60,45.1815415004,tap,lctrl
043,61,45.7532995106,stimulus,
043,61,45.9178466260,tap,rctrl
043,62,46.5033528490,stimulus,
043,62,46.7020192050,tap,rctrl
043,63,47.2534150022,stimulus,
043,63,47.4060906798,tap,lctrl
043,64,48.0034638744,stimulus,
043,64,48.1580212982,tap,lctrl
043,65,48.7535232037,stimulus,
043,65,48.9099363769,tap,rctrl
043,66,49.5035547256,stimulus,
043,66,49.6775177721,tap,lctrl
043,67,50.2536145301,stimulus,
043,67,50.4938945105,tap,rctrl
043,68,51.0036581632,stimulus,
043,68,51.1979602891,tap,rctrl
043,69,51.7537021241,stimulus,
043,69,51.9821424950,tap,lctrl
043,70,52.5037701992,stimulus,
043,70,52.7340714232,tap,rctrl
043,71,53.2538199977,stimulus,
043,71,53.4215731427,tap,lctrl
043,72,54.0038867945,stimulus,
043,72,54.2057245218,tap,lctrl
043,73,54.7539496877,stimulus,
043,73,54.9898764543,tap,rctrl
043,74,55.5040204784,stimulus,
043,74,55.6773651874,tap,lctrl
043,75,56.2540805355,stimulus,
043,75,56.4459007850,tap,lctrl
043,76,57.0041386076,stimulus,
043,76,57.1822029332,tap,lctrl
043,77,57.7541971609,stimulus,
043,77,57.9175283800,tap,rctrl
043,78,58.5042476632,stimulus,
043,78,58.6860820225,tap,lctrl
043,79,59.2543054556,stimulus,
043,79,59.5014779963,tap,rctrl
043,80,60.0043455549,stimulus,
043,80,60.2055608033,tap,lctrl
043,81,60.7543893174,stimulus,
043,81,61.0053466045,tap,lctrl
043,82,61.5044465504,stimulus,
043,82,61.7416491949,tap,lctrl
043,83,62.2544985354,stimulus,
043,83,62.4613792629,tap,lctrl
043,84,63.0045628871,stimulus,
043,84,63.1976644699,tap,rctrl
043,85,63.7546322463,stimulus,
043,85,64.0140521525,tap,lctrl
043,86,64.5046786494,stimulus,
043,86,64.7337660914,tap,rctrl
043,87,65.2547362974,stimulus,
043,87,65.4534648093,tap,lctrl
043,88,66.0047907275,stimulus,
043,88,66.1731637949,tap,rctrl
043,89,66.7548591664,stimulus,
043,89,66.9094832633,tap,rctrl
043,90,67.5049332985,stimulus,
043,90,67.6779948671,tap,lctrl
043,91,68.2549976292,stimulus,
043,91,68.3977313802,tap,rctrl
043,92,69.0050330309,stimulus,
043,92,69.2619474578,tap,rctrl
043,93,69.7550862549,stimulus,
043,93,69.9972955811,tap,rctrl
043,94,70.5051388534,stimulus,
043,94,70.6857338128,tap,lctrl
043,95,71.2551876053,stimulus,
043,95,71.5011393414,tap,lctrl
043,96,72.0052304113,stimulus,
043,96,72.2218545168,tap,rctrl
043,97,72.7552660265,stimulus,
043,97,72.9571611458,tap,lctrl
043,98,73.5053035244,stimulus,
043,98,73.6934806292,tap,lctrl
043,99,74.2553643213,stimulus,
043,99,74.4455086422,tap,lctrl
043,100,75.0054046732,stimulus,
043,100,75.1651061039,tap,lctrl
043,101,79.0895702791,probe1,0
043,102,79.8523369097,stimulus,
043,103,80.6023590934,stimulus,
043,103,80.7011157606,tap,rctrl
043,104,81.3523962273,stimulus,
043,104,81.5653246773,tap,lctrl
043,105,82.1024337703,stimulus,
043,105,82.3495116020,tap,lctrl
043,106,82.8525007446,stimulus,
043,106,83.1170670907,tap,rctrl
043,107,83.6025568167,stimulus,
043,107,83.8533682013,tap,rctrl
043,108,84.3525998002,stimulus,
043,108,84.6052958484,tap,rctrl
043,109,85.1026414123,stimulus,
043,109,85.3572523072,tap,lctrl
043,110,85.8526936168,stimulus,
043,110,86.0935416946,tap,rctrl
043,111,86.6027918239,stimulus,
043,111,86.8454994526,tap,rctrl
043,112,87.3528146091,stimulus,
043,112,87.5651930218,tap,lctrl
043,113,88.1028480679,stimulus,
043,113,88.2536469495,tap,rctrl
043,114,88.8528968108,stimulus,
043,114,89.0212050818,tap,lctrl
043,115,89.6029642963,stimulus,
043,115,89.7575316659,tap,rctrl
043,116,90.3530045160,stimulus,
043,116,90.4928508301,tap,lctrl
043,117,91.1030344139,stimulus,
043,117,91.2613514144,tap,lctrl
043,118,91.8531130482,stimulus,
043,118,92.0767601159,tap,rctrl
043,119,92.6031459807,stimulus,
043,119,92.7652151084,tap,lctrl
043,120,93.3531787748,stimulus,
043,120,93.5327740617,tap,lctrl
043,121,94.1032318455,stimulus,
043,121,94.3013330184,tap,rctrl
043,122,94.8532823387,stimulus,
043,122,95.0376082195,tap,rctrl
043,123,95.6033439897,stimulus,
043,123,95.7729647878,tap,lctrl
043,124,96.3533924920,stimulus,
043,124,96.5414761660,tap,rctrl
043,125,97.1034523055,stimulus,
043,125,97.2455786120,tap,rctrl
043,126,97.8535009130,stimulus,
043,126,98.0131098573,tap,lctrl
043,127,98.6035687564,stimulus,
043,127,98.7806805458,tap,rctrl
043,128,99.3536309067,stimulus,
043,128,99.5169890819,tap,lctrl
043,129,100.1036851353,stimulus,
043,129,100.2367121696,tap,rctrl
043,130,100.8537369187,stimulus,
043,130,100.9730352018,tap,lctrl
043,131,101.6038047982,stimulus,
043,131,101.8206897376,tap,lctrl
043,132,102.3538566088,stimulus,
043,132,102.5569752634,tap,rctrl
043,133,103.1038876676,stimulus,
043,133,103.3255050895,tap,rctrl
043,134,103.8539316857,stimulus,
043,134,104.0608236282,tap,lctrl
043,135,104.6039973998,stimulus,
043,135,104.7649449702,tap,rctrl
043,136,105.3540303714,stimulus,
043,136,105.5490649902,tap,lctrl
043,137,106.1040938600,stimulus,
043,137,106.2853779293,tap,lctrl
043,138,106.8541574869,stimulus,
043,138,107.0529397187,tap,rctrl
043,139,107.6042169726,stimulus,
043,139,107.7892124085,tap,lctrl
043,140,108.3542574118,stimulus,
043,140,108.5567766851,tap,lctrl
043,141,109.1043040644,stimulus,
043,141,109.2765272221,tap,lctrl
043,142,109.8543571892,stimulus,
043,142,110.0128270245,tap,rctrl
043,143,110.6044190748,stimulus,
043,143,110.7647371950,tap,lctrl
043,144,111.3544573576,stimulus,
043,144,111.5010590543,tap,rctrl
043,145,112.1045289364,stimulus,
043,145,112.3965424813,tap,rctrl
043,146,112.8545839589,stimulus,
043,146,113.1171972000,tap,rctrl
043,147,113.6046336341,stimulus,
043,147,113.8369169825,tap,lctrl
043,148,114.3546785845,stimulus,
043,148,114.5243892645,tap,rctrl
043,149,115.1047104042,stimulus,
043,149,115.3251697399,tap,rctrl
043,150,115.8547608674,stimulus,
043,150,116.0448729450,tap,lctrl
043,151,116.6048186778,stimulus,
043,151,116.7968553826,tap,rctrl
043,152,117.3548609125,stimulus,
043,152,117.5643733227,tap,lctrl
043,153,118.1048916735,stimulus,
043,153,118.3006929053,tap,rctrl
043,154,118.8549325578,stimulus,
043,154,119.0526128472,tap,rctrl
043,155,119.6049718421,stimulus,
043,155,119.7244609086,tap,rctrl
043,156,120.3550543351,stimulus,
043,156,120.4607893363,tap,rctrl
043,157,121.1050828736,stimulus,
043,157,121.2605663526,tap,lctrl
043,158,121.8551412194,stimulus,
043,158,122.1091704411,tap,lctrl
043,159,122.6052017246,stimulus,
043,159,122.8444786941,tap,rctrl
043,160,123.3552669816,stimulus,
043,160,123.5651887928,tap,lctrl
043,161,124.1053001727,stimulus,
043,161,124.3171040790,tap,rctrl
043,162,124.8553679169,stimulus,
043,162,124.9246155535,tap,rctrl
043,163,125.6054098448,stimulus,
043,163,125.7731349991,tap,rctrl
043,164,129.4085338025,probe1,0
043,165,130.1712933384,stimulus,
043,165,130.5731014316,tap,rctrl
043,166,130.9213093808,stimulus,
043,166,131.1011038509,tap,rctrl
043,167,131.6713633898,stimulus,
043,167,131.9009314412,tap,rctrl
043,168,132.4214151582,stimulus,
043,168,132.6206196840,tap,lctrl
043,169,133.1714845234,stimulus,
043,169,133.3569001151,tap,lctrl
043,170,133.9215226138,stimulus,
043,170,134.0610007536,tap,rctrl
043,171,134.6715866858,stimulus,
043,171,134.8441931395,tap,lctrl
043,172,135.4216447068,stimulus,
043,172,135.6605600493,tap,lctrl
043,173,136.1717003248,stimulus,
043,173,136.3968850394,tap,rctrl
043,174,136.9217543188,stimulus,
043,174,137.1009419429,tap,lctrl
043,175,137.6717929264,stimulus,
043,175,137.9007394854,tap,lctrl
043,176,138.4218486226,stimulus,
043,176,138.6204347176,tap,rctrl
043,177,139.1718937204,stimulus,
043,177,139.3723897870,tap,lctrl
043,178,139.9219556691,stimulus,
043,178,140.0920927064,tap,lctrl
043,179,140.6719932993,stimulus,
043,179,140.8606159161,tap,lctrl
043,180,141.4220400061,stimulus,
043,180,141.6125932228,tap,rctrl
043,181,142.1721044962,stimulus,
043,181,142.3645000039,tap,rctrl
043,182,142.9221383520,stimulus,
043,182,143.0519331946,tap,lctrl
043,183,143.6722043579,stimulus,
043,183,143.8361271327,tap,rctrl
043,184,144.4222736569,stimulus,
043,184,144.6202915043,tap,rctrl
043,185,145.1723090014,stimulus,
043,185,145.3888823043,tap,rctrl
043,186,145.9223611668,stimulus,
043,186,146.1885914806,tap,lctrl
043,187,146.6724010135,stimulus,
043,187,146.9239768397,tap,lctrl
043,188,147.4224590014,stimulus,
043,188,147.6124045632,tap,rctrl
043,189,148.1724841144,stimulus,
043,189,148.3487038062,tap,lctrl
043,190,148.9225497023,stimulus,
043,190,149.1006150624,tap,lctrl
043,191,149.6726296930,stimulus,
043,191,149.7725090813,tap,lctrl
043,192,150.4226778614,stimulus,
043,192,150.5243969513,tap,rctrl
043,193,151.1727192660,stimulus,
043,193,151.2919848216,tap,rctrl
