# {'date': u'2018_jun_07_1342', 'frameRate': 99.785441258718905, 'expName': u'RNGT_HDtDCS', u'session': u'stimulation', u'participant': u'058'}
subj,trial,time,stimulus,response
058,0,0.0001386166,stimulus,
058,0,0.3653631256,tap,rctrl
058,1,0.7501823385,stimulus,
058,1,0.9258788138,tap,lctrl
058,2,1.5002445443,stimulus,
058,2,1.5655156293,tap,rctrl
058,3,2.2502834332,stimulus,
058,3,2.2695570312,tap,lctrl
058,4,3.0003485803,stimulus,
058,4,3.0371315194,tap,rctrl
058,4,3.7089759979,tap,lctrl
058,5,3.7503956254,stimulus,
058,5,4.4931743606,tap,lctrl
058,6,4.5004572628,stimulus,
058,7,5.2505210835,stimulus,
058,7,5.2616479362,tap,lctrl
058,8,6.0005845705,stimulus,
058,8,6.0291953152,tap,rctrl
058,9,6.7506790612,stimulus,
058,9,6.7811130962,tap,lctrl
058,10,7.5007199562,stimulus,
058,10,7.5330695650,tap,rctrl
058,10,8.2215217800,tap,rctrl
058,11,8.2507745350,stimulus,
058,11,8.9890574179,tap,rctrl
058,12,9.0008314807,stimulus,
058,12,9.7410043922,tap,rctrl
058,13,9.7508908144,stimulus,
058,13,10.4772953419,tap,rctrl
058,14,10.5009512969,stimulus,
058,14,11.2135630771,tap,rctrl
058,15,11.2510037194,stimulus,
058,15,11.9489141492,tap,rctrl
058,16,12.0010453782,stimulus,
058,16,12.7008196958,tap,rctrl
058,17,12.7511110485,stimulus,
058,17,13.4693469485,tap,rctrl
058,18,13.5011645567,stimulus,
058,19,14.2512227024,stimulus,
058,19,14.3013616885,tap,lctrl
058,20,15.0012729054,stimulus,
058,20,15.0366542807,tap,rctrl
058,20,15.7251062461,tap,lctrl
058,21,15.7512986277,stimulus,
058,22,16.5013676815,stimulus,
058,22,16.5249105261,tap,lctrl
058,23,17.2514141011,stimulus,
058,23,17.3412714159,tap,lctrl
058,24,18.0014594080,stimulus,
058,24,18.1087903895,tap,lctrl
058,25,18.7515089403,stimulus,
058,25,18.7806175751,tap,rctrl
058,25,19.3568215097,tap,lctrl
058,26,19.5015424489,stimulus,
058,26,20.1087140431,tap,rctrl
058,27,20.2515780808,stimulus,
058,27,20.7327244424,tap,lctrl
058,28,21.0016263621,stimulus,
058,28,21.5012324294,tap,rctrl
058,29,21.7516623157,stimulus,
058,29,22.0608279839,tap,lctrl
058,30,22.5017377844,stimulus,
058,30,22.7326246680,tap,rctrl
058,31,23.2517970007,stimulus,
058,31,23.4689788464,tap,lctrl
058,32,24.0018299409,stimulus,
058,32,24.0606916088,tap,rctrl
058,33,24.7518883633,stimulus,
058,33,24.7647891959,tap,lctrl
058,33,25.4845501579,tap,rctrl
058,34,25.5019445632,stimulus,
058,34,26.2208013521,tap,lctrl
058,35,26.2520015059,stimulus,
058,35,26.9248714721,tap,rctrl
058,36,27.0020515946,stimulus,
058,36,27.6924242586,tap,lctrl
058,37,27.7520937256,stimulus,
058,37,28.4765807153,tap,lctrl
058,38,28.5021383708,stimulus,
058,39,29.2521763876,stimulus,
058,39,29.2763263109,tap,rctrl
058,39,29.9804119615,tap,lctrl
058,40,30.0022269064,stimulus,
058,41,30.7522941677,stimulus,
058,41,30.7801666667,tap,rctrl
058,41,31.5008714339,tap,lctrl
058,42,31.5023480849,stimulus,
058,42,32.1883164044,tap,rctrl
058,43,32.2524034216,stimulus,
058,43,32.8767811364,tap,lctrl
058,44,33.0024806406,stimulus,
058,44,33.6286930137,tap,rctrl
058,45,33.7525150785,stimulus,
058,45,34.4441091508,tap,lctrl
058,46,34.5025567103,stimulus,
058,46,35.0846729570,tap,rctrl
058,47,35.2526157973,stimulus,
058,47,35.8522204082,tap,lctrl
058,48,36.0026781444,stimulus,
058,48,36.6207865623,tap,rctrl
058,49,36.7527359743,stimulus,
058,49,37.5006432128,tap,lctrl
058,50,37.5027819488,stimulus,
058,50,38.1246350742,tap,rctrl
058,51,38.2528227024,stimulus,
058,51,38.9400276239,tap,lctrl
058,52,39.0028562020,stimulus,
058,52,39.5483728861,tap,rctrl
058,53,39.7529033404,stimulus,
