# {'date': u'2018_mar_21_1428', 'frameRate': 99.785343463040434, 'expName': u'RNGT_HDtDCS', u'session': u'baseline', u'participant': u'041'}
subj,trial,time,stimulus,response
041,0,0.0001105288,stimulus,
041,1,0.7501342658,stimulus,
041,1,0.9982025233,tap,lctrl
041,2,1.5001965710,stimulus,
041,2,1.8304488393,tap,lctrl
041,3,2.2502294237,stimulus,
041,3,2.4541704753,tap,rctrl
041,4,3.0002841440,stimulus,
041,4,3.1904920065,tap,rctrl
041,5,3.7503359019,stimulus,
041,5,3.7822826699,tap,lctrl
041,6,4.5003858583,stimulus,
041,6,4.6465534829,tap,rctrl
041,7,5.2504256343,stimulus,
041,7,5.4462949942,tap,lctrl
041,8,6.0004667666,stimulus,
041,8,6.1348031970,tap,lctrl
041,9,6.7505154328,stimulus,
041,9,6.8222540539,tap,lctrl
041,10,7.5005738944,stimulus,
041,10,7.5106931682,tap,lctrl
041,11,8.2506223651,stimulus,
041,11,8.2950225894,tap,rctrl
041,12,9.0006657561,stimulus,
041,12,9.0780596341,tap,rctrl
041,13,9.7507262328,stimulus,
041,13,9.7665438610,tap,rctrl
041,14,10.5007809019,stimulus,
041,14,10.5340822656,tap,lctrl
041,15,11.2508241726,stimulus,
041,15,11.3504603280,tap,rctrl
041,16,12.0008671095,stimulus,
041,16,12.0223341601,tap,lctrl
041,17,12.7509119471,stimulus,
041,17,12.7899088833,tap,lctrl
041,18,13.5009634433,stimulus,
041,18,13.5261796839,tap,rctrl
041,18,14.2303182826,tap,lctrl
041,19,14.2510105215,stimulus,
041,20,15.0010629471,stimulus,
041,20,15.2546990874,tap,lctrl
041,21,15.7511150539,stimulus,
041,21,15.8464549991,tap,rctrl
041,22,16.5011871455,stimulus,
041,22,16.5661704031,tap,rctrl
041,23,17.2512222418,stimulus,
041,23,17.3503544745,tap,rctrl
041,24,18.0012753711,stimulus,
041,24,18.0544174074,tap,lctrl
041,25,18.7513102840,stimulus,
041,25,18.7741398971,tap,rctrl
041,26,19.5013728298,stimulus,
041,26,19.5582829191,tap,rctrl
041,26,20.1979318641,tap,lctrl
041,27,20.2514298207,stimulus,
041,27,20.9664973740,tap,lctrl
041,28,21.0014521020,stimulus,
041,28,21.7018037607,tap,lctrl
041,29,21.7514993246,stimulus,
041,29,22.4547263634,tap,rctrl
041,30,22.5015477802,stimulus,
041,30,23.2378838046,tap,lctrl
041,31,23.2515915412,stimulus,
041,32,24.0016447276,stimulus,
041,32,24.0220444355,tap,lctrl
041,33,24.7516999171,stimulus,
041,33,24.9019123273,tap,lctrl
041,34,25.5017491336,stimulus,
041,34,25.6060316329,tap,rctrl
041,35,26.2518088464,stimulus,
041,35,26.5659566154,tap,lctrl
041,36,27.0018708749,stimulus,
041,36,27.0942714313,tap,rctrl
041,37,27.7519401064,stimulus,
041,37,27.9106523177,tap,rctrl
041,38,28.5020029981,stimulus,
041,38,28.5825491001,tap,rctrl
041,39,29.2520521274,stimulus,
041,39,29.3022506576,tap,lctrl
041,40,30.0020832508,stimulus,
041,40,30.0697737479,tap,rctrl
041,41,30.7521736701,stimulus,
041,41,30.7904820950,tap,lctrl
041,42,31.5022108025,stimulus,
041,42,31.5101915803,tap,lctrl
041,43,32.2522529153,stimulus,
041,43,32.3422244145,tap,rctrl
041,43,32.9984113095,tap,rctrl
041,44,33.0022802312,stimulus,
041,45,33.7523369365,stimulus,
041,45,33.7660090071,tap,lctrl
041,46,34.5024066612,stimulus,
041,46,34.6624481300,tap,rctrl
041,47,35.2524659078,stimulus,
041,47,35.4944705733,tap,lctrl
041,48,36.0025226070,stimulus,
041,48,36.1184883072,tap,lctrl
041,49,36.7525576431,stimulus,
041,49,36.9182602545,tap,rctrl
041,50,37.5026003936,stimulus,
041,50,37.6546239329,tap,rctrl
041,51,38.2526528462,stimulus,
041,51,38.4543539615,tap,rctrl
041,52,39.0027018131,stimulus,
041,52,39.1095989989,tap,lctrl
041,53,39.7527711980,stimulus,
041,53,39.8938041620,tap,rctrl
041,54,40.5028054011,stimulus,
041,54,40.5500237606,tap,lctrl
041,54,41.2384710794,tap,lctrl
041,55,41.2528523108,stimulus,
041,56,42.0029088086,stimulus,
041,56,42.0382575259,tap,rctrl
041,57,42.7529756701,stimulus,
041,57,42.8859040043,tap,lctrl
041,58,43.5030072687,stimulus,
041,58,43.5577348110,tap,rctrl
041,59,44.2530772280,stimulus,
041,59,44.4220194195,tap,rctrl
041,60,45.0031400385,stimulus,
041,60,45.1417116416,tap,lctrl
041,61,45.7531712040,stimulus,
041,61,45.8135996872,tap,rctrl
041,62,46.5032489257,stimulus,
041,62,46.6143790407,tap,rctrl
041,63,47.2532888280,stimulus,
041,63,47.5420704745,tap,lctrl
041,64,48.0033440445,stimulus,
041,64,48.1817073082,tap,lctrl
041,65,48.7534009542,stimulus,
041,65,48.9502421356,tap,rctrl
041,66,49.5034685436,stimulus,
041,66,49.7656837900,tap,lctrl
041,67,50.2535283737,stimulus,
041,67,50.5497975008,tap,rctrl
041,68,51.0035699993,stimulus,
041,68,51.1581826402,tap,rctrl
041,69,51.7536452097,stimulus,
041,69,51.8456604444,tap,lctrl
041,70,52.5036959420,stimulus,
041,70,52.5497362044,tap,lctrl
041,71,53.2537334924,stimulus,
041,71,53.4295905444,tap,rctrl
041,72,54.0037967330,stimulus,
041,72,54.0702001951,tap,rctrl
041,73,54.7538526472,stimulus,
041,73,54.9979369459,tap,rctrl
041,74,55.5039184141,stimulus,
041,74,55.6864067819,tap,rctrl
041,75,56.2539694382,stimulus,
041,75,56.3738764267,tap,lctrl
041,76,57.0040391569,stimulus,
041,76,57.1580511057,tap,rctrl
041,77,57.7541011764,stimulus,
041,77,57.8455220648,tap,lctrl
041,78,58.5041626515,stimulus,
041,78,58.5496188983,tap,lctrl
041,79,59.2542088966,stimulus,
041,79,59.3181666910,tap,lctrl
041,80,60.0042616139,stimulus,
041,80,60.0701169580,tap,rctrl
041,81,60.7543007222,stimulus,
041,81,60.8542873453,tap,lctrl
041,82,61.5043794665,stimulus,
041,82,61.5583661217,tap,rctrl
041,83,62.2544149838,stimulus,
041,83,62.3893829784,tap,rctrl
041,84,63.0044430756,stimulus,
041,84,63.0455969439,tap,lctrl
041,85,63.7544843855,stimulus,
041,85,63.7975692379,tap,rctrl
041,86,75.2726452711,probe1,0
041,87,76.0344405184,stimulus,
041,87,76.5502311384,tap,rctrl
041,88,76.7844652508,stimulus,
041,88,77.1420494528,tap,lctrl
041,89,77.5345005186,stimulus,
041,89,77.7494018569,tap,lctrl
041,90,78.2845486945,stimulus,
