# {'date': u'2018_mar_06_1535', 'frameRate': 99.782891442404861, 'expName': u'RNGT_HDtDCS', u'session': u'stimulation', u'participant': u'002'}
subj,trial,time,stimulus,response
002,0,0.0001410695,stimulus,
002,0,0.5626512705,tap,rctrl
002,1,0.7501846575,stimulus,
002,1,1.0430676054,tap,rctrl
002,2,1.5002556979,stimulus,
002,2,1.5870331327,tap,rctrl
002,3,2.2502987927,stimulus,
002,3,2.2910703251,tap,rctrl
002,3,2.9629404645,tap,lctrl
002,4,3.0003512799,stimulus,
002,5,3.7503933010,stimulus,
002,5,3.7627102418,tap,rctrl
002,5,4.4990636347,tap,lctrl
002,6,4.5004408108,stimulus,
002,7,5.2504865612,stimulus,
002,7,5.4101721455,tap,rctrl
002,8,6.0005485341,stimulus,
002,8,6.1464531450,tap,lctrl
002,9,6.7506177910,stimulus,
002,9,6.8984211556,tap,rctrl
002,10,7.5006803233,stimulus,
002,10,7.6346801733,tap,lctrl
002,11,8.2507410329,stimulus,
002,11,8.3544337630,tap,lctrl
002,12,9.0007779443,stimulus,
002,12,9.1229415833,tap,rctrl
002,13,9.7508122091,stimulus,
002,13,9.8104096098,tap,lctrl
002,14,10.5008611144,stimulus,
002,14,10.5623518221,tap,lctrl
002,15,11.2509032528,stimulus,
002,15,11.2986450110,tap,rctrl
002,16,12.0009510333,stimulus,
002,16,12.0184143900,tap,lctrl
002,17,12.7509873251,stimulus,
002,17,12.8025068012,tap,lctrl
002,18,13.5010567114,stimulus,
002,18,13.5544569834,tap,rctrl
002,19,14.2511162602,stimulus,
002,19,14.3063719208,tap,lctrl
002,20,15.0011696527,stimulus,
002,20,15.1707709111,tap,rctrl
002,21,15.7512220707,stimulus,
002,21,15.9381761785,tap,lctrl
002,22,16.5012826330,stimulus,
002,22,16.7546186035,tap,rctrl
002,23,17.2513383142,stimulus,
002,23,17.4108189708,tap,lctrl
002,24,18.0013776346,stimulus,
002,24,18.1940081958,tap,rctrl
002,25,18.7514333909,stimulus,
002,25,18.9146510410,tap,lctrl
002,26,19.5015003111,stimulus,
002,26,19.6343880083,tap,rctrl
002,27,20.2515521938,stimulus,
002,27,20.3706778618,tap,lctrl
002,28,21.0016019682,stimulus,
002,28,21.0581558702,tap,lctrl
002,29,21.7516418089,stimulus,
002,29,21.8267164149,tap,rctrl
002,30,22.5016824917,stimulus,
002,30,22.6264986342,tap,lctrl
002,31,23.2517397909,stimulus,
002,31,23.3940589950,tap,rctrl
002,32,24.0017737519,stimulus,
002,32,24.0658847258,tap,lctrl
002,33,24.7518131054,stimulus,
002,33,24.8823011270,tap,lctrl
002,34,25.5018638753,stimulus,
002,34,25.6664509693,tap,rctrl
002,35,26.2519064167,stimulus,
002,35,26.4183584691,tap,lctrl
002,36,27.0019399567,stimulus,
002,36,27.1546861870,tap,rctrl
002,37,27.7519990814,stimulus,
002,37,27.8421542315,tap,lctrl
002,38,28.5020612949,stimulus,
002,38,28.6106891163,tap,rctrl
002,39,29.2521199895,stimulus,
002,39,29.2981747246,tap,lctrl
002,40,30.0021710963,stimulus,
002,40,30.0501296376,tap,lctrl
002,41,30.7522199504,stimulus,
002,41,30.8664709386,tap,rctrl
002,42,31.5022908284,stimulus,
002,42,31.6018508872,tap,lctrl
002,43,32.2523285488,stimulus,
002,43,32.3381614564,tap,rctrl
002,44,33.0023808195,stimulus,
002,44,33.0422387537,tap,lctrl
002,45,33.7524157219,stimulus,
002,45,33.7941337905,tap,lctrl
002,46,34.5024942510,stimulus,
002,46,34.6261693236,tap,rctrl
002,47,35.2525338210,stimulus,
002,47,35.3302433517,tap,lctrl
002,48,36.0025910149,stimulus,
002,48,36.1300365453,tap,rctrl
002,49,36.7526261308,stimulus,
002,49,36.8184565005,tap,lctrl
002,50,37.5026810571,stimulus,
002,50,37.6338664862,tap,lctrl
002,51,38.2527277128,stimulus,
002,51,38.4659359138,tap,rctrl
002,52,39.0028043862,stimulus,
002,52,39.0899241188,tap,lctrl
002,53,39.7528494629,stimulus,
002,53,39.8897045727,tap,rctrl
002,54,40.5028839774,stimulus,
002,54,40.6259961856,tap,lctrl
002,55,41.2529242060,stimulus,
002,55,41.2822358248,tap,rctrl
002,56,42.0029931743,stimulus,
002,56,42.0819965766,tap,rctrl
002,57,42.7530517396,stimulus,
002,57,42.7704630938,tap,lctrl
002,57,43.4579651139,tap,rctrl
002,58,43.5030988554,stimulus,
002,59,44.2531605967,stimulus,
002,59,44.4657612420,tap,lctrl
002,60,45.0032023802,stimulus,
002,60,45.2020274988,tap,rctrl
002,61,45.7537599097,stimulus,
002,61,45.9217604119,tap,rctrl
002,62,46.5033113937,stimulus,
002,62,46.5457897835,tap,lctrl
002,63,47.2533511562,stimulus,
002,63,47.3455837531,tap,lctrl
002,64,48.0033872856,stimulus,
002,64,48.0984665047,tap,rctrl
002,65,48.7534207384,stimulus,
002,65,48.8982594788,tap,rctrl
002,66,49.5034813127,stimulus,
002,66,49.6023468993,tap,lctrl
002,67,50.2535429607,stimulus,
002,67,50.3376815671,tap,rctrl
002,68,51.0035776255,stimulus,
002,68,51.1384420637,tap,rctrl
002,69,51.7536227654,stimulus,
002,69,51.8903695964,tap,rctrl
002,70,52.5036746180,stimulus,
002,70,52.6100388048,tap,rctrl
002,71,53.2537221970,stimulus,
002,71,53.3297681511,tap,rctrl
002,72,54.0037921878,stimulus,
002,72,54.0661237966,tap,lctrl
002,73,54.7538342841,stimulus,
002,73,54.8502239070,tap,rctrl
002,74,55.5039007682,stimulus,
002,74,55.6978453152,tap,lctrl
002,75,56.2539494389,stimulus,
002,75,56.4820221858,tap,rctrl
002,76,57.0040065155,stimulus,
002,76,57.1861176785,tap,lctrl
002,77,57.7540658718,stimulus,
002,77,57.9380205588,tap,rctrl
002,78,58.5040981908,stimulus,
002,78,58.6098618714,tap,lctrl
002,79,59.2541506419,stimulus,
002,79,59.3774134744,tap,rctrl
002,80,60.0042149726,stimulus,
002,80,60.0981451910,tap,lctrl
002,81,60.7542529426,stimulus,
002,81,60.8334468125,tap,rctrl
002,82,61.5043135470,stimulus,
