# {'date': u'2018_jun_07_1609', 'frameRate': 99.783548731006519, 'expName': u'RNGT_HDtDCS', u'session': u'baseline', u'participant': u'059'}
subj,trial,time,stimulus,response
059,0,0.0001120277,stimulus,
059,0,0.3985779790,tap,rctrl
059,1,0.7501448777,stimulus,
059,1,0.8780054452,tap,rctrl
059,1,1.4542122850,tap,rctrl
059,2,1.5002005693,stimulus,
059,3,2.2502607811,stimulus,
059,3,2.3984726197,tap,rctrl
059,4,3.0003274920,stimulus,
059,4,3.1826443634,tap,rctrl
059,5,3.7503837009,stimulus,
059,5,3.8544627132,tap,lctrl
059,6,4.5004461773,stimulus,
059,6,4.5741728491,tap,lctrl
059,7,5.2504879895,stimulus,
059,7,5.3104627913,tap,lctrl
059,8,6.0005377023,stimulus,
059,8,6.0936307671,tap,rctrl
059,8,6.7342514863,tap,lctrl
059,9,6.7505964525,stimulus,
059,10,7.5006471337,stimulus,
059,10,7.5017806432,tap,rctrl
059,10,8.2058844858,tap,lctrl
059,11,8.2506931984,stimulus,
059,11,8.9900199987,tap,rctrl
059,12,9.0007574252,stimulus,
059,12,9.7096986346,tap,lctrl
059,13,9.7508163257,stimulus,
059,14,10.5008726158,stimulus,
059,14,10.5104500281,tap,rctrl
059,15,11.2509209753,stimulus,
059,15,11.2780199119,tap,rctrl
059,16,12.0009766939,stimulus,
059,16,12.1900801323,tap,rctrl
059,17,12.7510247045,stimulus,
059,17,12.8140517205,tap,rctrl
059,18,13.5010799570,stimulus,
059,18,13.5982347511,tap,rctrl
059,19,14.2511381057,stimulus,
059,19,14.3179756083,tap,rctrl
059,20,15.0011883869,stimulus,
059,20,15.0376261425,tap,rctrl
059,21,15.7512335735,stimulus,
059,21,15.7895229525,tap,rctrl
059,21,16.4614049881,tap,lctrl
059,22,16.5012836863,stimulus,
059,23,17.2513478168,stimulus,
059,23,17.3100261954,tap,lctrl
059,24,18.0013932259,stimulus,
059,24,18.0140696393,tap,lctrl
059,25,18.7514406561,stimulus,
059,25,18.7660019613,tap,rctrl
059,25,19.4700630771,tap,lctrl
059,26,19.5014823720,stimulus,
059,26,20.1897732852,tap,rctrl
059,27,20.2515169663,stimulus,
