# {'date': u'2018_mai_15_1443', 'frameRate': 99.788053657581912, 'expName': u'RNGT_HDtDCS', u'session': u'baseline', u'participant': u'052'}
subj,trial,time,stimulus,response
052,0,0.0001084146,stimulus,
052,1,0.7501592612,stimulus,
052,2,1.5002079995,stimulus,
052,2,1.6319985491,tap,lctrl
052,3,2.2502592221,stimulus,
052,3,2.3360295453,tap,rctrl
052,4,3.0002981139,stimulus,
052,4,3.0723384991,tap,lctrl
052,5,3.7503561604,stimulus,
052,5,3.7920334490,tap,rctrl
052,6,4.5004181950,stimulus,
052,6,4.5127562322,tap,lctrl
052,7,5.2504702446,stimulus,
052,7,5.4561962209,tap,lctrl
052,8,6.0005216386,stimulus,
052,8,6.2558632002,tap,rctrl
052,9,6.7505579259,stimulus,
052,9,6.9599678562,tap,rctrl
052,10,7.5005976537,stimulus,
052,10,7.6640208403,tap,lctrl
052,11,8.2506471259,stimulus,
052,11,8.4159505390,tap,lctrl
052,12,9.0006910432,stimulus,
052,12,9.2167535886,tap,lctrl
052,13,9.7507586777,stimulus,
052,13,9.9364526979,tap,rctrl
052,14,10.5007918161,stimulus,
052,14,10.6405307406,tap,rctrl
052,15,11.2508312162,stimulus,
052,15,11.3924666468,tap,lctrl
052,16,12.0008710493,stimulus,
052,16,12.0799613170,tap,rctrl
052,17,12.7509075862,stimulus,
052,17,12.8485033413,tap,lctrl
052,18,13.5009451968,stimulus,
052,18,13.6961458920,tap,rctrl
052,19,14.2510128614,stimulus,
052,19,14.4002434653,tap,rctrl
052,20,15.0010721110,stimulus,
052,20,15.2322428982,tap,lctrl
052,21,15.7511197786,stimulus,
052,21,16.0163839322,tap,lctrl
052,22,16.5011680147,stimulus,
052,22,16.6882405223,tap,rctrl
052,23,17.2512202358,stimulus,
052,23,17.4079429579,tap,rctrl
052,24,18.0012766373,stimulus,
052,24,18.1286328720,tap,lctrl
052,25,18.7513424252,stimulus,
052,25,18.8483378009,tap,lctrl
052,26,19.5013841109,stimulus,
052,26,19.6325045310,tap,lctrl
052,27,20.2514323380,stimulus,
052,27,20.3679104180,tap,lctrl
052,28,21.0014828929,stimulus,
052,28,21.1363998170,tap,rctrl
052,29,21.7515398568,stimulus,
052,29,21.8561022496,tap,rctrl
052,30,22.5015857921,stimulus,
052,30,22.6402749346,tap,lctrl
052,31,23.2516479469,stimulus,
052,31,23.3921829762,tap,rctrl
052,32,24.0016849560,stimulus,
052,32,24.1119378177,tap,rctrl
052,33,24.7517341545,stimulus,
052,33,24.8326103965,tap,lctrl
052,34,25.5017955394,stimulus,
052,34,25.6480086977,tap,rctrl
052,35,26.2518456643,stimulus,
052,35,26.4322027089,tap,lctrl
052,36,27.0018877410,stimulus,
052,36,27.1997521239,tap,rctrl
052,37,27.7519431109,stimulus,
052,37,27.9682725905,tap,lctrl
052,38,28.5019967304,stimulus,
052,38,28.6879651284,tap,lctrl
052,39,29.2520401184,stimulus,
052,39,29.4243291586,tap,rctrl
052,40,30.0020850523,stimulus,
052,40,30.1117835494,tap,lctrl
052,41,30.7521637273,stimulus,
052,41,30.8324716680,tap,rctrl
052,42,31.5022042582,stimulus,
052,42,31.5677624698,tap,lctrl
052,43,32.2522528131,stimulus,
052,43,32.3675573042,tap,rctrl
052,44,33.0023181769,stimulus,
052,44,33.1361277464,tap,lctrl
052,45,33.7523799197,stimulus,
052,45,33.8236147956,tap,rctrl
052,46,34.5024126191,stimulus,
052,46,34.5765288269,tap,lctrl
052,47,35.2524595379,stimulus,
052,47,35.3919069778,tap,lctrl
052,48,36.0025163093,stimulus,
052,48,36.1917125430,tap,rctrl
052,49,36.7525505304,stimulus,
052,49,36.9125188386,tap,rctrl
052,50,37.5026102101,stimulus,
052,50,37.6799638420,tap,lctrl
052,51,38.2526493364,stimulus,
052,51,38.4641296940,tap,rctrl
052,52,39.0027154852,stimulus,
052,52,39.2483086586,tap,rctrl
052,53,39.7527494387,stimulus,
052,53,39.9836410151,tap,rctrl
052,54,40.5027825651,stimulus,
