# {'date': u'2018_mar_15_1222', 'frameRate': 99.784176571776044, 'expName': u'RNGT_HDtDCS', u'session': u'stimulation', u'participant': u'027'}
subj,trial,time,stimulus,response
027,0,0.0007532083,stimulus,
027,0,0.4024684756,tap,lctrl
027,1,0.7507864341,stimulus,
027,1,0.8829218708,tap,rctrl
027,2,1.5008314763,stimulus,
027,2,1.5870052738,tap,rctrl
027,3,2.2508702509,stimulus,
027,3,2.3223109992,tap,lctrl
027,4,3.0009595391,stimulus,
027,4,3.0908479324,tap,rctrl
027,5,3.7509715561,stimulus,
027,5,3.8427900568,tap,rctrl
027,6,4.5010167306,stimulus,
027,6,4.5791296005,tap,rctrl
027,6,5.2343692842,tap,rctrl
027,7,5.2510370002,stimulus,
027,8,6.0011057774,stimulus,
027,8,6.0185195469,tap,lctrl
027,9,6.7511692404,stimulus,
027,9,6.7548369194,tap,rctrl
027,10,7.5012297741,stimulus,
027,10,7.6024493085,tap,lctrl
027,11,8.2512894115,stimulus,
027,11,8.3221490816,tap,lctrl
027,12,9.0013472896,stimulus,
027,12,9.1385419333,tap,lctrl
027,13,9.7513901544,stimulus,
027,13,9.7781627446,tap,rctrl
027,14,10.5014560895,stimulus,
027,14,10.5144838825,tap,rctrl
027,15,11.2515050173,stimulus,
027,15,11.3142469214,tap,lctrl
027,16,12.0015551271,stimulus,
027,16,12.0027233707,tap,rctrl
027,17,12.7516179826,stimulus,
027,17,12.7702529905,tap,lctrl
027,18,13.5016705555,stimulus,
027,18,13.5065767419,tap,rctrl
027,19,14.2517130413,stimulus,
027,19,14.2907232843,tap,lctrl
027,20,15.0017535061,stimulus,
027,20,15.0260474666,tap,lctrl
027,21,15.7518056850,stimulus,
027,21,15.8424292417,tap,lctrl
027,22,16.5018518460,stimulus,
027,22,16.5621228526,tap,rctrl
027,23,17.2518971618,stimulus,
027,23,17.3463021254,tap,rctrl
027,24,18.0019355274,stimulus,
027,24,18.0347057215,tap,lctrl
027,25,18.7519947588,stimulus,
027,25,18.8345178004,tap,rctrl
027,26,19.5020385499,stimulus,
027,26,19.5864783337,tap,lctrl
027,27,20.2520673216,stimulus,
