# {'date': u'2018_jun_12_0932', 'frameRate': 99.782636410800635, 'expName': u'RNGT_HDtDCS', u'session': u'baseline', u'participant': u'060'}
subj,trial,time,stimulus,response
060,0,0.0001051665,stimulus,
060,1,0.7501517785,stimulus,
060,1,0.7833445893,tap,rctrl
060,2,1.5002064056,stimulus,
060,2,1.5030292656,tap,lctrl
060,2,2.1904887541,tap,lctrl
060,3,2.2502407620,stimulus,
060,4,3.0003061168,stimulus,
060,4,3.0547617084,tap,rctrl
060,4,3.7432447263,tap,lctrl
060,5,3.7503338237,stimulus,
060,5,4.4629168584,tap,lctrl
060,6,4.5003793049,stimulus,
060,6,5.1992263415,tap,lctrl
060,7,5.2504109727,stimulus,
060,7,5.9189588973,tap,rctrl
060,8,6.0004630012,stimulus,
060,8,6.7031077057,tap,rctrl
060,9,6.7505153486,stimulus,
060,9,7.4550427758,tap,rctrl
060,10,7.5005591967,stimulus,
060,10,8.1747384836,tap,lctrl
060,11,8.2506158208,stimulus,
060,12,9.0006969199,stimulus,
060,12,9.2304203600,tap,rctrl
060,13,9.7507317966,stimulus,
060,13,9.8710052167,tap,lctrl
060,14,10.5007963033,stimulus,
060,14,10.5750984984,tap,lctrl
060,15,11.2508317335,stimulus,
060,15,11.2791574855,tap,rctrl
060,16,12.0008847575,stimulus,
060,16,12.1112197933,tap,rctrl
060,17,12.7509328613,stimulus,
060,17,12.8787601196,tap,lctrl
060,18,13.5009694734,stimulus,
060,18,13.5984606906,tap,rctrl
060,19,14.2509986299,stimulus,
060,19,14.2869185868,tap,rctrl
060,19,14.9743863730,tap,lctrl
060,20,15.0010486855,stimulus,
060,21,15.7511219410,stimulus,
060,21,15.7908068984,tap,lctrl
060,22,16.5011663245,stimulus,
060,22,16.5105183866,tap,rctrl
060,22,17.2311680182,tap,lctrl
060,23,17.2511990840,stimulus,
060,23,17.9987348467,tap,lctrl
060,24,18.0012404810,stimulus,
060,24,18.7350653583,tap,rctrl
060,25,18.7512807262,stimulus,
060,26,19.5013328961,stimulus,
060,26,19.7584809221,tap,rctrl
060,27,20.2513878750,stimulus,
060,27,20.3502569660,tap,rctrl
060,28,21.0014579005,stimulus,
060,28,21.0230794888,tap,lctrl
060,28,21.6305023046,tap,lctrl
060,29,21.7515162839,stimulus,
060,30,22.5015720568,stimulus,
060,30,22.6226743937,tap,lctrl
060,31,23.2516270568,stimulus,
060,31,23.3423685136,tap,rctrl
060,32,24.0016675576,stimulus,
060,32,24.1588331771,tap,rctrl
060,33,24.7517197275,stimulus,
060,33,24.8306229915,tap,lctrl
060,34,25.5017582103,stimulus,
060,34,25.6470732822,tap,rctrl
060,35,26.2517881758,stimulus,
060,35,26.3823331247,tap,lctrl
060,36,27.0018521742,stimulus,
060,36,27.0542341086,tap,rctrl
060,37,27.7519085877,stimulus,
060,37,27.8227372699,tap,rctrl
060,38,28.5019639937,stimulus,
060,38,28.7827022582,tap,rctrl
060,39,29.2520061757,stimulus,
060,39,29.4389491439,tap,rctrl
060,40,30.0020629411,stimulus,
060,40,30.1107743627,tap,lctrl
060,41,30.7521248042,stimulus,
060,41,30.8627259049,tap,rctrl
060,42,31.5021867365,stimulus,
060,42,31.6468917268,tap,lctrl
060,43,32.2522234779,stimulus,
060,43,32.3665803670,tap,lctrl
060,44,33.0022858553,stimulus,
060,44,33.1341316046,tap,lctrl
060,45,33.7523434808,stimulus,
060,45,33.8069647258,tap,lctrl
060,46,34.5024072807,stimulus,
060,46,34.5901859502,tap,rctrl
060,47,35.2524500251,stimulus,
060,47,35.3264744951,tap,rctrl
060,48,36.0025008417,stimulus,
060,48,36.0305696895,tap,lctrl
060,49,36.7525424222,stimulus,
060,49,36.7981397691,tap,rctrl
060,50,37.5025812869,stimulus,
060,50,37.5989010745,tap,rctrl
060,51,38.2526113426,stimulus,
060,51,38.3342231453,tap,rctrl
060,52,39.0026526434,stimulus,
060,52,39.1662447104,tap,lctrl
060,53,39.7527095591,stimulus,
060,53,39.8703546777,tap,lctrl
060,54,40.5027824027,stimulus,
060,54,40.6388640195,tap,lctrl
060,55,41.2528093185,stimulus,
060,55,41.3429362155,tap,rctrl
060,56,42.0028633260,stimulus,
060,56,42.1261288325,tap,lctrl
060,57,42.7528995742,stimulus,
060,57,42.8780910033,tap,rctrl
060,58,43.5029563216,stimulus,
060,58,43.5821877857,tap,lctrl
060,59,44.2530050870,stimulus,
060,59,44.3341009852,tap,rctrl
060,60,45.0030643576,stimulus,
060,60,45.0860064163,tap,rctrl
060,61,45.7531127080,stimulus,
060,61,45.8223246482,tap,lctrl
060,62,46.5031742463,stimulus,
060,62,46.6065186233,tap,rctrl
060,63,47.2532205756,stimulus,
060,63,47.3262128184,tap,lctrl
060,64,48.0032930703,stimulus,
060,64,48.0302687529,tap,lctrl
060,65,48.7533354658,stimulus,
060,65,48.9267646334,tap,rctrl
060,66,49.5033930763,stimulus,
060,66,49.6464715563,tap,rctrl
060,67,50.2534348703,stimulus,
060,67,50.3984197872,tap,lctrl
060,68,51.0034910282,stimulus,
060,68,51.1024618511,tap,lctrl
060,69,51.7535401214,stimulus,
060,69,51.8544315135,tap,rctrl
060,70,52.5035942853,stimulus,
060,70,52.6385935910,tap,lctrl
060,71,53.2536502056,stimulus,
060,71,53.3905126762,tap,rctrl
060,72,54.0036967274,stimulus,
060,72,54.1746702184,tap,lctrl
060,73,54.7537472793,stimulus,
060,73,54.8465371242,tap,rctrl
060,74,55.5038070552,stimulus,
060,74,55.5662707567,tap,lctrl
060,75,56.2538476432,stimulus,
060,75,56.3182852972,tap,lctrl
060,76,57.0039123303,stimulus,
060,76,57.0379215075,tap,rctrl
060,76,57.7265403264,tap,lctrl
060,77,57.7539406959,stimulus,
060,77,58.4939034836,tap,rctrl
060,78,58.5039905289,stimulus,
060,79,59.2540454297,stimulus,
060,79,59.4225954363,tap,rctrl
060,80,60.0040997890,stimulus,
060,80,60.1423139561,tap,rctrl
060,81,60.7541369154,stimulus,
060,81,61.0378280153,tap,lctrl
060,82,61.5041850072,stimulus,
060,82,61.6139711670,tap,rctrl
060,83,62.2542154899,stimulus,
060,83,62.3502601811,tap,rctrl
060,84,63.0042581922,stimulus,
060,84,63.0699761024,tap,lctrl
060,85,68.3069323599,probe1,0
060,86,69.0687249064,stimulus,
060,86,69.4058295814,tap,lctrl
060,87,69.8187441081,stimulus,
060,87,69.9018481330,tap,rctrl
060,88,70.5688105516,stimulus,
060,88,70.6538167277,tap,lctrl
060,89,71.3188546163,stimulus,
060,89,71.3422598481,tap,lctrl
060,90,72.0689108764,stimulus,
060,90,72.2065898669,tap,rctrl
060,91,72.8189642674,stimulus,
060,91,72.9896647851,tap,lctrl
060,92,73.5690201245,stimulus,
060,92,73.6781566722,tap,lctrl
060,93,74.3190705892,stimulus,
060,93,74.3502739288,tap,rctrl
060,94,75.0691259621,stimulus,
060,94,75.1019261129,tap,rctrl
060,95,75.8191872327,stimulus,
060,95,75.9183420067,tap,lctrl
060,96,76.5692380523,stimulus,
060,96,76.6536766609,tap,rctrl
060,97,77.3192931996,stimulus,
060,97,77.3899821681,tap,lctrl
060,98,78.0693293094,stimulus,
060,98,78.0940291612,tap,rctrl
060,99,78.8194049589,stimulus,
060,99,78.8938575894,tap,rctrl
060,100,79.5694491078,stimulus,
060,100,79.5979141525,tap,rctrl
060,101,80.3197177490,stimulus,
060,101,80.3822712096,tap,lctrl
060,102,81.0697682949,stimulus,
060,102,81.0861863025,tap,lctrl
060,103,81.8198080468,stimulus,
060,103,81.9816479740,tap,lctrl
060,104,82.5698653024,stimulus,
060,104,82.6056876838,tap,rctrl
060,105,83.3199228497,stimulus,
060,105,83.4699226594,tap,lctrl
060,106,84.0699775069,stimulus,
060,106,84.1739694541,tap,rctrl
060,107,84.8200481399,stimulus,
060,107,84.9904160906,tap,lctrl
060,108,85.5701042045,stimulus,
060,108,85.6944657394,tap,rctrl
060,109,86.3201450331,stimulus,
060,109,86.4297964086,tap,lctrl
060,110,87.0702324570,stimulus,
060,110,87.1182849904,tap,rctrl
060,111,87.8202977938,stimulus,
060,111,87.9024319401,tap,rctrl
060,112,88.5703446554,stimulus,
060,112,88.6856109572,tap,lctrl
060,113,89.3204182629,stimulus,
060,113,89.4541521184,tap,lctrl
060,114,90.0704744027,stimulus,
060,114,90.1259971927,tap,rctrl
060,115,90.8205366598,stimulus,
060,115,90.9423793393,tap,lctrl
060,116,91.5705872267,stimulus,
060,116,91.7421714699,tap,rctrl
060,117,92.3206269846,stimulus,
060,117,92.5263681999,tap,rctrl
060,118,93.0706755816,stimulus,
060,118,93.2137997426,tap,lctrl
060,119,93.8207408823,stimulus,
060,119,93.9501135806,tap,lctrl
060,120,94.5707925319,stimulus,
060,120,94.7020940550,tap,lctrl
060,121,95.3208476161,stimulus,
060,121,95.4061516195,tap,rctrl
060,122,96.0709058853,stimulus,
060,122,96.2059510193,tap,rctrl
060,123,96.8209639108,stimulus,
060,123,96.9422442679,tap,rctrl
060,124,97.5710175784,stimulus,
060,124,97.6297347547,tap,lctrl
060,125,98.3210754356,stimulus,
060,125,98.3982636513,tap,rctrl
060,126,99.0711070010,stimulus,
060,126,99.1023754472,tap,lctrl
060,127,99.8211670296,stimulus,
060,127,99.9178286895,tap,lctrl
060,128,100.5712271303,stimulus,
060,128,100.5896665458,tap,rctrl
060,129,101.3212820521,stimulus,
060,129,101.3738227827,tap,rctrl
060,130,102.0713308987,stimulus,
060,130,102.1101468101,tap,lctrl
060,131,102.8213823167,stimulus,
060,131,102.8943101147,tap,rctrl
060,132,103.5714263874,stimulus,
060,132,103.7741418864,tap,lctrl
060,133,104.3214745814,stimulus,
060,133,104.4782287771,tap,rctrl
060,134,105.0715294310,stimulus,
060,134,105.1334621093,tap,lctrl
060,135,105.8215892641,stimulus,
060,135,105.9176513175,tap,lctrl
060,136,106.5716484505,stimulus,
060,136,106.6539612216,tap,lctrl
060,137,107.3216895889,stimulus,
060,137,107.3414564273,tap,lctrl
060,138,108.0717545046,stimulus,
060,138,108.1099707975,tap,rctrl
060,139,108.8217857573,stimulus,
060,139,108.9097402125,tap,lctrl
060,140,109.5718373347,stimulus,
060,140,109.6616899261,tap,rctrl
060,141,110.3218832791,stimulus,
060,141,110.3501541501,tap,lctrl
060,141,111.0542538829,tap,rctrl
060,142,111.0719319874,stimulus,
060,143,111.8219935437,stimulus,
060,143,111.9653547083,tap,rctrl
060,144,112.5720349167,stimulus,
060,144,112.7339219986,tap,rctrl
060,145,117.3624629003,probe1,0
060,146,118.1252245584,stimulus,
060,146,118.5101762789,tap,lctrl
060,147,118.8752241421,stimulus,
060,147,119.0696744976,tap,rctrl
060,148,119.6252889405,stimulus,
060,148,119.7894199256,tap,lctrl
060,149,120.3753266293,stimulus,
060,149,120.5413675851,tap,rctrl
060,150,121.1253723241,stimulus,
060,150,121.2932746162,tap,rctrl
060,151,121.8754371766,stimulus,
060,151,121.9817143531,tap,lctrl
060,152,122.6254945646,stimulus,
060,152,122.7492975003,tap,lctrl
060,153,123.3755418593,stimulus,
060,153,123.5012190607,tap,rctrl
060,154,124.1256025044,stimulus,
060,154,124.1896841809,tap,lctrl
060,155,124.8756430052,stimulus,
060,155,124.8937773002,tap,rctrl
060,156,125.6256819300,stimulus,
060,156,125.6613522670,tap,rctrl
060,157,126.3757282714,stimulus,
060,157,126.4611125001,tap,rctrl
060,158,127.1257616805,stimulus,
060,158,127.1339534889,tap,lctrl
060,159,127.8758178294,stimulus,
060,159,127.9015018543,tap,lctrl
060,160,128.6258526700,stimulus,
060,160,128.6856717935,tap,lctrl
060,160,129.3419219183,tap,rctrl
060,161,129.3759111377,stimulus,
060,162,130.1259947871,stimulus,
060,162,130.2540116506,tap,lctrl
060,163,130.8760429962,stimulus,
060,163,131.0373591482,tap,rctrl
060,164,131.6260975961,stimulus,
060,164,131.8057310559,tap,lctrl
060,165,132.3761393962,stimulus,
060,165,132.5899131364,tap,rctrl
060,166,133.1261901375,stimulus,
060,166,133.2451318942,tap,lctrl
060,167,133.8762613089,stimulus,
060,167,133.9970938363,tap,rctrl
060,168,134.6263021796,stimulus,
060,168,134.7177701054,tap,rctrl
060,169,135.3763413691,stimulus,
060,169,135.4218698472,tap,rctrl
060,170,136.1263997134,stimulus,
060,170,136.1571770609,tap,rctrl
060,170,136.7977996589,tap,lctrl
060,171,136.8764599074,stimulus,
060,171,137.5497317666,tap,lctrl
060,172,137.6265284050,stimulus,
060,172,138.2371939738,tap,lctrl
060,173,138.3765869448,stimulus,
060,174,139.1266495538,stimulus,
060,174,139.2450453218,tap,rctrl
060,175,139.8767081658,stimulus,
060,175,139.9490706549,tap,lctrl
060,176,140.6267516621,stimulus,
060,176,140.6697890351,tap,rctrl
060,177,141.3768106440,stimulus,
060,177,141.4695874664,tap,rctrl
060,178,142.1268557763,stimulus,
060,178,142.1414244626,tap,lctrl
060,179,142.8768985869,stimulus,
060,179,142.9577946965,tap,lctrl
060,180,143.6269479839,stimulus,
060,180,143.6931471250,tap,rctrl
060,181,144.3770049147,stimulus,
060,181,144.3972686231,tap,lctrl
060,182,145.1270808920,stimulus,
060,182,145.1658253391,tap,rctrl
060,183,145.8771193537,stimulus,
060,183,145.9489665037,tap,lctrl
