# {'date': u'2018_mai_28_1554', 'frameRate': 99.784478525184056, 'expName': u'RNGT_HDtDCS', u'session': u'stimulation', u'participant': u'055'}
subj,trial,time,stimulus,response
055,0,0.0001474694,stimulus,
055,0,0.3400062242,tap,rctrl
055,1,0.7501761252,stimulus,
055,1,1.0274796522,tap,lctrl
055,2,1.5002146907,stimulus,
055,2,1.7158829278,tap,lctrl
055,3,2.2502628411,stimulus,
055,3,2.4043333488,tap,rctrl
055,4,3.0003097224,stimulus,
055,4,3.1563385531,tap,rctrl
055,5,3.7503671268,stimulus,
055,5,3.8437871902,tap,lctrl
055,6,4.5004137825,stimulus,
055,6,4.6123178284,tap,lctrl
055,7,5.2504808831,stimulus,
055,7,5.4120885952,tap,rctrl
055,8,6.0005186546,stimulus,
055,8,6.1640532704,tap,lctrl
055,9,6.7505673403,stimulus,
055,9,6.8359128145,tap,rctrl
055,10,7.5006211298,stimulus,
055,10,7.6522816070,tap,lctrl
055,11,8.2506586667,stimulus,
055,11,8.3719625838,tap,lctrl
055,12,9.0007071329,stimulus,
055,12,9.1395464121,tap,lctrl
055,13,9.7507610126,stimulus,
055,13,9.8914747207,tap,rctrl
055,14,10.5008082156,stimulus,
055,14,10.6277781802,tap,lctrl
055,15,11.2508696321,stimulus,
055,15,11.3797224166,tap,rctrl
055,16,12.0009307989,stimulus,
055,16,12.1160416052,tap,rctrl
055,17,12.7509783688,stimulus,
055,17,12.8836057254,tap,lctrl
055,18,13.5010122035,stimulus,
055,18,13.5720318219,tap,lctrl
055,19,14.2510592712,stimulus,
055,19,14.3073710550,tap,rctrl
055,20,15.0011167388,stimulus,
055,20,15.0436591312,tap,lctrl
055,21,15.7511541465,stimulus,
055,21,15.8112149988,tap,lctrl
055,22,16.5012059059,stimulus,
055,22,16.6276313639,tap,lctrl
055,23,17.2512477465,stimulus,
055,23,17.3317259031,tap,rctrl
055,24,18.0013116622,stimulus,
055,24,18.1959279568,tap,lctrl
055,25,18.7513702486,stimulus,
055,25,18.8999956752,tap,rctrl
055,26,19.5014100171,stimulus,
055,26,19.6353751667,tap,lctrl
055,27,20.2514723749,stimulus,
055,27,20.4517366691,tap,lctrl
055,28,21.0015155780,stimulus,
055,28,21.1558141047,tap,rctrl
055,29,21.7515804259,stimulus,
